Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_31.cpp,xczu7ev-ffvc1156-2-e,5.0,20.97174,65,1,1,1,1,pipeline_1,pipeline,1.0,0.927228789449951,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,5.0,189.071365,68,1,1,2,10,unroll_16,pipeline_1,3.5,0.1712981940772315,False
workload_33.cpp,xczu7ev-ffvc1156-2-e,5.0,188.907525,92,1,1,5,20,unroll_32,pipeline,6.75,0.14320372901244394,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,5.0,20.97174,49,1,1,1,1,pipeline_1,pipeline_1,1.0,0.927228789449951,False
workload_35.cpp,xczu7ev-ffvc1156-2-e,5.0,20.97174,50,1,1,1,1,pipeline,pipeline,1.0,0.927228789449951,False
workload_36.cpp,xczu7ev-ffvc1156-2-e,5.0,20.97174,51,1,1,1,1,pipeline,pipeline_1,1.0,0.927228789449951,False
workload_37.cpp,xczu7ev-ffvc1156-2-e,5.0,10.485985,51,1,1,1,1,pipeline_1,unroll,1.0,1.0,True
workload_38.cpp,xczu7ev-ffvc1156-2-e,5.0,191.365125,52,1,1,1,1,unroll_2,pipeline,1.0,0.17460402863553295,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,5.0,21.626955,57,1,1,1,1,unroll_16,unroll,1.0,0.9227834144518925,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,5.0,14.827595,68,1,1,1,2,unroll_64,unroll,1.25,0.9597227929264067,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,5.0,188.907525,84,1,1,5,19,unroll_32,pipeline_1,6.5,0.1457512752037837,False
workload_42.cpp,xczu7ev-ffvc1156-2-e,5.0,190.054405,46,1,1,1,3,unroll_4,pipeline_1,1.5,0.1769741825979157,False
workload_43.cpp,xczu7ev-ffvc1156-2-e,5.0,189.399045,53,1,1,1,5,unroll_8,pipeline_1,2.0,0.17734686920420448,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,5.0,16.711755,53,1,1,1,1,unroll_32,unroll,1.0,0.9564231718945677,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,5.0,189.071365,59,1,1,3,10,unroll_16,pipeline,3.75,0.1696817423648519,False
workload_46.cpp,xczu7ev-ffvc1156-2-e,5.0,188.825605,167,1,1,11,38,unroll_64,pipeline_1,12.75,0.10009939754048527,False
workload_47.cpp,xczu7ev-ffvc1156-2-e,5.0,188.825605,167,1,1,11,39,unroll_64,pipeline,13.0,0.10000000000000002,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,3.33,78.56460675,30,1,1,1,1,unroll_2,unroll,1.0,0.6120860724433909,False
workload_49.cpp,xczu7ev-ffvc1156-2-e,3.33,13.96724211,30,1,1,1,1,pipeline,pipeline,1.0,0.957371474593011,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,3.33,13.96724211,30,1,1,1,1,pipeline_1,pipeline,1.0,0.957371474593011,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,3.33,6.98371263,30,1,1,1,1,pipeline_1,unroll,1.0,1.0,True
workload_52.cpp,xczu7ev-ffvc1156-2-e,3.33,13.96724211,30,1,1,1,1,pipeline,pipeline_1,1.0,0.957371474593011,False
workload_53.cpp,xczu7ev-ffvc1156-2-e,3.33,13.96724211,30,1,1,1,1,pipeline_1,pipeline_1,1.0,0.957371474593011,False
workload_54.cpp,xczu7ev-ffvc1156-2-e,3.33,6.98371263,30,1,1,1,1,pipeline,unroll,1.0,1.0,True
workload_55.cpp,xczu7ev-ffvc1156-2-e,3.33,24.87882627,30,1,1,1,1,unroll_8,unroll,1.0,0.8928358540173508,False
workload_56.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,30,1,1,1,1,unroll_2,pipeline,1.0,0.17720779490451843,False
workload_57.cpp,xczu7ev-ffvc1156-2-e,3.33,42.77408643,30,1,1,1,1,unroll_4,unroll,1.0,0.792461698148871,False
workload_58.cpp,xczu7ev-ffvc1156-2-e,3.33,15.93119619,33,1,1,1,1,unroll_16,unroll,1.0,0.9455695177055258,False
workload_59.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,33,1,1,1,2,unroll_4,pipeline,1.25,0.17693240892289266,False
workload_60.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,33,1,1,1,2,unroll_4,pipeline_1,1.25,0.23560656996426596,False
workload_61.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,36,1,1,1,3,unroll_8,pipeline,1.5,0.17611041346135756,False
workload_62.cpp,xczu7ev-ffvc1156-2-e,3.33,11.89385091,40,1,1,1,1,unroll_32,unroll,1.0,0.9699198262502583,False
workload_63.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,43,1,1,2,5,unroll_16,pipeline_1,2.25,0.2257730774010471,False
workload_64.cpp,xczu7ev-ffvc1156-2-e,3.33,10.25708931,46,1,1,1,2,unroll_64,unroll,1.25,0.9478128632819078,False
workload_65.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,46,1,1,2,6,unroll_16,pipeline,2.5,0.1677209567066324,False
workload_66.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,102,1,1,7,20,unroll_64,pipeline_1,7.25,0.10661569096035839,False
workload_67.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,102,1,1,7,21,unroll_64,pipeline,7.5,0.10000000000000002,False
workload_68.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,29,1,1,1,1,unroll_2,pipeline_1,1.0,0.23602943833829143,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,32,1,1,1,3,unroll_8,pipeline_1,1.5,0.23434440145486055,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,3.33,185.06318157,57,1,1,3,10,unroll_32,pipeline_1,3.75,0.1918653717167835,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,3.33,212.99724621,57,1,1,3,11,unroll_32,pipeline,4.0,0.1440417538671796,False
workload_72.cpp,xcu200-fsgd2104-2-e,10.0,41.94331,48,1,1,1,1,pipeline_1,pipeline,1.0,0.9020417036200811,False
workload_73.cpp,xcu200-fsgd2104-2-e,10.0,52.42895,49,1,1,1,1,unroll_4,unroll,1.0,0.8551790469197029,False
workload_74.cpp,xcu200-fsgd2104-2-e,10.0,20.97178,49,1,1,1,1,pipeline,unroll,1.0,1.0,True
workload_75.cpp,xcu200-fsgd2104-2-e,10.0,83.88623,50,1,1,1,1,unroll_2,unroll,1.0,0.7230532005909602,False
workload_76.cpp,xcu200-fsgd2104-2-e,10.0,41.94319,51,1,1,1,1,unroll_8,unroll,1.0,0.9020422479984314,False
workload_77.cpp,xcu200-fsgd2104-2-e,10.0,288.35841,51,1,1,1,1,unroll_2,pipeline_1,1.0,0.17369150389436666,False
workload_78.cpp,xcu200-fsgd2104-2-e,10.0,285.73697,52,1,1,1,1,unroll_4,pipeline,1.0,0.17734029057011547,False
workload_79.cpp,xcu200-fsgd2104-2-e,10.0,284.42625,57,1,1,1,1,unroll_8,pipeline,1.0,0.17919774545840955,False
workload_80.cpp,xcu200-fsgd2104-2-e,10.0,283.77089,63,1,1,1,1,unroll_16,pipeline_1,1.0,0.18013473829016147,False
workload_81.cpp,xcu200-fsgd2104-2-e,10.0,283.44321,82,1,1,1,3,unroll_32,pipeline,1.5,0.16570189211738526,False
workload_82.cpp,xcu200-fsgd2104-2-e,10.0,41.94331,44,1,1,1,1,pipeline_1,pipeline_1,1.0,0.9020417036200811,False
workload_83.cpp,xcu200-fsgd2104-2-e,10.0,41.94331,44,1,1,1,1,pipeline,pipeline_1,1.0,0.9020417036200811,False
workload_84.cpp,xcu200-fsgd2104-2-e,10.0,41.94331,44,1,1,1,1,pipeline,pipeline,1.0,0.9020417036200811,False
workload_85.cpp,xcu200-fsgd2104-2-e,10.0,20.97178,43,1,1,1,1,pipeline_1,unroll,1.0,1.0,True
workload_86.cpp,xcu200-fsgd2104-2-e,10.0,288.35841,46,1,1,1,1,unroll_2,pipeline,1.0,0.17369150389436666,False
workload_87.cpp,xcu200-fsgd2104-2-e,10.0,36.70031,46,1,1,1,1,unroll_16,unroll,1.0,0.9260028333445105,False
workload_88.cpp,xcu200-fsgd2104-2-e,10.0,31.94895,57,1,1,1,1,unroll_64,unroll,1.0,0.9480217277867515,False
workload_89.cpp,xcu200-fsgd2104-2-e,10.0,283.44321,72,1,1,1,3,unroll_32,pipeline_1,1.5,0.16570189211738526,False
workload_90.cpp,xcu200-fsgd2104-2-e,10.0,285.73697,46,1,1,1,1,unroll_4,pipeline_1,1.0,0.17734029057011547,False
workload_91.cpp,xcu200-fsgd2104-2-e,10.0,284.42625,49,1,1,1,1,unroll_8,pipeline_1,1.0,0.17919774545840955,False
workload_92.cpp,xcu200-fsgd2104-2-e,10.0,32.76815,51,1,1,1,1,unroll_32,unroll,1.0,0.944204703207008,False
workload_93.cpp,xcu200-fsgd2104-2-e,10.0,283.77089,57,1,1,1,1,unroll_16,pipeline,1.0,0.18013473829016147,False
workload_94.cpp,xcu200-fsgd2104-2-e,10.0,283.27937,153,1,1,2,7,unroll_64,pipeline,2.75,0.10000000000000002,False
workload_95.cpp,xcu200-fsgd2104-2-e,10.0,283.27937,155,1,1,2,7,unroll_64,pipeline_1,2.75,0.10000000000000002,False
workload_96.cpp,xcu200-fsgd2104-2-e,5.0,20.971685,47,1,1,1,1,pipeline_1,pipeline,1.0,0.9178387637621398,False
workload_97.cpp,xcu200-fsgd2104-2-e,5.0,170.393605,47,1,1,1,1,unroll_2,pipeline_1,1.0,0.17426454769221805,False
workload_98.cpp,xcu200-fsgd2104-2-e,5.0,10.48593,47,1,1,1,1,pipeline,unroll,1.0,1.0,True
workload_99.cpp,xcu200-fsgd2104-2-e,5.0,62.914635,48,1,1,1,1,unroll_2,unroll,1.0,0.6285130362520798,False
workload_100.cpp,xcu200-fsgd2104-2-e,5.0,23.593035,48,1,1,1,1,unroll_8,unroll,1.0,0.8979134811931514,False
workload_101.cpp,xcu200-fsgd2104-2-e,5.0,36.700235,49,1,1,1,1,unroll_4,unroll,1.0,0.8019697665404676,False
workload_102.cpp,xcu200-fsgd2104-2-e,5.0,169.082885,51,1,1,1,1,unroll_4,pipeline,1.0,0.17731602428747717,False
workload_103.cpp,xcu200-fsgd2104-2-e,5.0,168.427525,55,1,1,1,1,unroll_8,pipeline,1.0,0.1788648009588779,False
workload_104.cpp,xcu200-fsgd2104-2-e,5.0,168.099845,62,1,1,1,1,unroll_16,pipeline_1,1.0,0.1796449488880211,False
workload_105.cpp,xcu200-fsgd2104-2-e,5.0,167.936005,83,1,1,1,3,unroll_32,pipeline,1.5,0.1652516913404951,False
workload_106.cpp,xcu200-fsgd2104-2-e,5.0,20.971685,45,1,1,1,1,pipeline_1,pipeline_1,1.0,0.9178387637621398,False
workload_107.cpp,xcu200-fsgd2104-2-e,5.0,20.971685,44,1,1,1,1,pipeline,pipeline_1,1.0,0.9178387637621398,False
workload_108.cpp,xcu200-fsgd2104-2-e,5.0,20.971685,45,1,1,1,1,pipeline,pipeline,1.0,0.9178387637621398,False
workload_109.cpp,xcu200-fsgd2104-2-e,5.0,170.393605,47,1,1,1,1,unroll_2,pipeline,1.0,0.17426454769221805,False
workload_110.cpp,xcu200-fsgd2104-2-e,5.0,10.48593,46,1,1,1,1,pipeline_1,unroll,1.0,1.0,True
workload_111.cpp,xcu200-fsgd2104-2-e,5.0,18.350155,48,1,1,1,1,unroll_16,unroll,1.0,0.9380111656291429,False
workload_112.cpp,xcu200-fsgd2104-2-e,5.0,14.991435,62,1,1,1,1,unroll_64,unroll,1.0,0.9642153082578517,False
workload_113.cpp,xcu200-fsgd2104-2-e,5.0,167.936005,76,1,1,1,3,unroll_32,pipeline_1,1.5,0.1652516913404951,False
workload_114.cpp,xcu200-fsgd2104-2-e,5.0,169.082885,46,1,1,1,1,unroll_4,pipeline_1,1.0,0.17731602428747717,False
workload_115.cpp,xcu200-fsgd2104-2-e,5.0,168.427525,49,1,1,1,1,unroll_8,pipeline_1,1.0,0.1788648009588779,False
workload_116.cpp,xcu200-fsgd2104-2-e,5.0,15.728715,51,1,1,1,1,unroll_32,unroll,1.0,0.9584286218274783,False
workload_117.cpp,xcu200-fsgd2104-2-e,5.0,168.099845,58,1,1,1,2,unroll_16,pipeline,1.25,0.17576292708547012,False
workload_118.cpp,xcu200-fsgd2104-2-e,5.0,167.854085,158,1,1,2,7,unroll_64,pipeline,2.75,0.10000000000000002,False
workload_119.cpp,xcu200-fsgd2104-2-e,5.0,167.854085,159,1,1,2,7,unroll_64,pipeline_1,2.75,0.10000000000000002,False
workload_120.cpp,xcu200-fsgd2104-2-e,3.33,52.37642115,47,1,1,1,1,unroll_2,unroll,1.0,0.5818163957482635,False
workload_121.cpp,xcu200-fsgd2104-2-e,3.33,13.96716885,47,1,1,1,1,pipeline_1,pipeline,1.0,0.9272287312523307,False
workload_122.cpp,xcu200-fsgd2104-2-e,3.33,6.98364936,47,1,1,1,1,pipeline,unroll,1.0,1.0,True
workload_123.cpp,xcu200-fsgd2104-2-e,3.33,18.33177987,48,1,1,1,1,unroll_8,unroll,1.0,0.8833052054654439,False
workload_124.cpp,xcu200-fsgd2104-2-e,3.33,29.67999363,48,1,1,1,1,unroll_4,unroll,1.0,0.7747092303534361,False
workload_125.cpp,xcu200-fsgd2104-2-e,3.33,127.44917325,48,1,1,1,1,unroll_2,pipeline_1,1.0,0.17460402808538988,False
workload_126.cpp,xcu200-fsgd2104-2-e,3.33,126.57623373,50,1,1,1,1,unroll_4,pipeline,1.0,0.1773021517225844,False
workload_127.cpp,xcu200-fsgd2104-2-e,3.33,126.13976397,53,1,1,1,1,unroll_8,pipeline,1.0,0.17866918625983463,False
workload_128.cpp,xcu200-fsgd2104-2-e,3.33,125.92152909,62,1,1,1,1,unroll_16,pipeline_1,1.0,0.179357196708123,False
workload_129.cpp,xcu200-fsgd2104-2-e,3.33,125.81241165,84,1,1,1,3,unroll_32,pipeline,1.5,0.16498717435113214,False
workload_130.cpp,xcu200-fsgd2104-2-e,3.33,13.96716885,45,1,1,1,1,pipeline_1,pipeline_1,1.0,0.9272287312523307,False
workload_131.cpp,xcu200-fsgd2104-2-e,3.33,13.96716885,45,1,1,1,1,pipeline,pipeline,1.0,0.9272287312523307,False
workload_132.cpp,xcu200-fsgd2104-2-e,3.33,13.96716885,45,1,1,1,1,pipeline,pipeline_1,1.0,0.9272287312523307,False
workload_133.cpp,xcu200-fsgd2104-2-e,3.33,127.44917325,48,1,1,1,1,unroll_2,pipeline,1.0,0.17460402808538988,False
workload_134.cpp,xcu200-fsgd2104-2-e,3.33,6.98364936,46,1,1,1,1,pipeline_1,unroll,1.0,1.0,True
workload_135.cpp,xcu200-fsgd2104-2-e,3.33,13.53061251,49,1,1,1,1,unroll_16,unroll,1.0,0.9316879553049593,False
workload_136.cpp,xcu200-fsgd2104-2-e,3.33,9.87517827,63,1,1,1,1,unroll_64,unroll,1.0,0.9694969398017704,False
workload_137.cpp,xcu200-fsgd2104-2-e,3.33,125.81241165,79,1,1,1,3,unroll_32,pipeline_1,1.5,0.16498717435113214,False
workload_138.cpp,xcu200-fsgd2104-2-e,3.33,126.57623373,46,1,1,1,1,unroll_4,pipeline_1,1.0,0.1773021517225844,False
workload_139.cpp,xcu200-fsgd2104-2-e,3.33,126.13976397,50,1,1,1,1,unroll_8,pipeline_1,1.0,0.17866918625983463,False
workload_140.cpp,xcu200-fsgd2104-2-e,3.33,10.69355907,53,1,1,1,1,unroll_32,unroll,1.0,0.9609592276105684,False
workload_141.cpp,xcu200-fsgd2104-2-e,3.33,125.92152909,59,1,1,1,1,unroll_16,pipeline,1.0,0.179357196708123,False
workload_142.cpp,xcu200-fsgd2104-2-e,3.33,125.75785293,161,1,1,2,6,unroll_64,pipeline_1,2.5,0.10437138161940207,False
workload_143.cpp,xcu200-fsgd2104-2-e,3.33,125.75785293,163,1,1,2,7,unroll_64,pipeline,2.75,0.10000000000000002,False
