Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_4230.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,104,1,1,1,1,complete_1,block_4_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4262.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,92,1,1,1,1,complete_1,block_4_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4405.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,101,1,1,1,1,complete_1,block_4_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4500.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,86,1,1,1,1,complete_1,block_4_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,1,1,1,True
workload_4047.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,101,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1,1,True
workload_4275.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,101,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4110.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,104,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1,1,True
workload_4412.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,95,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,1,1,1,True
workload_4104.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,1,1,True
workload_4026.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,165,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.960445651994,False
workload_4105.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,178,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_8,1,1.25,0.960445651994,False
workload_4028.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,169,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,1.25,0.960445651994,False
workload_4062.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,149,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,1,1.25,0.960445651994,False
workload_4473.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4253.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,85,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1,1,True
workload_4360.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,97,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4390.cpp,xcu200-fsgd2104-2-e,3.33,14.62827708,87,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,1,0.964160933717,False
workload_4310.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,142,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1.25,0.960445651994,False
workload_4249.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,block_4_2,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4139.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,110,1,1,1,1,complete_1,block_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1,1,True
workload_4285.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,84,1,1,1,1,complete_1,block_4_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4273.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,92,1,1,1,1,complete_1,block_8_2,block_2_1,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1,1,True
workload_3902.cpp,xcu200-fsgd2104-2-e,3.33,236.74094208,1413,1,1,4,15,complete_1,block_8_2,block_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,1,5.25,0.152238914707,False
workload_3934.cpp,xcu200-fsgd2104-2-e,3.33,136.93056903,425,1,1,1,5,complete_1,block_8_2,block_4_1,block_2_1,block_2_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,1,2,0.443663262394,False
workload_3940.cpp,xcu200-fsgd2104-2-e,3.33,7.81224993,283,1,1,2,3,complete_1,block_8_2,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1.75,0.884003447226,False
workload_3805.cpp,xcu200-fsgd2104-2-e,3.33,130.53696903,641,1,1,3,7,complete_1,block_8_2,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,1,3,0.428968220853,False
workload_4321.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4428.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4290.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,91,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4323.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,1,1,1,True
workload_4075.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4234.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,1,1,1,True
workload_4380.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4407.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4278.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4155.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4369.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,94,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4519.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,83,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4472.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,153,1,1,1,2,complete_1,block_8_2,block_4_1,block_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,1,1.25,0.960445651994,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,89,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4125.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,106,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4027.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,101,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4408.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,91,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,1,True
workload_4401.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,103,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4509.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,84,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_16,1,1,1,True
workload_4383.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,93,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,1,True
workload_4361.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,99,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,1,True
