Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_2446.cpp,xcu200-fsgd2104-2-e,5,5421.230185,653,1,1,4,7,cyclic_2_1,unroll_64,unroll_4,pipeline_1,1,3.25,0.363596390537,False
MatrixMultiplication_2711.cpp,xcu200-fsgd2104-2-e,5,5421.230745,167,1,1,2,3,cyclic_2_1,unroll_8,unroll_16,pipeline_1,1,1.75,0.719062472092,False
MatrixMultiplication_2603.cpp,xcu200-fsgd2104-2-e,5,5421.230745,61,1,1,1,1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,1,1,0.818708582279,False
MatrixMultiplication_2556.cpp,xcu200-fsgd2104-2-e,5,5421.517465,81.5,1,1,1,1,cyclic_2_1,unroll_8,unroll_8,pipeline_1,2,1,0.818696835289,False
MatrixMultiplication_2625.cpp,xcu200-fsgd2104-2-e,5,5415.989785,351,1,1,3,6,cyclic_32_1,unroll_2,unroll_16,pipeline_1,1,2.75,0.47131170673,False
MatrixMultiplication_2573.cpp,xcu200-fsgd2104-2-e,5,5419.840025,36,1,1,1,1,cyclic_32_1,unroll_2,unroll_2,pipeline_1,1,1,0.818765561789,False
MatrixMultiplication_2903.cpp,xcu200-fsgd2104-2-e,5,1563.70181,744,1,1,1,2,cyclic_32_1,unroll_2,unroll_2,unroll_32,3,1.25,0.943456073225,False
MatrixMultiplication_2498.cpp,xcu200-fsgd2104-2-e,5,5426.401625,99.5,1,1,1,2,cyclic_4_1,unroll_16,unroll_4,pipeline_1,2,1.25,0.806599068338,False
MatrixMultiplication_2390.cpp,xcu200-fsgd2104-2-e,5,5426.403865,51,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,1,1,0.818496653012,False
MatrixMultiplication_2415.cpp,xcu200-fsgd2104-2-e,5,40272.212505,45,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_2,1,1,0.100031776614,False
MatrixMultiplication_2319.cpp,xcu200-fsgd2104-2-e,5,6009.35045,81,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_8,2,1,0.794815028975,False
MatrixMultiplication_2596.cpp,xcu200-fsgd2104-2-e,5,5421.478425,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,3,1,0.818698434762,False
MatrixMultiplication_2971.cpp,xcu200-fsgd2104-2-e,5,5544.44037,42,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,1,0.813669496102,False
MatrixMultiplication_2772.cpp,xcu200-fsgd2104-2-e,5,3112.97285,54,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_32,7,1,0.916389850539,False
MatrixMultiplication_2617.cpp,xcu200-fsgd2104-2-e,5,1959.53925,106,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,7,1,0.967532416686,False
MatrixMultiplication_2445.cpp,xcu200-fsgd2104-2-e,5,5426.403865,88,1,1,1,2,cyclic_4_1,unroll_2,unroll_32,pipeline_1,1,1.25,0.806598982024,False
MatrixMultiplication_2479.cpp,xcu200-fsgd2104-2-e,5,5421.806105,32,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,5,1,0.818685009732,False
MatrixMultiplication_3035.cpp,xcu200-fsgd2104-2-e,5,4285.41189,50,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_16,1,1,0.865996818445,False
MatrixMultiplication_2886.cpp,xcu200-fsgd2104-2-e,5,2482.18885,88,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_32,6,1,0.94416594648,False
MatrixMultiplication_2769.cpp,xcu200-fsgd2104-2-e,5,1654.14149,221,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_64,7,1,0.981333708483,False
MatrixMultiplication_2475.cpp,xcu200-fsgd2104-2-e,5,5424.099865,36,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,6,1,0.818591038038,False
MatrixMultiplication_2867.cpp,xcu200-fsgd2104-2-e,5,2167.28837,199,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_32,7,1,0.958206229913,False
MatrixMultiplication_2825.cpp,xcu200-fsgd2104-2-e,5,1501.44261,657,1,1,1,2,cyclic_4_1,unroll_2,unroll_8,unroll_64,7,1.25,0.945029573101,False
MatrixMultiplication_2304.cpp,xcu200-fsgd2104-2-e,5,5426.473145,111,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,pipeline_1,1,1.25,0.806596312443,False
MatrixMultiplication_2434.cpp,xcu200-fsgd2104-2-e,5,40275.814585,84,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,unroll_2,1,1.25,0.100017958348,False
MatrixMultiplication_2485.cpp,xcu200-fsgd2104-2-e,5,10415.32997,314,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,unroll_8,1,1.25,0.622843904289,False
MatrixMultiplication_2459.cpp,xcu200-fsgd2104-2-e,5,5426.401465,273,1,1,2,5,cyclic_4_1,unroll_32,unroll_4,pipeline_1,1,2.25,0.593075141303,False
MatrixMultiplication_2417.cpp,xcu200-fsgd2104-2-e,5,5422.131385,823.5,1,1,5,9,cyclic_4_1,unroll_32,unroll_8,pipeline_1,4,4,0.234870395036,False
MatrixMultiplication_2487.cpp,xcu200-fsgd2104-2-e,5,5421.477145,96,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,pipeline_1,3,1.25,0.806788826831,False
MatrixMultiplication_2425.cpp,xcu200-fsgd2104-2-e,5,6009.02149,191,1,1,1,1,cyclic_4_1,unroll_4,unroll_16,unroll_8,1,1,0.79482828074,False
MatrixMultiplication_2551.cpp,xcu200-fsgd2104-2-e,5,5421.477145,37,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,3,1,0.818698487204,False
MatrixMultiplication_2792.cpp,xcu200-fsgd2104-2-e,5,3111.98853,106,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_32,3,1,0.91643283236,False
MatrixMultiplication_2883.cpp,xcu200-fsgd2104-2-e,5,1969.08165,295,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_64,2,1,0.967102938905,False
MatrixMultiplication_2522.cpp,xcu200-fsgd2104-2-e,5,5426.402585,225,1,1,2,4,cyclic_4_1,unroll_4,unroll_32,pipeline_1,1,2,0.656823085508,False
MatrixMultiplication_2478.cpp,xcu200-fsgd2104-2-e,5,5422.460185,37,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,3,1,0.81865821249,False
MatrixMultiplication_2926.cpp,xcu200-fsgd2104-2-e,5,2486.44741,235,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,unroll_32,3,1,0.943976866151,False
MatrixMultiplication_2722.cpp,xcu200-fsgd2104-2-e,5,1658.40005,785,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_64,3,1.25,0.940988584482,False
MatrixMultiplication_2749.cpp,xcu200-fsgd2104-2-e,5,5421.231385,58,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1,1,0.818708556058,False
MatrixMultiplication_2505.cpp,xcu200-fsgd2104-2-e,5,5426.391705,92,1,1,1,2,cyclic_4_1,unroll_8,unroll_8,pipeline_1,1,1.25,0.806599450588,False
MatrixMultiplication_2793.cpp,xcu200-fsgd2104-2-e,5,5415.989785,110,1,1,1,3,cyclic_64_1,unroll_2,unroll_4,pipeline_1,1,1.5,0.773262534857,False
MatrixMultiplication_2695.cpp,xcu200-fsgd2104-2-e,5,40273.520985,72,1,1,1,1,cyclic_8_1,unroll_16,unroll_2,unroll_2,1,1,0.10003142115,False
MatrixMultiplication_2618.cpp,xcu200-fsgd2104-2-e,5,5421.476185,167,1,1,2,3,cyclic_8_1,unroll_16,unroll_4,pipeline_1,1,1.75,0.71905649694,False
MatrixMultiplication_2635.cpp,xcu200-fsgd2104-2-e,5,5421.232665,75,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,pipeline_1,1,1,0.818708503616,False
MatrixMultiplication_2471.cpp,xcu200-fsgd2104-2-e,5,5676.42373,136,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_8,1,1,0.808291243507,False
MatrixMultiplication_2650.cpp,xcu200-fsgd2104-2-e,5,5421.232665,32,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,2,1,0.818708503616,False
MatrixMultiplication_2801.cpp,xcu200-fsgd2104-2-e,5,2777.10085,78.5,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_32,6,1,0.931121884342,False
MatrixMultiplication_2734.cpp,xcu200-fsgd2104-2-e,5,1561.08037,220,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_64,7,1,0.985560903426,False
MatrixMultiplication_2516.cpp,xcu200-fsgd2104-2-e,5,5421.232665,154,1,1,2,3,cyclic_8_1,unroll_2,unroll_32,pipeline_1,1,1.75,0.719062425351,False
MatrixMultiplication_2704.cpp,xcu200-fsgd2104-2-e,5,5421.232665,36.5,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,2,1,0.818708503616,False
MatrixMultiplication_2856.cpp,xcu200-fsgd2104-2-e,5,2146.64453,159,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_32,6,1,0.95913070926,False
MatrixMultiplication_2671.cpp,xcu200-fsgd2104-2-e,5,1244.86917,605,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_64,6,1,1,True
MatrixMultiplication_2511.cpp,xcu200-fsgd2104-2-e,5,5447.52901,1782,1,1,1,2,cyclic_8_1,unroll_2,unroll_64,unroll_8,1,1.25,0.8057850076,False
MatrixMultiplication_2698.cpp,xcu200-fsgd2104-2-e,5,5421.232665,45,1,1,1,1,cyclic_8_1,unroll_2,unroll_8,pipeline_1,1,1,0.818708503616,False
MatrixMultiplication_2893.cpp,xcu200-fsgd2104-2-e,5,1830.51525,472,1,1,1,1,cyclic_8_1,unroll_2,unroll_8,unroll_32,1,1,0.973349879136,False
MatrixMultiplication_2515.cpp,xcu200-fsgd2104-2-e,5,5423.769785,171,1,1,2,4,cyclic_8_1,unroll_32,unroll_2,pipeline_1,2,2,0.656871613299,False
MatrixMultiplication_2761.cpp,xcu200-fsgd2104-2-e,5,5421.231385,39,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,1,1,0.818708556058,False
MatrixMultiplication_2902.cpp,xcu200-fsgd2104-2-e,5,2776.19845,236,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_32,1,1,0.9311616429,False
MatrixMultiplication_3001.cpp,xcu200-fsgd2104-2-e,5,1560.25989,821,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_64,4,1,0.985598217767,False
MatrixMultiplication_2773.cpp,xcu200-fsgd2104-2-e,5,5421.231385,52,1,1,1,1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,1,1,0.818708556058,False
MatrixMultiplication_2429.cpp,xcu200-fsgd2104-2-e,5,5675.92261,1740,1,1,1,2,cyclic_8_1,unroll_8,unroll_16,unroll_8,1,1.25,0.796991830915,False
MatrixMultiplication_2714.cpp,xcu200-fsgd2104-2-e,5,5421.230745,173,1,1,2,3,cyclic_8_1,unroll_8,unroll_8,pipeline_1,1,1.75,0.719062472092,False
MatrixMultiplication_2030.cpp,xcu200-fsgd2104-2-e,10,10834.45764,125,1,1,1,4,block_128_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.677751063871,False
MatrixMultiplication_2006.cpp,xcu200-fsgd2104-2-e,10,10831.8362,340,1,1,3,7,block_128_1,unroll_2,unroll_4,pipeline_1,3,3,0.370354141728,False
MatrixMultiplication_2044.cpp,xcu200-fsgd2104-2-e,10,10833.12388,343,1,1,3,7,block_128_1,unroll_4,unroll_2,pipeline_1,1,3,0.370349459719,False
MatrixMultiplication_1949.cpp,xcu200-fsgd2104-2-e,10,10826.6522,1148.5,1,1,6,12.5,block_128_1,unroll_4,unroll_4,pipeline_1,4,5.125,0.10730638984,False
MatrixMultiplication_1999.cpp,xcu200-fsgd2104-2-e,10,54216.66436,131,1,1,1,2,block_16_1,unroll_16,unroll_2,unroll_2,1,1.25,0.152296375249,False
MatrixMultiplication_1918.cpp,xcu200-fsgd2104-2-e,10,61889.59844,1078,1,1,1,5,block_16_1,unroll_32,unroll_4,unroll_2,1,2,0.109341950773,False
MatrixMultiplication_1879.cpp,xcu200-fsgd2104-2-e,10,68933.74212,765,1,1,1,5,block_16_1,unroll_4,unroll_32,unroll_2,1,2,0.1,False
MatrixMultiplication_2009.cpp,xcu200-fsgd2104-2-e,10,54719.96292,62,1,1,1,1,block_16_1,unroll_8,unroll_2,unroll_2,1,1,0.149934590362,False
MatrixMultiplication_1950.cpp,xcu200-fsgd2104-2-e,10,66040.67076,258,1,1,1,3,block_16_1,unroll_8,unroll_8,unroll_2,1,1.5,0.103333629575,False
MatrixMultiplication_2039.cpp,xcu200-fsgd2104-2-e,10,10831.81124,520,1,1,4,7,block_2_1,unroll_16,unroll_16,pipeline_1,1,3.25,0.320416972713,False
MatrixMultiplication_1956.cpp,xcu200-fsgd2104-2-e,10,10832.1594,56,1,1,1,1,block_2_1,unroll_16,unroll_2,pipeline_1,5,1,0.809625186071,False
MatrixMultiplication_1979.cpp,xcu200-fsgd2104-2-e,10,10823.94692,86,1,1,1,2,block_2_1,unroll_16,unroll_4,pipeline_1,7,1.25,0.78972109995,False
MatrixMultiplication_1990.cpp,xcu200-fsgd2104-2-e,10,47335.87655,292,1,1,1,2,block_2_1,unroll_16,unroll_4,unroll_8,1,1.25,0.205904102864,False
MatrixMultiplication_1898.cpp,xcu200-fsgd2104-2-e,10,10831.83172,179,1,1,2,4,block_2_1,unroll_16,unroll_8,pipeline_1,5,2,0.611787187867,False
MatrixMultiplication_2005.cpp,xcu200-fsgd2104-2-e,10,51884.89351,291,1,1,1,3,block_2_1,unroll_16,unroll_8,unroll_4,1,1.5,0.165341456877,False
MatrixMultiplication_2032.cpp,xcu200-fsgd2104-2-e,10,10831.8362,46,1,1,1,1,block_2_1,unroll_2,unroll_16,pipeline_1,1,1,0.809632865274,False
MatrixMultiplication_1948.cpp,xcu200-fsgd2104-2-e,10,53122.55495,99,1,1,1,1,block_2_1,unroll_2,unroll_16,unroll_8,1,1,0.160510141321,False
MatrixMultiplication_2169.cpp,xcu200-fsgd2104-2-e,10,10821.98532,33,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,3,1,0.809866941236,False
MatrixMultiplication_1993.cpp,xcu200-fsgd2104-2-e,10,46079.71396,90,1,1,1,1,block_2_1,unroll_32,unroll_2,unroll_2,1,1,0.219239304555,False
MatrixMultiplication_2130.cpp,xcu200-fsgd2104-2-e,10,10823.94884,33,1,1,1,1,block_2_1,unroll_4,unroll_2,pipeline_1,1,1,0.809820281123,False
MatrixMultiplication_2067.cpp,xcu200-fsgd2104-2-e,10,10822.63812,36,1,1,1,1,block_2_1,unroll_4,unroll_4,pipeline_1,3,1,0.809851428252,False
MatrixMultiplication_2165.cpp,xcu200-fsgd2104-2-e,10,44483.25895,108,1,1,1,1,block_2_1,unroll_4,unroll_4,unroll_16,1,1,0.235294943548,False
MatrixMultiplication_2054.cpp,xcu200-fsgd2104-2-e,10,10831.83364,47,1,1,1,1,block_2_1,unroll_4,unroll_8,pipeline_1,1,1,0.809632926099,False
MatrixMultiplication_2161.cpp,xcu200-fsgd2104-2-e,10,10822.63684,40,1,1,1,1,block_2_1,unroll_8,unroll_2,pipeline_1,1,1,0.809851458669,False
MatrixMultiplication_2058.cpp,xcu200-fsgd2104-2-e,10,59076.79364,35,1,1,1,1,block_2_1,unroll_8,unroll_2,unroll_2,1,1,0.126249786172,False
MatrixMultiplication_2116.cpp,xcu200-fsgd2104-2-e,10,10821.98148,55,1,1,1,1,block_2_1,unroll_8,unroll_4,pipeline_1,1,1,0.80986703249,False
MatrixMultiplication_2074.cpp,xcu200-fsgd2104-2-e,10,10823.94692,59,1,1,1,1,block_4_1,unroll_16,unroll_2,pipeline_1,1,1,0.809820326748,False
MatrixMultiplication_2051.cpp,xcu200-fsgd2104-2-e,10,10831.83172,269,1,1,2,4,block_4_1,unroll_16,unroll_8,pipeline_1,1,2,0.611787187867,False
MatrixMultiplication_2099.cpp,xcu200-fsgd2104-2-e,10,10826.57028,93,1,1,1,2,block_4_1,unroll_4,unroll_16,pipeline_1,1,1.25,0.789665895337,False
MatrixMultiplication_2168.cpp,xcu200-fsgd2104-2-e,10,53038.16967,410,1,1,1,2,block_4_1,unroll_4,unroll_16,unroll_8,1,1.25,0.160152251094,False
MatrixMultiplication_2057.cpp,xcu200-fsgd2104-2-e,10,10833.14436,32,1,1,1,1,block_4_1,unroll_4,unroll_2,pipeline_1,1,1,0.809601783765,False
MatrixMultiplication_2120.cpp,xcu200-fsgd2104-2-e,10,10821.49124,246,1,1,2,4,block_4_1,unroll_4,unroll_32,pipeline_1,1,2,0.611882199869,False
MatrixMultiplication_2176.cpp,xcu200-fsgd2104-2-e,10,10821.98276,41,1,1,1,1,block_4_1,unroll_4,unroll_4,pipeline_1,1,1,0.809867002072,False
MatrixMultiplication_1867.cpp,xcu200-fsgd2104-2-e,10,59076.79364,38,1,1,1,1,block_4_1,unroll_8,unroll_2,unroll_2,1,1,0.126249786172,False
MatrixMultiplication_1880.cpp,xcu200-fsgd2104-2-e,10,10822.30916,811.5,1,1,5,9,block_4_1,unroll_8,unroll_32,pipeline_1,4,4,0.200291987482,False
MatrixMultiplication_2129.cpp,xcu200-fsgd2104-2-e,10,10821.98148,61.5,1,1,1,1,block_4_1,unroll_8,unroll_4,pipeline_1,2,1,0.80986703249,False
MatrixMultiplication_2199.cpp,xcu200-fsgd2104-2-e,10,10821.98084,86,1,1,1,2,block_8_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.789762472122,False
MatrixMultiplication_2123.cpp,xcu200-fsgd2104-2-e,10,10822.6362,140,1,1,1,3,cyclic_16_1,unroll_16,unroll_2,pipeline_1,1,1.5,0.740299533009,False
MatrixMultiplication_2029.cpp,xcu200-fsgd2104-2-e,10,10831.8362,122,1,1,1,3,cyclic_16_1,unroll_2,unroll_16,pipeline_1,1,1.5,0.740151061074,False
MatrixMultiplication_2013.cpp,xcu200-fsgd2104-2-e,10,4568.05895,1667.5,1,1,1,1,cyclic_16_1,unroll_2,unroll_16,unroll_16,4,1,0.966263222745,False
MatrixMultiplication_1968.cpp,xcu200-fsgd2104-2-e,10,69308.93316,84,1,1,1,1,cyclic_16_1,unroll_2,unroll_16,unroll_2,1,1,0.100313931348,False
MatrixMultiplication_2040.cpp,xcu200-fsgd2104-2-e,10,52954.78279,392,1,1,1,2,cyclic_16_1,unroll_2,unroll_16,unroll_8,3,1.25,0.160728887079,False
MatrixMultiplication_2131.cpp,xcu200-fsgd2104-2-e,10,5725.58855,67.5,1,1,1,1,cyclic_16_1,unroll_2,unroll_2,unroll_16,2,1,0.936142817703,False
MatrixMultiplication_2084.cpp,xcu200-fsgd2104-2-e,10,10822.64068,358,1,1,3,6,cyclic_16_1,unroll_2,unroll_32,pipeline_1,1,2.75,0.424980603747,False
MatrixMultiplication_2175.cpp,xcu200-fsgd2104-2-e,10,4459.09511,455,1,1,1,1,cyclic_16_1,unroll_2,unroll_8,unroll_16,3,1,0.969126047924,False
MatrixMultiplication_2002.cpp,xcu200-fsgd2104-2-e,10,68799.71844,47,1,1,1,1,cyclic_16_1,unroll_2,unroll_8,unroll_2,1,1,0.100619978047,False
MatrixMultiplication_2185.cpp,xcu200-fsgd2104-2-e,10,50848.09735,129,1,1,1,1,cyclic_16_1,unroll_2,unroll_8,unroll_8,1,1,0.17731950628,False
MatrixMultiplication_2082.cpp,xcu200-fsgd2104-2-e,10,10829.18948,478,1,1,3,6,cyclic_16_1,unroll_32,unroll_2,pipeline_1,1,2.75,0.424951068858,False
MatrixMultiplication_1936.cpp,xcu200-fsgd2104-2-e,10,53965.00548,347,1,1,1,4,cyclic_16_1,unroll_32,unroll_2,unroll_2,1,1.75,0.147232205286,False
MatrixMultiplication_1970.cpp,xcu200-fsgd2104-2-e,10,61889.6186,982,1,1,1,5,cyclic_16_1,unroll_32,unroll_4,unroll_2,1,2,0.109341897472,False
MatrixMultiplication_1992.cpp,xcu200-fsgd2104-2-e,10,49678.93255,43,1,1,1,1,cyclic_16_1,unroll_4,unroll_2,unroll_4,1,1,0.186760947849,False
MatrixMultiplication_2063.cpp,xcu200-fsgd2104-2-e,10,10822.63812,1271,1,1,7,13,cyclic_16_1,unroll_4,unroll_32,pipeline_1,1,5.5,0.100066419686,False
MatrixMultiplication_2092.cpp,xcu200-fsgd2104-2-e,10,10827.23588,62,1,1,1,1,cyclic_16_1,unroll_4,unroll_4,pipeline_1,2,1,0.809742172971,False
MatrixMultiplication_2215.cpp,xcu200-fsgd2104-2-e,10,46655.10151,149,1,1,1,1,cyclic_16_1,unroll_4,unroll_4,unroll_8,1,1,0.213701133892,False
MatrixMultiplication_2282.cpp,xcu200-fsgd2104-2-e,10,4458.43719,1752,1,1,1,1,cyclic_16_1,unroll_4,unroll_8,unroll_16,1,1,0.96914334791,False
MatrixMultiplication_2193.cpp,xcu200-fsgd2104-2-e,10,50858.27847,454,1,1,1,2,cyclic_16_1,unroll_4,unroll_8,unroll_8,1,1.25,0.176128542287,False
MatrixMultiplication_1924.cpp,xcu200-fsgd2104-2-e,10,68806.92356,52.5,1,1,1,1,cyclic_16_1,unroll_8,unroll_2,unroll_2,2,1,0.100614928278,False
MatrixMultiplication_2177.cpp,xcu200-fsgd2104-2-e,10,10821.48996,140,1,1,1,3,cyclic_16_1,unroll_8,unroll_4,pipeline_1,1,1.5,0.740318026316,False
MatrixMultiplication_2015.cpp,xcu200-fsgd2104-2-e,10,69561.24292,213,1,1,1,2,cyclic_16_1,unroll_8,unroll_8,unroll_2,1,1.25,0.100161768639,False
MatrixMultiplication_2136.cpp,xcu200-fsgd2104-2-e,10,10821.4938,45,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,1,1,0.809878621713,False
MatrixMultiplication_2153.cpp,xcu200-fsgd2104-2-e,10,6512.74759,137,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_16,2,1,0.915964376114,False
MatrixMultiplication_1891.cpp,xcu200-fsgd2104-2-e,10,32228.75908,38.5,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_2,2,1,0.392296901767,False
MatrixMultiplication_2197.cpp,xcu200-fsgd2104-2-e,10,10329.89191,71,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_8,2,1,0.821609157341,False
MatrixMultiplication_2152.cpp,xcu200-fsgd2104-2-e,10,10821.98532,30,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,1,0.809866941236,False
MatrixMultiplication_2229.cpp,xcu200-fsgd2104-2-e,10,9747.19495,38,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,1,0.835637889875,False
MatrixMultiplication_1947.cpp,xcu200-fsgd2104-2-e,10,32228.17284,30,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,1,0.392305841407,False
MatrixMultiplication_2108.cpp,xcu200-fsgd2104-2-e,10,10821.98532,73,1,1,1,1,cyclic_2_1,unroll_2,unroll_32,pipeline_1,1,1,0.809866941236,False
MatrixMultiplication_2220.cpp,xcu200-fsgd2104-2-e,10,13099.52519,37,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_8,1,1,0.756775371405,False
MatrixMultiplication_2055.cpp,xcu200-fsgd2104-2-e,10,10822.06724,37,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,2,1,0.8098649945,False
MatrixMultiplication_2281.cpp,xcu200-fsgd2104-2-e,10,11253.21223,49,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_8,1,1,0.799656294578,False
MatrixMultiplication_1938.cpp,xcu200-fsgd2104-2-e,10,10831.97476,79,1,1,1,2,cyclic_2_1,unroll_32,unroll_2,pipeline_1,1,1.25,0.789552161572,False
MatrixMultiplication_1994.cpp,xcu200-fsgd2104-2-e,10,10823.94884,72,1,1,1,1,cyclic_2_1,unroll_4,unroll_16,pipeline_1,5,1,0.809820281123,False
MatrixMultiplication_2071.cpp,xcu200-fsgd2104-2-e,10,10821.98276,34,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,4,1,0.809867002072,False
MatrixMultiplication_2163.cpp,xcu200-fsgd2104-2-e,10,32228.6618,34,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,1,0.392298385191,False
MatrixMultiplication_2059.cpp,xcu200-fsgd2104-2-e,10,25519.74151,31,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_4,1,1,0.50355459634,False
MatrixMultiplication_1976.cpp,xcu200-fsgd2104-2-e,10,10823.94884,155,1,1,2,3,cyclic_2_1,unroll_4,unroll_32,pipeline_1,4,1.75,0.677878031539,False
MatrixMultiplication_1884.cpp,xcu200-fsgd2104-2-e,10,10831.83364,35,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,pipeline_1,7,1,0.809632926099,False
MatrixMultiplication_2049.cpp,xcu200-fsgd2104-2-e,10,20817.04199,45,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,unroll_4,1,1,0.592214148707,False
MatrixMultiplication_2121.cpp,xcu200-fsgd2104-2-e,10,10826.6522,48,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,pipeline_1,2,1,0.809756042329,False
MatrixMultiplication_2087.cpp,xcu200-fsgd2104-2-e,10,32234.58308,38,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_2,1,1,0.392208098365,False
MatrixMultiplication_2181.cpp,xcu200-fsgd2104-2-e,10,11252.96391,73.5,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_8,2,1,0.799662153046,False
MatrixMultiplication_2110.cpp,xcu200-fsgd2104-2-e,10,10821.48996,177,1,1,2,3,cyclic_2_1,unroll_8,unroll_16,pipeline_1,1,1.75,0.677907724367,False
MatrixMultiplication_2167.cpp,xcu200-fsgd2104-2-e,10,9746.69959,92,1,1,1,1,cyclic_2_1,unroll_8,unroll_2,unroll_16,1,1,0.83564987338,False
MatrixMultiplication_2198.cpp,xcu200-fsgd2104-2-e,10,16793.13031,66,1,1,1,1,cyclic_2_1,unroll_8,unroll_2,unroll_8,1,1,0.675060386075,False
MatrixMultiplication_2014.cpp,xcu200-fsgd2104-2-e,10,10827.88996,48,1,1,1,1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,2,1,0.809726630935,False
MatrixMultiplication_2239.cpp,xcu200-fsgd2104-2-e,10,7908.92679,156,1,1,1,1,cyclic_2_1,unroll_8,unroll_4,unroll_16,1,1,0.880780259157,False
MatrixMultiplication_2126.cpp,xcu200-fsgd2104-2-e,10,10821.48932,1312,1,1,6,12,cyclic_32_1,unroll_16,unroll_4,pipeline_1,1,5,0.112374846412,False
MatrixMultiplication_2085.cpp,xcu200-fsgd2104-2-e,10,10822.64068,39,1,1,1,1,cyclic_32_1,unroll_2,unroll_2,pipeline_1,1,1,0.809851367417,False
MatrixMultiplication_2053.cpp,xcu200-fsgd2104-2-e,10,10822.31044,60,1,1,1,1.5,cyclic_32_1,unroll_4,unroll_2,pipeline_1,2,1.125,0.804598135314,False
MatrixMultiplication_2046.cpp,xcu200-fsgd2104-2-e,10,10822.6362,62,1,1,1,1,cyclic_4_1,unroll_16,unroll_2,pipeline_1,1,1,0.809851473878,False
