Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_4783.cpp,xcu200-fsgd2104-2-e,3.33,17.91400473,179,1,1,1,3,block_2_1,block_32_1,block_2_1,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_2,1,1.5,0.19030920254,False
workload_4746.cpp,xcu200-fsgd2104-2-e,3.33,17.91758448,144,1,1,1,3,block_2_1,cyclic_32_1,block_2_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_32,unroll_4,unroll_32,unroll_2,1,1.5,0.19021729796,False
workload_4611.cpp,xcu200-fsgd2104-2-e,3.33,17.91158049,491,1,1,2,6,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,block_16_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_2,1,2.5,0.173922503307,False
workload_4570.cpp,xcu200-fsgd2104-2-e,3.33,17.91328545,362,1,1,2,6,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_2,1,2.5,0.173884577297,False
workload_4653.cpp,xcu200-fsgd2104-2-e,3.33,17.90646561,297,1,1,2,5,block_2_1,cyclic_4_1,block_2_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_2,1,2.25,0.179431596557,False
workload_4748.cpp,xcu200-fsgd2104-2-e,3.33,17.91674865,133,1,1,1,2,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_32_1,block_16_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_2,1,1.25,0.191903486594,False
workload_4706.cpp,xcu200-fsgd2104-2-e,3.33,17.90992881,131,1,1,1,2,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_2,1,1.25,0.192080999717,False
workload_4819.cpp,xcu200-fsgd2104-2-e,3.33,17.91749457,118,1,1,1,2,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_32_1,block_4_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,1,1.25,0.191884081473,False
workload_4687.cpp,xcu200-fsgd2104-2-e,3.33,2.53967445,963,1,3,7,11,block_4_1,block_32_1,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.5,0.218986698507,False
workload_4620.cpp,xcu200-fsgd2104-2-e,3.33,2.53967445,997,1,3,7,12,block_4_1,block_32_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.75,0.196387787883,False
workload_4660.cpp,xcu200-fsgd2104-2-e,3.33,2.53967445,1074,1,3,7,14,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_128_1,cyclic_128_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6.25,0.158322187259,False
workload_4684.cpp,xcu200-fsgd2104-2-e,3.33,2.52602145,1027,1,3,7,13,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,1,6,0.176165282845,False
workload_4749.cpp,xcu200-fsgd2104-2-e,3.33,2.52602145,1002,1,3,7,13,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,1,6,0.176165282845,False
workload_4621.cpp,xcu200-fsgd2104-2-e,3.33,2.56877532,1065,1,3,8,13,block_4_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_8_1,block_64_1,block_16_1,block_32_1,block_2_1,complete_1,pipeline_1,unroll_16,unroll_32,unroll_8,1,6.25,0.158323042622,False
workload_4690.cpp,xcu200-fsgd2104-2-e,3.33,2.56877532,1030,1,3,8,13,block_4_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_8_1,block_64_1,block_16_1,block_32_1,block_2_1,complete_1,pipeline_1,unroll_16,unroll_64,unroll_8,1,6.25,0.158323042622,False
workload_4723.cpp,xcu200-fsgd2104-2-e,3.33,2.56171905,1656,1,3,8,15,block_4_1,cyclic_2_1,cyclic_32_1,block_4_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,6.75,0.129768194513,False
workload_4602.cpp,xcu200-fsgd2104-2-e,3.33,3.02828868,812,1,1,1,6,block_4_1,cyclic_2_1,cyclic_32_1,block_4_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_4,unroll_32,unroll_16,pipeline_1,1,2.25,0.726433233929,False
workload_4691.cpp,xcu200-fsgd2104-2-e,3.33,9.69723972,369,1,3,3,7,block_4_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_2_1,block_128_1,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_16,1,3.5,0.350093414184,False
workload_5182.cpp,xcu200-fsgd2104-2-e,3.33,3.66671628,85,3,1,1,1,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1.5,0.866891863748,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,3.66671628,88,3,1,1,1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1.5,0.866891863748,False
workload_4734.cpp,xcu200-fsgd2104-2-e,3.33,3.63165804,1716,3,1,2,17,cyclic_128_1,cyclic_128_1,cyclic_128_1,block_32_1,block_64_1,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline_1,1,5.75,0.195392953935,False
workload_4608.cpp,xcu200-fsgd2104-2-e,3.33,12.52836576,395,3,1,1,8,cyclic_128_1,cyclic_8_1,block_8_1,block_4_1,block_64_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_16,unroll_16,1,3.25,0.286613675599,False
workload_4693.cpp,xcu200-fsgd2104-2-e,3.33,2.95132572,320,1,2,3,7,cyclic_16_1,block_128_1,block_32_1,cyclic_32_1,block_32_1,cyclic_32_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,1,3.25,0.528646558728,False
workload_4554.cpp,xcu200-fsgd2104-2-e,3.33,2.94109596,316,1,2,3,7,cyclic_16_1,block_128_1,block_32_1,cyclic_4_1,block_32_1,block_64_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,1,3.25,0.52867855729,False
workload_4633.cpp,xcu200-fsgd2104-2-e,3.33,2.9378592,335,1,2,3,6,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,3,0.574889808939,False
workload_4776.cpp,xcu200-fsgd2104-2-e,3.33,3.65921712,587,1,1,1,7,cyclic_16_1,cyclic_128_1,block_2_1,cyclic_32_1,cyclic_8_1,block_16_1,cyclic_8_1,block_32_1,block_64_1,complete_1,unroll_4,unroll_32,unroll_64,pipeline_1,1,2.5,0.666468952864,False
workload_4750.cpp,xcu200-fsgd2104-2-e,3.33,3.64547088,546,1,1,1,3,cyclic_16_1,cyclic_2_1,cyclic_32_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_4,unroll_32,unroll_16,pipeline_1,1,1.5,0.867920695686,False
workload_4830.cpp,xcu200-fsgd2104-2-e,3.33,3.65229072,1376,1,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_4,unroll_32,unroll_16,pipeline_1,1,1.75,0.820569048103,False
workload_4718.cpp,xcu200-fsgd2104-2-e,3.33,2.93156217,192,1,2,3,5,cyclic_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_16_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2.75,0.623430491308,False
workload_4694.cpp,xcu200-fsgd2104-2-e,3.33,2.93156217,185,1,2,3,5,cyclic_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2.75,0.623430491308,False
workload_5185.cpp,xcu200-fsgd2104-2-e,3.33,2.92675032,145,1,1,1,3,cyclic_2_1,block_128_1,block_128_1,block_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1.5,0.895149864702,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,2.925072,100,1,1,1,2,cyclic_2_1,block_128_1,block_32_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_64_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1.25,0.94098210725,False
workload_4683.cpp,xcu200-fsgd2104-2-e,3.33,15.20299512,173,1,1,1,3,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_8_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_2,1,1.5,0.273224766621,False
workload_4603.cpp,xcu200-fsgd2104-2-e,3.33,9.06023736,483,1,1,2,9,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_128_1,block_8_1,cyclic_16_1,block_32_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_8,1,3.25,0.395837454966,False
workload_4587.cpp,xcu200-fsgd2104-2-e,3.33,9.06513912,267,1,1,1,5,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1,2,0.523269435738,False
workload_4710.cpp,xcu200-fsgd2104-2-e,3.33,9.05341752,421,1,1,2,8,cyclic_2_1,block_128_1,block_4_1,cyclic_4_1,cyclic_128_1,block_8_1,cyclic_16_1,block_32_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_8,1,3,0.423023977158,False
workload_5183.cpp,xcu200-fsgd2104-2-e,3.33,2.92507533,101,1,1,1,2,cyclic_2_1,block_128_1,block_64_1,block_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1.25,0.940981974492,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,2.92914792,148,1,1,1,3,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,block_16_1,block_128_1,block_4_1,block_8_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.5,0.895090163356,False
workload_4664.cpp,xcu200-fsgd2104-2-e,3.33,9.0651924,965,1,1,4,15,cyclic_2_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_2_1,cyclic_32_1,block_8_1,complete_1,unroll_64,unroll_2,unroll_32,unroll_8,1,5.25,0.199107744782,False
workload_5092.cpp,xcu200-fsgd2104-2-e,3.33,2.9291346,103,1,1,1,2,cyclic_2_1,block_128_1,cyclic_4_1,block_4_1,block_16_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,1.25,0.940819745289,False
workload_5181.cpp,xcu200-fsgd2104-2-e,3.33,2.35128636,148,1,1,1,3,cyclic_2_1,block_128_1,cyclic_8_1,block_4_1,block_16_1,cyclic_2_1,block_2_1,block_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.5,0.900589486101,False
workload_4984.cpp,xcu200-fsgd2104-2-e,3.33,2.3540436,154,1,1,1,3,cyclic_2_1,block_16_1,block_32_1,cyclic_32_1,cyclic_4_1,block_32_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,1.5,0.90061182856,False
workload_4681.cpp,xcu200-fsgd2104-2-e,3.33,15.19561584,209,1,1,1,4,cyclic_2_1,block_2_1,cyclic_128_1,block_32_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,1,1.75,0.26888651655,False
workload_4743.cpp,xcu200-fsgd2104-2-e,3.33,15.188796,271,1,1,1,3,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,1,1.5,0.27372873643,False
workload_5125.cpp,xcu200-fsgd2104-2-e,3.33,2.92401972,72,1,1,1,1,cyclic_2_1,block_32_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.999320296413,False
workload_4917.cpp,xcu200-fsgd2104-2-e,3.33,2.35129968,174,1,1,1,3,cyclic_2_1,block_32_1,block_32_1,block_2_1,cyclic_4_1,cyclic_128_1,block_4_1,block_4_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,1.5,0.900589595259,False
workload_4968.cpp,xcu200-fsgd2104-2-e,3.33,2.35129968,175,1,1,1,3,cyclic_2_1,block_32_1,block_32_1,block_2_1,cyclic_4_1,cyclic_128_1,block_4_1,block_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,1.5,0.900589595259,False
workload_5140.cpp,xcu200-fsgd2104-2-e,3.33,2.34787644,131,1,1,1,2,cyclic_2_1,block_32_1,block_32_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_4,1,1.25,0.956687783405,False
workload_4858.cpp,xcu200-fsgd2104-2-e,3.33,2.35063368,176,1,1,1,3,cyclic_2_1,block_32_1,block_32_1,block_2_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,1.5,0.900584122795,False
