Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_4258.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,516,0,0,0,2,block_32_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,0.5,0.915191305622,False
workload_3965.cpp,xcu200-fsgd2104-2-e,3.33,17.79565986,254,0,0,0,1,block_32_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_64,unroll_2,1,0.25,0.9030910493,False
workload_4161.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,512,0,0,0,2,block_32_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,1,0.5,0.915191305622,False
workload_4124.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,527,0,0,0,2,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.91629327575,False
workload_4154.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,62,0,0,0,0,block_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,0,0.999339571694,False
workload_4053.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,486,0,0,0,3,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,0.75,0.863420731631,False
workload_4237.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,503,0,0,0,2,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,0.5,0.915191305622,False
workload_4338.cpp,xcu200-fsgd2104-2-e,3.33,10.81736514,167,0,0,0,1,block_4_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,0.25,0.951987737979,False
workload_4020.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,554,0,0,0,2,block_4_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.91629327575,False
workload_3926.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,514,0,0,0,2,block_4_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0.5,0.916293270921,False
workload_4064.cpp,xcu200-fsgd2104-2-e,3.33,83.95333929,164,0,0,0,1,block_4_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,1,0.25,0.340111855432,False
workload_3964.cpp,xcu200-fsgd2104-2-e,3.33,10.77539049,590,0,0,0,3,block_4_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_2,1,0.75,0.86342071264,False
workload_4437.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,507,0,0,0,2,block_4_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.915191305622,False
workload_3953.cpp,xcu200-fsgd2104-2-e,3.33,21.27794409,67,0,0,0,0,block_4_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,1,0,0.880064987308,False
workload_3898.cpp,xcu200-fsgd2104-2-e,3.33,35.46662121,54,0,0,0,0,block_4_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,1,0,0.731085859484,False
workload_3908.cpp,xcu200-fsgd2104-2-e,3.33,59.67555138,61,0,0,0,0,block_4_1,block_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_32,unroll_2,1,0,0.513308651616,False
workload_3917.cpp,xcu200-fsgd2104-2-e,3.33,103.32934722,54,0,0,0,0,block_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_32,unroll_2,1,0,0.236657037056,False
workload_4099.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,632,0,0,0,2,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.91629327575,False
workload_3879.cpp,xcu200-fsgd2104-2-e,3.33,106.81428546,53,0,0,0,0,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_32,unroll_2,1,0,0.221006633944,False
workload_4368.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,518,0,0,0,2,block_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,0.5,0.915191305622,False
workload_3858.cpp,xcu200-fsgd2104-2-e,3.33,24.22688553,178,0,0,0,2,block_4_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,unroll_2,1,0.5,0.816482336432,False
workload_3948.cpp,xcu200-fsgd2104-2-e,3.33,77.91266601,122,0,0,1,2,block_4_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_16,unroll_32,pipeline_1,1,0.75,0.370106612455,False
workload_4063.cpp,xcu200-fsgd2104-2-e,3.33,59.51102274,109,0,0,0,1,block_4_1,block_64_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_2,1,0.25,0.512840007107,False
workload_4068.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,113,0,0,0,1,block_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,0.25,0.95166450772,False
workload_4036.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,501,0,0,0,3,block_4_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,0.75,0.863420731631,False
workload_4114.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,636,0,0,0,2,block_4_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,0.5,0.91629327575,False
workload_3870.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,575,0,0,0,2,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.91629327575,False
workload_4478.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,570,0,0,0,2,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,0.5,0.915191305622,False
workload_4410.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,53,0,0,0,0,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,0,0.999339571694,False
workload_4123.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,540,0,0,0,2,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0.5,0.91629327575,False
workload_4288.cpp,xcu200-fsgd2104-2-e,3.33,10.81736514,62,0,0,0,0,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,0,1,True
workload_4263.cpp,xcu200-fsgd2104-2-e,3.33,10.81736514,57.5,0,0,0,0,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,2,0,1,True
workload_4377.cpp,xcu200-fsgd2104-2-e,3.33,10.8718173,59,0,0,0,0,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_2,1,0,0.999353486266,False
workload_4097.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,599,0,0,0,2,block_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,0.5,0.91629327575,False
workload_4046.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,555,0,0,0,2,block_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0.5,0.91629327575,False
workload_3993.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,616,0,0,1,3,block_64_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1,0.815605938553,False
workload_4054.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,531,0,0,1,3,block_64_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1,0.814344252416,False
workload_3955.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,797,0,0,1,3,block_64_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1,0.815605938553,False
workload_3874.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,614,0,0,1,3,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1,0.815605938553,False
workload_4045.cpp,xcu200-fsgd2104-2-e,3.33,83.95684578,281,0,0,1,3,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_64,pipeline_1,1,1,0.326830667746,False
workload_4361.cpp,xcu200-fsgd2104-2-e,3.33,7.28362242,589,0,0,1,2,block_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,0.75,0.864475841209,False
workload_4059.cpp,xcu200-fsgd2104-2-e,3.33,8.75670786,609,0,0,1,2,block_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.865421944141,False
