Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_4863.cpp,xcu200-fsgd2104-2-e,3.33,18.94056048,119,1,1,1,4,block_16_1,cyclic_4_1,block_32_1,block_8_1,cyclic_4_1,block_16_1,block_4_1,cyclic_16_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,1,1.75,0.336618996776,False
workload_4802.cpp,xcu200-fsgd2104-2-e,3.33,18.939708,157,1,1,1,5,block_16_1,cyclic_4_1,cyclic_128_1,block_8_1,cyclic_4_1,block_16_1,block_4_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,1,2,0.33338058405,False
workload_4950.cpp,xcu200-fsgd2104-2-e,3.33,5.03990505,93,1,1,1,3,block_2_1,block_128_1,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,block_4_1,block_4_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1.5,0.935869222948,False
workload_5063.cpp,xcu200-fsgd2104-2-e,3.33,2.22192252,209,1,1,8,13,block_2_1,block_128_1,block_16_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,5.75,0.519136688905,False
workload_4990.cpp,xcu200-fsgd2104-2-e,3.33,2.22533244,320,1,1,8,14,block_2_1,block_128_1,block_16_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,6,0.490390170587,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,2.23954488,218,1,1,8,13,block_2_1,block_128_1,block_16_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,5.75,0.519207676026,False
workload_4867.cpp,xcu200-fsgd2104-2-e,3.33,17.91504369,149,1,1,1,5,block_2_1,block_128_1,block_2_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_2,1,2,0.36636465666,False
workload_4919.cpp,xcu200-fsgd2104-2-e,3.33,2.26835604,234,1,1,8,14,block_2_1,block_128_1,block_32_1,cyclic_4_1,block_32_1,block_16_1,block_2_1,block_8_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_64,pipeline_1,1,6,0.490546579981,False
workload_5000.cpp,xcu200-fsgd2104-2-e,3.33,17.9249904,112,1,1,1,4,block_2_1,block_128_1,block_4_1,block_8_1,block_2_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_32,unroll_2,1,1.75,0.369785905797,False
workload_5424.cpp,xcu200-fsgd2104-2-e,3.33,2.21841936,199,1,1,8,12,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.5,0.548870430846,False
workload_5622.cpp,xcu200-fsgd2104-2-e,3.33,2.21499612,193,1,1,8,12,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.5,0.548855160383,False
workload_4967.cpp,xcu200-fsgd2104-2-e,3.33,5.06636856,100,1,1,1,3,block_2_1,block_128_1,cyclic_4_1,cyclic_4_1,block_32_1,block_64_1,block_4_1,block_16_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,1,1.5,0.935674532424,False
workload_5025.cpp,xcu200-fsgd2104-2-e,3.33,2.27176596,266,1,1,8,12,block_2_1,block_16_1,block_4_1,block_4_1,block_2_1,block_16_1,cyclic_8_1,cyclic_64_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,1,5.5,0.549098015829,False
workload_4987.cpp,xcu200-fsgd2104-2-e,3.33,2.27176596,262,1,1,8,12,block_2_1,block_16_1,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_2,1,5.5,0.549098015829,False
workload_4942.cpp,xcu200-fsgd2104-2-e,3.33,5.05424736,113,1,1,2,5,block_2_1,block_16_1,cyclic_32_1,cyclic_4_1,block_2_1,block_32_1,block_2_1,cyclic_16_1,block_64_1,complete_1,unroll_32,unroll_8,unroll_64,pipeline_1,1,2.25,0.815525719904,False
workload_4851.cpp,xcu200-fsgd2104-2-e,3.33,21.17634912,152,1,1,3,7,block_2_1,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,unroll_8,unroll_8,unroll_32,1,3,0.252026608058,False
workload_5017.cpp,xcu200-fsgd2104-2-e,3.33,2.22533244,321,1,1,8,15,block_2_1,block_64_1,block_128_1,cyclic_2_1,block_64_1,block_128_1,block_4_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_16,1,6.25,0.462627076692,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,2.2286358,240,1,1,8,13,block_2_1,block_64_1,block_128_1,cyclic_32_1,cyclic_8_1,block_16_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,5.75,0.519163945131,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,2.21840604,188,1,1,8,12,block_2_1,block_64_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,5.5,0.548870371584,False
workload_5113.cpp,xcu200-fsgd2104-2-e,3.33,5.04091404,56,1,1,1,1,block_2_1,block_64_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.993628408969,False
workload_5427.cpp,xcu200-fsgd2104-2-e,3.33,2.21466312,216,1,1,8,12,block_2_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_4,1,5.5,0.548853670642,False
workload_5435.cpp,xcu200-fsgd2104-2-e,3.33,2.21466312,194,1,1,8,12,block_2_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_4,1,5.5,0.548853670642,False
workload_5126.cpp,xcu200-fsgd2104-2-e,3.33,17.8697124,68,1,1,1,2,block_2_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_2,1,1.25,0.375491571302,False
workload_5105.cpp,xcu200-fsgd2104-2-e,3.33,17.86969908,55,1,1,1,1,block_2_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_2,1,1,0.375825808976,False
workload_5066.cpp,xcu200-fsgd2104-2-e,3.33,17.886096,60,1,1,1,1,block_2_1,block_64_1,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_2,1,1,0.375262062627,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,17.872443,64,1,1,1,1,block_2_1,block_64_1,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_2,1,1,0.375731429441,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,2.22882228,268,1,1,8,14,block_2_1,block_64_1,block_64_1,cyclic_32_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1,6,0.490403205402,False
workload_5177.cpp,xcu200-fsgd2104-2-e,3.33,5.02046784,66,1,1,1,2,block_2_1,block_64_1,block_64_1,cyclic_8_1,block_2_1,block_16_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,1.25,0.975782554952,False
workload_4909.cpp,xcu200-fsgd2104-2-e,3.33,7.1212716,123,1,1,1,4,block_2_1,cyclic_128_1,block_16_1,cyclic_32_1,cyclic_8_1,block_64_1,block_4_1,cyclic_16_1,block_64_1,complete_1,unroll_2,unroll_8,unroll_8,pipeline_1,1,1.75,0.83403808496,False
workload_5112.cpp,xcu200-fsgd2104-2-e,3.33,2.22182928,215,1,1,8,13,block_2_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_2_1,block_64_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,5.75,0.519136308496,False
workload_4982.cpp,xcu200-fsgd2104-2-e,3.33,9.69453576,234,1,1,4,10,block_2_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,block_8_1,complete_1,unroll_32,pipeline_1,unroll_32,unroll_8,1,4,0.546336943512,False
workload_4934.cpp,xcu200-fsgd2104-2-e,3.33,9.74299392,324,1,1,4,12,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_64_1,block_4_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_8,unroll_8,unroll_8,1,4.5,0.515577782593,False
workload_4905.cpp,xcu200-fsgd2104-2-e,3.33,2.2664646,252,1,1,8,15,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_64_1,block_4_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,6.25,0.46276536154,False
workload_4832.cpp,xcu200-fsgd2104-2-e,3.33,5.0578704,180,1,1,2,8,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_64_1,block_4_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_8,unroll_8,pipeline_1,1,3,0.754539457468,False
workload_4975.cpp,xcu200-fsgd2104-2-e,3.33,2.27389716,276,1,1,8,15,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_64_1,block_4_1,cyclic_16_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,6.25,0.462789553558,False
workload_4881.cpp,xcu200-fsgd2104-2-e,3.33,5.0753196,130,1,1,1,4,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_64_1,block_4_1,cyclic_16_1,block_64_1,complete_1,unroll_2,unroll_8,unroll_8,pipeline_1,1,1.75,0.894646695995,False
workload_4896.cpp,xcu200-fsgd2104-2-e,3.33,5.0290992,143,1,1,2,6,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,1,2.5,0.792766934892,False
workload_4750.cpp,xcu200-fsgd2104-2-e,3.33,5.0297652,177,1,1,2,7,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,1,2.75,0.77615196379,False
workload_5157.cpp,xcu200-fsgd2104-2-e,3.33,2.26445328,202,1,1,8,13,block_2_1,cyclic_128_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_2,1,5.75,0.519304923806,False
workload_5013.cpp,xcu200-fsgd2104-2-e,3.33,2.26987452,286,1,1,8,15,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_64_1,block_4_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,unroll_8,unroll_8,unroll_16,1,6.25,0.462776490644,False
workload_4939.cpp,xcu200-fsgd2104-2-e,3.33,5.03932896,137,1,1,2,5,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,1,2.25,0.815554769732,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,5.03591904,100,1,1,1,4,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_64_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,1,1.75,0.894808249248,False
workload_4972.cpp,xcu200-fsgd2104-2-e,3.33,2.27297808,192,1,1,8,12,block_2_1,cyclic_16_1,block_32_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,1,5.5,0.549102960079,False
workload_5287.cpp,xcu200-fsgd2104-2-e,3.33,2.21499612,188,1,1,7,11,block_2_1,cyclic_16_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_4,1,5,0.611280487372,False
workload_5309.cpp,xcu200-fsgd2104-2-e,3.33,5.013648,49,1,1,1,1,block_2_1,cyclic_16_1,block_8_1,cyclic_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,1,0.995317416976,False
workload_5377.cpp,xcu200-fsgd2104-2-e,3.33,2.21499612,187,1,1,7,11,block_2_1,cyclic_16_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_4,1,5,0.611280487372,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,2.27030076,220,1,1,8,13,block_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,unroll_32,unroll_2,1,5.75,0.519327229022,False
workload_4961.cpp,xcu200-fsgd2104-2-e,3.33,33.54772536,148,1,1,3,6,block_2_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,block_64_1,block_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,unroll_8,unroll_8,unroll_16,1,2.75,0.1,False
workload_4752.cpp,xcu200-fsgd2104-2-e,3.33,2.26991448,313,1,1,8,15,block_2_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_64_1,block_64_1,block_128_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_8,unroll_8,unroll_16,1,6.25,0.462776620759,False
workload_5651.cpp,xcu200-fsgd2104-2-e,3.33,2.25916524,187,1,1,7,12,block_2_1,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_4,1,5.25,0.57978928914,False
workload_5379.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,209,1,1,7,12,block_2_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,5.25,0.579566306614,False
workload_5612.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,184,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611262475779,False
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,2.21159952,260,1,1,8,12,block_2_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,5.5,0.548839929357,False
workload_5248.cpp,xcu200-fsgd2104-2-e,3.33,17.86393152,52,1,1,1,1,block_2_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_2,1,1,0.376024241909,False
workload_5383.cpp,xcu200-fsgd2104-2-e,3.33,2.21499612,188,1,1,7,12,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_16_1,block_2_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1,5.25,0.579582909128,False
workload_5407.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,184,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1,5,0.611262475779,False
workload_5448.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,193,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1,5,0.611262475779,False
workload_5529.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,190,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611262475779,False
workload_5262.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,210,1,1,7,12,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.25,0.579566306614,False
workload_5120.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,183,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611262475779,False
workload_5459.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,185,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1,5,0.611262475779,False
workload_5208.cpp,xcu200-fsgd2104-2-e,3.33,2.21499612,190,1,1,8,12,block_2_1,cyclic_2_1,block_4_1,block_4_1,block_64_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.5,0.548855160383,False
workload_5341.cpp,xcu200-fsgd2104-2-e,3.33,2.21163948,187,1,1,7,11,block_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,block_2_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1,5,0.611262758131,False
workload_5388.cpp,xcu200-fsgd2104-2-e,3.33,2.21500944,201,1,1,7,12,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.25,0.579582973794,False
workload_5275.cpp,xcu200-fsgd2104-2-e,3.33,2.21500944,186,1,1,7,11,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611280557495,False
workload_5358.cpp,xcu200-fsgd2104-2-e,3.33,2.21500944,180,1,1,7,11,block_2_1,cyclic_2_1,block_8_1,cyclic_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611280557495,False
workload_5401.cpp,xcu200-fsgd2104-2-e,3.33,2.21500944,181,1,1,7,11,block_2_1,cyclic_2_1,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5,0.611280557495,False
workload_4842.cpp,xcu200-fsgd2104-2-e,3.33,2.27034072,511,1,1,8,17,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_64_1,block_128_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline_1,unroll_8,unroll_8,unroll_16,1,6.75,0.410244267195,False
workload_4989.cpp,xcu200-fsgd2104-2-e,3.33,2.26288152,231,1,1,8,13,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_64_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_8,pipeline_1,1,5.75,0.519298894306,False
workload_5038.cpp,xcu200-fsgd2104-2-e,3.33,2.21847264,294,1,1,8,13,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,5.75,0.519122580029,False
workload_5254.cpp,xcu200-fsgd2104-2-e,3.33,2.22182928,286,1,1,8,13,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_8_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,1,5.75,0.519136308496,False
workload_5095.cpp,xcu200-fsgd2104-2-e,3.33,2.27375064,290,1,1,8,13,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_64,1,5.75,0.51934029501,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,5.0228388,96,1,1,1,3,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1.5,0.935971460169,False
workload_5579.cpp,xcu200-fsgd2104-2-e,3.33,2.21500944,202,1,1,7,12,block_2_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,5.25,0.579582973794,False
workload_5559.cpp,xcu200-fsgd2104-2-e,3.33,2.2115862,178,1,1,7,11,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_4,1,5,0.611262475779,False
