Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4808.cpp,xcu200-fsgd2104-2-e,3.33,124.25393502,607,5,9,6,11,block_16_1,cyclic_64_1,block_64_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_32,unroll_34,pipeline_1,pipeline_1,unroll_34,1,7.75,0.710248744231,False
workload_4923.cpp,xcu200-fsgd2104-2-e,3.33,1285.24265082,2500,1,1,10,24,block_2_1,block_16_1,cyclic_8_1,unroll_5,pipeline_1,unroll_32,unroll_4,unroll_8,unroll_8,unroll_2,unroll_5,pipeline_1,1,9,0.503991586753,False
workload_4899.cpp,xcu200-fsgd2104-2-e,3.33,1774.30803588,2592,1,3,26,39,block_2_1,block_16_1,cyclic_8_1,unroll_5,unroll_32,unroll_32,unroll_4,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,1,17.25,0.231902369387,False
workload_4843.cpp,xcu200-fsgd2104-2-e,3.33,3257.97786756,3205.5,1,1,10,27,block_2_1,block_16_1,cyclic_8_1,unroll_5,unroll_32,unroll_32,unroll_4,unroll_64,unroll_8,unroll_2,unroll_5,pipeline_1,2,9.75,0.217100604114,False
workload_4891.cpp,xcu200-fsgd2104-2-e,3.33,1427.26459671,1021,1,10,9,12,block_2_1,block_2_1,block_16_1,unroll_5,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,unroll_34,pipeline_1,unroll_8,1,8,0.505262782466,False
workload_4818.cpp,xcu200-fsgd2104-2-e,3.33,3503.70398214,368,1,1,6,9,block_2_1,block_2_1,block_2_1,unroll_5,unroll_8,unroll_4,unroll_16,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_34,1,4.25,0.229333972045,False
workload_4773.cpp,xcu200-fsgd2104-2-e,3.33,3503.68352262,367,1,1,6,9,block_2_1,block_2_1,block_2_1,unroll_5,unroll_8,unroll_4,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_34,1,4.25,0.229336401496,False
workload_4882.cpp,xcu200-fsgd2104-2-e,3.33,525.9218517,214,1,1,2,4,block_2_1,block_2_1,block_32_1,unroll_5,unroll_8,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_34,1,2,0.860947609467,False
workload_4964.cpp,xcu200-fsgd2104-2-e,3.33,1285.95233376,2364,1,1,10,23,block_2_1,block_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_2,unroll_5,pipeline_1,1,8.75,0.510262752998,False
workload_4959.cpp,xcu200-fsgd2104-2-e,3.33,450.07242705,575,1,3,8,13,block_2_1,block_4_1,cyclic_8_1,unroll_5,unroll_32,unroll_8,unroll_16,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,1,6.25,0.724612569311,False
workload_4813.cpp,xcu200-fsgd2104-2-e,3.33,625.79255436,835,1,1,4,13,block_2_1,block_64_1,block_32_1,unroll_5,unroll_32,unroll_2,unroll_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_16,1,4.75,0.743610183337,False
workload_4784.cpp,xcu200-fsgd2104-2-e,3.33,299.83392594,754,1,3,8,14,block_2_1,block_64_1,cyclic_8_1,unroll_5,unroll_32,unroll_8,unroll_16,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_16,1,6.5,0.735669990197,False
workload_4858.cpp,xcu200-fsgd2104-2-e,3.33,299.83222098,828,1,3,8,15,block_2_1,block_64_1,cyclic_8_1,unroll_5,unroll_32,unroll_8,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_16,1,6.75,0.726676566522,False
workload_4951.cpp,xcu200-fsgd2104-2-e,3.33,1184.17908888,1253,1,1,9,23,block_2_1,cyclic_128_1,cyclic_8_1,unroll_5,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_8,unroll_2,unroll_5,pipeline_1,1,8.5,0.533326151927,False
workload_4862.cpp,xcu200-fsgd2104-2-e,3.33,3694.99392072,284,1,1,3,5,block_2_1,cyclic_2_1,block_32_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,1,2.5,0.2164776589,False
workload_4958.cpp,xcu200-fsgd2104-2-e,3.33,517.31994222,236,1,1,3,5,block_2_1,cyclic_2_1,block_64_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,2.5,0.841244216919,False
workload_4925.cpp,xcu200-fsgd2104-2-e,3.33,67.27368564,205,1,1,3,5,block_2_1,cyclic_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.930107507937,False
workload_4922.cpp,xcu200-fsgd2104-2-e,3.33,89.82983025,226,1,8,6,8,block_2_1,cyclic_4_1,cyclic_16_1,unroll_5,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_34,1,5.75,0.798070167921,False
workload_4873.cpp,xcu200-fsgd2104-2-e,3.33,3096.23408658,298,1,16,8,10,block_4_1,block_2_1,block_2_1,unroll_5,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_34,1,8.75,0.245164686349,False
workload_4824.cpp,xcu200-fsgd2104-2-e,3.33,66.96551745,366,1,2,4,8,block_4_1,block_32_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_34,pipeline_1,unroll_2,1,3.75,0.879343963307,False
workload_4759.cpp,xcu200-fsgd2104-2-e,3.33,67.00345947,417,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.843631284313,False
workload_4890.cpp,xcu200-fsgd2104-2-e,3.33,450.92757771,567,1,5,5,10,block_4_1,cyclic_128_1,cyclic_16_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,5.25,0.757780093843,False
workload_4879.cpp,xcu200-fsgd2104-2-e,3.33,450.84830373,321,1,4,6,8,block_4_1,cyclic_4_1,block_2_1,unroll_5,pipeline_1,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,1,4.75,0.775772886087,False
workload_4726.cpp,xcu200-fsgd2104-2-e,3.33,461.71792323,192,1,3,3,5,block_4_1,cyclic_4_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,3,0.838518310989,False
workload_4833.cpp,xcu200-fsgd2104-2-e,3.33,424.29355173,1048,1,11,14,19,block_4_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,11.25,0.563316207695,False
workload_4869.cpp,xcu200-fsgd2104-2-e,3.33,459.43873803,294,1,4,4,6,block_4_1,cyclic_64_1,cyclic_8_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.75,0.812764653884,False
workload_4838.cpp,xcu200-fsgd2104-2-e,3.33,66.96903393,388,3,2,4,8,block_8_1,block_32_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,unroll_5,pipeline_1,1,4.25,0.859469852514,False
workload_5174.cpp,xcu200-fsgd2104-2-e,3.33,41.24179026,1258,11,17,7,14,cyclic_128_1,block_16_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,unroll_5,pipeline_1,1,12.25,0.571560021611,False
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,30.64269663,804,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,1,12,0.587368113958,False
workload_5192.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,838,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,12,0.587368211311,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,841,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,12,0.587368211311,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,845,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,12,0.587368211311,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,36.36816543,1075,11,17,8,14,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,unroll_5,pipeline_1,1,12.5,0.556126042752,False
workload_5220.cpp,xcu200-fsgd2104-2-e,3.33,1204.09442028,736,11,4,2,8,cyclic_128_1,block_16_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_32,unroll_8,unroll_4,unroll_5,unroll_34,1,6.25,0.588697473467,False
workload_5307.cpp,xcu200-fsgd2104-2-e,3.33,30.65164434,743,11,17,6,12,cyclic_128_1,block_16_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,1,11.5,0.59533350031,False
workload_5441.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,751,11,17,6,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,2,11.5,0.595333467456,False
workload_4932.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,785,11,17,7,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.587362293199,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,775,11,17,7,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,11.75,0.587362293199,False
workload_5028.cpp,xcu200-fsgd2104-2-e,3.33,277.84270584,1011,12,1,3,15,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,7.75,0.694093863591,False
workload_4859.cpp,xcu200-fsgd2104-2-e,3.33,49.90881123,540,11,17,6,11,cyclic_128_1,block_2_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_34,1,11.25,0.609222664607,False
workload_5647.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,780,11,17,7,12,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,unroll_5,pipeline_1,1,11.75,0.587362283248,False
workload_4792.cpp,xcu200-fsgd2104-2-e,3.33,391.92878223,1323,12,3,3,19,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_4,1,9.25,0.630657457203,False
workload_4728.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,2297.5,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,2,11,0.574678986406,False
workload_4800.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,2253.5,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,2,11,0.574678986406,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,46.25107263,562,11,17,6,11,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_8,1,11.25,0.609651299487,False
workload_4857.cpp,xcu200-fsgd2104-2-e,3.33,57.13599348,820,11,17,8,13,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,unroll_16,pipeline_1,unroll_64,unroll_4,unroll_16,unroll_34,pipeline_1,unroll_2,1,12.25,0.571125452415,False
workload_4791.cpp,xcu200-fsgd2104-2-e,3.33,49.90865472,560,11,17,6,11,cyclic_128_1,block_32_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.25,0.609222682957,False
workload_4977.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,846,12,17,7,12,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,12,0.587366265383,False
workload_4856.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,887,12,17,7,12,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,12,0.587366265383,False
workload_4910.cpp,xcu200-fsgd2104-2-e,3.33,491.76086022,518,12,1,1,11,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,1,6.25,0.717819470884,False
workload_4934.cpp,xcu200-fsgd2104-2-e,3.33,125.94620772,917,12,17,7,11,cyclic_128_1,block_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_5,unroll_8,1,11.75,0.581752700477,False
workload_4948.cpp,xcu200-fsgd2104-2-e,3.33,46.27444257,568,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_34,1,11.5,0.595187946829,False
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,46.27430937,578,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_34,pipeline_1,unroll_34,1,11.5,0.595187949904,False
workload_4757.cpp,xcu200-fsgd2104-2-e,3.33,49.22800272,537,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.5,0.59511245897,False
workload_4917.cpp,xcu200-fsgd2104-2-e,3.33,48.56549922,549,12,17,7,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_8,1,11.75,0.587159280063,False
workload_5537.cpp,xcu200-fsgd2104-2-e,3.33,30.64098501,941,11,17,7,13,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,12,1,True
workload_4993.cpp,xcu200-fsgd2104-2-e,3.33,46.2472398,630,11,17,7,12,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_34,1,11.75,0.587216952207,False
workload_5398.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,783,11,17,7,12,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,11.75,0.587362283248,False
workload_4850.cpp,xcu200-fsgd2104-2-e,3.33,46.00191537,762,11,17,7,13,cyclic_128_1,block_4_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_34,3,12,0.58561092723,False
workload_4943.cpp,xcu200-fsgd2104-2-e,3.33,291.1553865,1020,12,3,3,9,cyclic_128_1,block_4_1,cyclic_2_1,unroll_5,unroll_8,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_34,1,6.75,0.727833934237,False
workload_5149.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,869,12,1,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,7,0.723181928014,False
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,863,12,1,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,2,7,0.723181928014,False
workload_5161.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,851,12,1,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,7,0.723181928014,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,425.57502897,567,12,1,2,12,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_8,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.75,0.708758068611,False
workload_5475.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,715,11,17,7,12,cyclic_128_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,unroll_5,unroll_2,1,11.75,0.587362293199,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,30.64631634,732,11,17,7,12,cyclic_128_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,11.75,0.587362304153,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,739,11,17,7,12,cyclic_128_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.587362293199,False
workload_5349.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,986,11,17,7,13,cyclic_128_1,cyclic_128_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_8,pipeline_1,pipeline_1,1,12,0.587368211311,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,48.18845997,625,11,17,6,12,cyclic_128_1,cyclic_128_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.5,0.595140685855,False
workload_5580.cpp,xcu200-fsgd2104-2-e,3.33,30.64269663,788,11,17,7,12,cyclic_128_1,cyclic_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_4,1,11.75,0.587362287235,False
workload_5491.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,784,11,17,7,12,cyclic_128_1,cyclic_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,1,11.75,0.587362283248,False
workload_4889.cpp,xcu200-fsgd2104-2-e,3.33,431.40086397,864,12,1,3,14,cyclic_128_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_4,unroll_34,unroll_34,pipeline_1,pipeline_1,1,7.5,0.684057389051,False
workload_5388.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,723.5,11,17,6,11,cyclic_128_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,pipeline_1,2,11.25,0.611475500474,False
workload_5416.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,732,11,17,6,11,cyclic_128_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,1,11.25,0.611475500474,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,285.91974072,811,12,1,2,12,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.75,0.728526169844,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,30.6454572,844,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,11.75,0.587362300139,False
workload_4971.cpp,xcu200-fsgd2104-2-e,3.33,30.6454572,837,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,11.75,0.587362300139,False
workload_5238.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,771,12,1,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,6.5,0.737366572576,False
workload_5195.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,785,12,1,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,6.5,0.737366572576,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,770,12,1,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,6.5,0.737366572576,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,776,12,1,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.5,0.737366572576,False
workload_5153.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,787,12,1,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,6.5,0.737366572576,False
workload_5114.cpp,xcu200-fsgd2104-2-e,3.33,30.64311288,827,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.587362289182,False
workload_5478.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,814,11,17,7,12,cyclic_128_1,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,11.75,0.587362283248,False
workload_5442.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,810,11,17,7,12,cyclic_128_1,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_8,pipeline_1,pipeline_1,1,11.75,0.587362283248,False
