Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
md_kernel_265.c,xcu200-fsgd2104-2-e,3.33,0.32064237,83,1,1,1,1,unroll_8,unroll_8,1,1,0.576049801656,False
md_kernel_192.c,xcu200-fsgd2104-2-e,5,0.012335,35,1,3,1,1,pipeline_1,pipeline_1,4,1.5,1,True
md_kernel_211.c,xcu200-fsgd2104-2-e,5,0.012335,39.5,1,3,1,1,pipeline_1,unroll_16,2,1.5,1,True
md_kernel_202.c,xcu200-fsgd2104-2-e,5,0.012335,38,1,3,1,1,pipeline_1,unroll_2,2,1.5,1,True
md_kernel_207.c,xcu200-fsgd2104-2-e,5,0.012335,37,1,3,1,1,pipeline_1,unroll_4,2,1.5,1,True
md_kernel_198.c,xcu200-fsgd2104-2-e,5,0.012335,38,1,3,1,1,pipeline_1,unroll_8,2,1.5,1,True
md_kernel_220.c,xcu200-fsgd2104-2-e,5,0.185685,53.5,1,1,1,1,unroll_16,pipeline_1,2,1,1,True
md_kernel_210.c,xcu200-fsgd2104-2-e,5,0.017605,223,1,4,3,5,unroll_16,unroll_16,1,3.25,0.417359183503,False
md_kernel_200.c,xcu200-fsgd2104-2-e,5,0.924245,61,1,1,1,1,unroll_16,unroll_2,1,1,0.101877444613,False
md_kernel_209.c,xcu200-fsgd2104-2-e,5,0.514645,81,1,1,1,1,unroll_16,unroll_4,1,1,0.352884937166,False
md_kernel_226.c,xcu200-fsgd2104-2-e,5,0.309845,137,1,1,1,1,unroll_16,unroll_8,1,1,0.635759023208,False
md_kernel_214.c,xcu200-fsgd2104-2-e,5,0.186245,27.5,1,1,1,1,unroll_2,pipeline_1,2,1,0.854842101676,False
md_kernel_201.c,xcu200-fsgd2104-2-e,5,0.103045,45,1,2,1,1,unroll_2,unroll_16,1,1.25,0.894817715497,False
md_kernel_197.c,xcu200-fsgd2104-2-e,5,0.924805,28,1,1,1,1,unroll_2,unroll_2,1,1,0.101823360283,False
md_kernel_227.c,xcu200-fsgd2104-2-e,5,0.515205,33,1,1,1,1,unroll_2,unroll_4,1,1,0.352254142735,False
md_kernel_195.c,xcu200-fsgd2104-2-e,5,0.310405,36,1,1,1,1,unroll_2,unroll_8,1,1,0.63484551049,False
md_kernel_203.c,xcu200-fsgd2104-2-e,5,0.185645,80,1,1,3,3,unroll_32,pipeline_1,2,2,0.64581445321,False
md_kernel_215.c,xcu200-fsgd2104-2-e,5,0.014245,451,1,4,4,8,unroll_32,unroll_16,1,4.25,0.228549593175,False
md_kernel_236.c,xcu200-fsgd2104-2-e,5,0.924205,95,1,1,1,1,unroll_32,unroll_2,1,1,0.101881338024,False
md_kernel_225.c,xcu200-fsgd2104-2-e,5,0.514605,157,1,1,1,1,unroll_32,unroll_4,1,1,0.352930023912,False
md_kernel_238.c,xcu200-fsgd2104-2-e,5,0.309805,277,1,1,1,2,unroll_32,unroll_8,1,1.25,0.632449008843,False
md_kernel_194.c,xcu200-fsgd2104-2-e,5,0.185925,31,1,1,1,1,unroll_4,pipeline_1,2,1,0.855450188347,False
md_kernel_231.c,xcu200-fsgd2104-2-e,5,0.052165,68,1,2,1,1,unroll_4,unroll_16,1,1.25,1,True
md_kernel_237.c,xcu200-fsgd2104-2-e,5,0.924485,30,1,1,1,1,unroll_4,unroll_2,1,1,0.101854168831,False
md_kernel_204.c,xcu200-fsgd2104-2-e,5,0.514885,38,1,1,1,1,unroll_4,unroll_4,1,1,0.352614500691,False
md_kernel_234.c,xcu200-fsgd2104-2-e,5,0.310085,48,1,1,1,1,unroll_4,unroll_8,1,1,0.635367425967,False
md_kernel_230.c,xcu200-fsgd2104-2-e,5,0.185625,144,1,1,6,6,unroll_64,pipeline_1,2,3.5,0.329656561831,False
md_kernel_239.c,xcu200-fsgd2104-2-e,5,0.012565,1052,1,5,6,12,unroll_64,unroll_16,1,6,0.1,False
md_kernel_228.c,xcu200-fsgd2104-2-e,5,0.924185,199,1,1,1,1,unroll_64,unroll_2,1,1,0.101883286242,False
md_kernel_213.c,xcu200-fsgd2104-2-e,5,0.514585,347,1,1,1,2,unroll_64,unroll_4,1,1.25,0.352442038389,False
md_kernel_216.c,xcu200-fsgd2104-2-e,5,0.309785,699,1,1,1,3,unroll_64,unroll_8,1,1.5,0.61152272123,False
md_kernel_199.c,xcu200-fsgd2104-2-e,5,0.185765,36.5,1,1,1,1,unroll_8,pipeline_1,2,1,0.85575429587,False
md_kernel_235.c,xcu200-fsgd2104-2-e,5,0.026725,115,1,3,2,2,unroll_8,unroll_16,1,2,0.7701081568,False
md_kernel_223.c,xcu200-fsgd2104-2-e,5,0.924325,39,1,1,1,1,unroll_8,unroll_2,1,1,0.101869669889,False
md_kernel_196.c,xcu200-fsgd2104-2-e,5,0.514725,55,1,1,1,1,unroll_8,unroll_4,1,1,0.352794775674,False
md_kernel_217.c,xcu200-fsgd2104-2-e,5,0.309925,71,1,1,1,1,unroll_8,unroll_8,1,1,0.635628475497,False
md_kernel_146.c,xcu200-fsgd2104-2-e,10,0.02419,36.5,1,3,1,1,pipeline_1,pipeline_1,4,1.5,1,True
md_kernel_163.c,xcu200-fsgd2104-2-e,10,0.02419,38.5,1,3,1,1,pipeline_1,unroll_16,2,1.5,1,True
md_kernel_153.c,xcu200-fsgd2104-2-e,10,0.02419,34.5,1,3,1,1,pipeline_1,unroll_2,2,1.5,1,True
md_kernel_159.c,xcu200-fsgd2104-2-e,10,0.02419,36.5,1,3,1,1,pipeline_1,unroll_4,2,1.5,1,True
md_kernel_151.c,xcu200-fsgd2104-2-e,10,0.02419,38,1,3,1,1,pipeline_1,unroll_8,2,1.5,1,True
md_kernel_173.c,xcu200-fsgd2104-2-e,10,0.26513,48,1,1,1,1.5,unroll_16,pipeline_1,2,1.125,0.789007303275,False
md_kernel_161.c,xcu200-fsgd2104-2-e,10,0.03073,187,1,4,3,5,unroll_16,unroll_16,1,3.25,0.30719336148,False
md_kernel_152.c,xcu200-fsgd2104-2-e,10,1.23409,54,1,1,1,1,unroll_16,unroll_2,1,1,0.100000927351,False
md_kernel_162.c,xcu200-fsgd2104-2-e,10,0.68113,68,1,1,1,1,unroll_16,unroll_4,1,1,0.326961914857,False
md_kernel_184.c,xcu200-fsgd2104-2-e,10,0.40465,118,1,1,1,1,unroll_16,unroll_8,1,1,0.60997637968,False
md_kernel_166.c,xcu200-fsgd2104-2-e,10,0.26625,27.5,1,1,1,1,unroll_2,pipeline_1,2,1,0.794096311928,False
md_kernel_154.c,xcu200-fsgd2104-2-e,10,0.13185,43,1,1,1,1,unroll_2,unroll_16,1,1,1,True
md_kernel_149.c,xcu200-fsgd2104-2-e,10,1.23521,27,1,1,1,1,unroll_2,unroll_2,1,1,0.1,False
md_kernel_175.c,xcu200-fsgd2104-2-e,10,0.68225,31,1,1,1,1,unroll_2,unroll_4,1,1,0.326045294761,False
md_kernel_145.c,xcu200-fsgd2104-2-e,10,0.40577,33,1,1,1,1,unroll_2,unroll_8,1,1,0.608601913211,False
md_kernel_155.c,xcu200-fsgd2104-2-e,10,0.26505,74.5,1,1,3,2.5,unroll_32,pipeline_1,2,1.875,0.609598799921,False
md_kernel_167.c,xcu200-fsgd2104-2-e,10,0.02625,406,1,4,4,7,unroll_32,unroll_16,1,4,0.280781830162,False
md_kernel_180.c,xcu200-fsgd2104-2-e,10,1.23401,80,1,1,1,1,unroll_32,unroll_2,1,1,0.100001064561,False
md_kernel_183.c,xcu200-fsgd2104-2-e,10,0.68105,127,1,1,1,1,unroll_32,unroll_4,1,1,0.327027458691,False
md_kernel_190.c,xcu200-fsgd2104-2-e,10,0.40457,227,1,1,1,2,unroll_32,unroll_8,1,1.25,0.598895418456,False
md_kernel_144.c,xcu200-fsgd2104-2-e,10,0.26561,28,1,1,1,1,unroll_4,pipeline_1,2,1,0.795013518715,False
md_kernel_174.c,xcu200-fsgd2104-2-e,10,0.06721,60,1,2,1,1,unroll_4,unroll_16,1,1.25,1,True
md_kernel_170.c,xcu200-fsgd2104-2-e,10,1.23457,30,1,1,1,1,unroll_4,unroll_2,1,1,0.100000302808,False
md_kernel_156.c,xcu200-fsgd2104-2-e,10,0.68161,33,1,1,1,1,unroll_4,unroll_4,1,1,0.326568850566,False
md_kernel_181.c,xcu200-fsgd2104-2-e,10,0.40513,46,1,1,1,1,unroll_4,unroll_8,1,1,0.609387095515,False
md_kernel_188.c,xcu200-fsgd2104-2-e,10,0.26501,134,1,1,6,5,unroll_64,pipeline_1,2,3.25,0.284076708501,False
md_kernel_191.c,xcu200-fsgd2104-2-e,10,0.02401,891,1,5,4,11,unroll_64,unroll_16,1,5.25,1,True
md_kernel_185.c,xcu200-fsgd2104-2-e,10,1.23397,167,1,1,1,1,unroll_64,unroll_2,1,1,0.100001136715,False
md_kernel_165.c,xcu200-fsgd2104-2-e,10,0.68101,293,1,1,1,2,unroll_64,unroll_4,1,1.25,0.323304573278,False
md_kernel_168.c,xcu200-fsgd2104-2-e,10,0.40453,552,1,1,1,3,unroll_64,unroll_8,1,1.5,0.568057448803,False
md_kernel_150.c,xcu200-fsgd2104-2-e,10,0.26529,37,1,1,1,1,unroll_8,pipeline_1,2,1,0.795472349215,False
md_kernel_182.c,xcu200-fsgd2104-2-e,10,0.03969,100,1,4,2,3,unroll_8,unroll_16,1,2.5,0.507023796173,False
md_kernel_172.c,xcu200-fsgd2104-2-e,10,1.23425,39,1,1,1,1,unroll_8,unroll_2,1,1,0.100000681319,False
md_kernel_148.c,xcu200-fsgd2104-2-e,10,0.68129,49,1,1,1,1,unroll_8,unroll_4,1,1,0.326830855575,False
md_kernel_169.c,xcu200-fsgd2104-2-e,10,0.40481,61,1,1,1,1,unroll_8,unroll_8,1,1,0.609779913774,False
md_kernel_101.c,xczu7ev-ffvc1156-2-e,3.33,0.00901764,108,1,2,21,29,pipeline_1,pipeline_1,4,13.25,1,True
md_kernel_102.c,xczu7ev-ffvc1156-2-e,3.33,0.00901764,101,1,2,21,29,pipeline_1,unroll_16,2,13.25,1,True
md_kernel_105.c,xczu7ev-ffvc1156-2-e,3.33,0.00901764,94,1,2,21,29,pipeline_1,unroll_2,2,13.25,1,True
md_kernel_100.c,xczu7ev-ffvc1156-2-e,3.33,0.00901764,102.5,1,2,21,29,pipeline_1,unroll_4,2,13.25,1,True
md_kernel_106.c,xczu7ev-ffvc1156-2-e,3.33,0.00901764,95,1,2,21,29,pipeline_1,unroll_8,2,13.25,1,True
md_kernel_114.c,xczu7ev-ffvc1156-2-e,3.33,0.18333981,169.5,1,1,15,36,unroll_16,pipeline_1,2,13.25,0.618731935293,False
md_kernel_117.c,xczu7ev-ffvc1156-2-e,3.33,0.02206125,478,1,3,32,43,unroll_16,unroll_16,1,19.75,0.385759936029,False
md_kernel_113.c,xczu7ev-ffvc1156-2-e,3.33,1.48848669,169,1,1,7,11,unroll_16,unroll_2,1,5,0.123268672785,False
md_kernel_138.c,xczu7ev-ffvc1156-2-e,3.33,0.83378205,204,1,1,7,12,unroll_16,unroll_4,1,5.25,0.50224400293,False
md_kernel_115.c,xczu7ev-ffvc1156-2-e,3.33,0.50642973,360,1,1,8,13,unroll_16,unroll_8,1,5.75,0.700131596155,False
md_kernel_126.c,xczu7ev-ffvc1156-2-e,3.33,0.18371277,65.5,1,1,8,16,unroll_2,pipeline_1,2,6.5,0.892469694014,False
md_kernel_133.c,xczu7ev-ffvc1156-2-e,3.33,0.17092557,102,1,1,7,11,unroll_2,unroll_16,1,5,1,True
md_kernel_125.c,xczu7ev-ffvc1156-2-e,3.33,1.48885965,61,1,1,5,9,unroll_2,unroll_2,1,4,0.123815473881,False
md_kernel_97.c,xczu7ev-ffvc1156-2-e,3.33,0.83415501,85,1,1,3,6,unroll_2,unroll_4,1,2.75,1,True
md_kernel_128.c,xczu7ev-ffvc1156-2-e,3.33,0.50680269,80,1,1,4,7,unroll_2,unroll_8,1,3.25,0.755249869053,False
md_kernel_141.c,xczu7ev-ffvc1156-2-e,3.33,0.18331317,397,1,1,22,58,unroll_32,pipeline_1,2,20.5,0.345482452717,False
md_kernel_143.c,xczu7ev-ffvc1156-2-e,3.33,0.01265733,870,1,3,53,78,unroll_32,unroll_16,1,33.75,0.1,False
md_kernel_140.c,xczu7ev-ffvc1156-2-e,3.33,1.48846005,265,1,1,7,9,unroll_32,unroll_2,1,4.5,0.123672947466,False
md_kernel_116.c,xczu7ev-ffvc1156-2-e,3.33,0.83375541,443,1,1,9,13,unroll_32,unroll_4,1,6,0.48340826272,False
md_kernel_119.c,xczu7ev-ffvc1156-2-e,3.33,0.50640309,838,1,1,10,16,unroll_32,unroll_8,1,7,0.656692234186,False
md_kernel_127.c,xczu7ev-ffvc1156-2-e,3.33,0.18349965,78.5,1,1,9,19,unroll_4,pipeline_1,2,7.5,0.839553265742,False
md_kernel_135.c,xczu7ev-ffvc1156-2-e,3.33,0.08567757,152,1,1,11,15,unroll_4,unroll_16,1,7,1,True
md_kernel_99.c,xczu7ev-ffvc1156-2-e,3.33,1.48864653,92,1,1,3,6,unroll_4,unroll_2,1,2.75,0.123770083116,False
md_kernel_104.c,xczu7ev-ffvc1156-2-e,3.33,0.83394189,101,1,1,4,7,unroll_4,unroll_4,1,3.25,0.549537178358,False
md_kernel_134.c,xczu7ev-ffvc1156-2-e,3.33,0.50658957,111,1,1,4,7,unroll_4,unroll_8,1,3.25,1,True
md_kernel_118.c,xczu7ev-ffvc1156-2-e,3.33,1.48844673,760,1,1,11,12,unroll_64,unroll_2,1,6.25,0.121641488851,False
md_kernel_120.c,xczu7ev-ffvc1156-2-e,3.33,0.83374209,1236,1,1,14,18,unroll_64,unroll_4,1,8.5,0.417633950735,False
md_kernel_124.c,xczu7ev-ffvc1156-2-e,3.33,0.50638977,2572,1,1,15,23,unroll_64,unroll_8,1,10,0.539919965887,False
md_kernel_111.c,xczu7ev-ffvc1156-2-e,3.33,0.18339309,100.5,1,1,11,24,unroll_8,pipeline_1,2,9.25,0.753853492449,False
md_kernel_139.c,xczu7ev-ffvc1156-2-e,3.33,0.04326669,246,1,2,17,22,unroll_8,unroll_16,1,10.5,1,True
md_kernel_132.c,xczu7ev-ffvc1156-2-e,3.33,1.48853997,94,1,1,6,10,unroll_8,unroll_2,1,4.5,0.123653261947,False
md_kernel_112.c,xczu7ev-ffvc1156-2-e,3.33,0.83383533,149,1,1,4,7,unroll_8,unroll_4,1,3.25,0.549593525257,False
md_kernel_137.c,xczu7ev-ffvc1156-2-e,3.33,0.50648301,178,1,1,5,8,unroll_8,unroll_8,1,3.75,1,True
md_kernel_49.c,xczu7ev-ffvc1156-2-e,5,0.013085,41,1,15,11,10,pipeline_1,pipeline_1,4,9.25,1,True
md_kernel_67.c,xczu7ev-ffvc1156-2-e,5,0.013085,42.5,1,15,11,10,pipeline_1,unroll_16,2,9.25,1,True
md_kernel_56.c,xczu7ev-ffvc1156-2-e,5,0.013085,41,1,15,11,10,pipeline_1,unroll_2,2,9.25,1,True
md_kernel_63.c,xczu7ev-ffvc1156-2-e,5,0.013085,40,1,15,11,10,pipeline_1,unroll_4,2,9.25,1,True
md_kernel_55.c,xczu7ev-ffvc1156-2-e,5,0.013085,44,1,15,11,10,pipeline_1,unroll_8,2,9.25,1,True
md_kernel_79.c,xczu7ev-ffvc1156-2-e,5,0.382805,58,1,1,8,7,unroll_16,pipeline_1,2,4.25,0.850928863076,False
md_kernel_66.c,xczu7ev-ffvc1156-2-e,5,0.026165,275,1,14,23,24,unroll_16,unroll_16,1,15.5,0.551934258484,False
md_kernel_57.c,xczu7ev-ffvc1156-2-e,5,1.907285,76,1,2,3,5,unroll_16,unroll_2,1,2.75,0.100018568788,False
md_kernel_65.c,xczu7ev-ffvc1156-2-e,5,1.047125,113,1,5,4,6,unroll_16,unroll_4,1,4,0.355745382733,False
md_kernel_92.c,xczu7ev-ffvc1156-2-e,5,0.617045,184,1,2,4,7,unroll_16,unroll_8,1,3.5,0.671353215941,False
md_kernel_70.c,xczu7ev-ffvc1156-2-e,5,0.383365,29,1,1,1,1,unroll_2,pipeline_1,2,1,1,True
md_kernel_58.c,xczu7ev-ffvc1156-2-e,5,0.200325,52,1,6,4,6,unroll_2,unroll_16,1,4.25,1,True
md_kernel_53.c,xczu7ev-ffvc1156-2-e,5,1.907845,27,1,4,2,3,unroll_2,unroll_2,1,2.5,0.100014616226,False
md_kernel_74.c,xczu7ev-ffvc1156-2-e,5,1.047685,32,1,2,1,3,unroll_2,unroll_4,1,1.75,0.354076175089,False
md_kernel_50.c,xczu7ev-ffvc1156-2-e,5,0.617605,41,1,2,2,4,unroll_2,unroll_8,1,2.25,0.669126063599,False
md_kernel_61.c,xczu7ev-ffvc1156-2-e,5,0.382765,104,1,1,16,13.5,unroll_32,pipeline_1,2,7.875,0.731195596799,False
md_kernel_71.c,xczu7ev-ffvc1156-2-e,5,0.017925,594,1,21,39,49,unroll_32,unroll_16,1,27.5,0.194106008526,False
md_kernel_85.c,xczu7ev-ffvc1156-2-e,5,1.907245,157,1,4,6,6,unroll_32,unroll_2,1,4.25,0.100015766991,False
md_kernel_87.c,xczu7ev-ffvc1156-2-e,5,1.047085,242,1,5,6,8,unroll_32,unroll_4,1,5,0.35295522183,False
md_kernel_93.c,xczu7ev-ffvc1156-2-e,5,0.617005,458,1,4,7,10,unroll_32,unroll_8,1,5.5,0.650422258473,False
md_kernel_48.c,xczu7ev-ffvc1156-2-e,5,0.383045,33,1,1,2,2,unroll_4,pipeline_1,2,1.5,1,True
md_kernel_86.c,xczu7ev-ffvc1156-2-e,5,0.100805,84,1,8,7,9,unroll_4,unroll_16,1,6.25,1,True
md_kernel_81.c,xczu7ev-ffvc1156-2-e,5,1.907525,35,1,4,2,4,unroll_4,unroll_2,1,2.75,0.100017380859,False
md_kernel_60.c,xczu7ev-ffvc1156-2-e,5,1.047365,42,1,4,2,4,unroll_4,unroll_4,1,2.75,0.356082718396,False
md_kernel_84.c,xczu7ev-ffvc1156-2-e,5,0.617285,60,1,2,2,4,unroll_4,unroll_8,1,2.25,0.669403795204,False
md_kernel_88.c,xczu7ev-ffvc1156-2-e,5,0.382745,187.5,1,1,31,27,unroll_64,pipeline_1,2,15,0.511245273232,False
md_kernel_95.c,xczu7ev-ffvc1156-2-e,5,0.014405,1366,1,24,46,77,unroll_64,unroll_16,1,37,0.100247088092,False
md_kernel_94.c,xczu7ev-ffvc1156-2-e,5,1.907225,400,1,4,10,10,unroll_64,unroll_2,1,6.25,0.1,False
md_kernel_69.c,xczu7ev-ffvc1156-2-e,5,1.047065,686,1,5,10,13,unroll_64,unroll_4,1,7.25,0.339261639002,False
md_kernel_72.c,xczu7ev-ffvc1156-2-e,5,0.616985,1414,1,3,11,17,unroll_64,unroll_8,1,8,0.595314181483,False
md_kernel_54.c,xczu7ev-ffvc1156-2-e,5,0.382885,42.5,1,1,4,3.5,unroll_8,pipeline_1,2,2.375,1,True
md_kernel_90.c,xczu7ev-ffvc1156-2-e,5,0.051045,141,1,10,12,13,unroll_8,unroll_16,1,9,1,True
md_kernel_77.c,xczu7ev-ffvc1156-2-e,5,1.907365,51,1,4,2,4,unroll_8,unroll_2,1,2.75,0.100018168449,False
md_kernel_52.c,xczu7ev-ffvc1156-2-e,5,1.047205,65,1,4,3,5,unroll_8,unroll_4,1,3.25,0.356394972229,False
md_kernel_73.c,xczu7ev-ffvc1156-2-e,5,0.617125,93,1,4,3,5,unroll_8,unroll_8,1,3.25,0.671919192729,False
md_kernel_1.c,xczu7ev-ffvc1156-2-e,10,0.02465,37,1,15,9,10,pipeline_1,pipeline_1,4,8.75,1,True
md_kernel_19.c,xczu7ev-ffvc1156-2-e,10,0.02465,37.5,1,15,9,10,pipeline_1,unroll_16,2,8.75,1,True
md_kernel_29.c,xczu7ev-ffvc1156-2-e,10,0.02465,35.5,1,15,9,10,pipeline_1,unroll_2,2,8.75,1,True
md_kernel_14.c,xczu7ev-ffvc1156-2-e,10,0.02465,38,1,15,9,10,pipeline_1,unroll_4,2,8.75,1,True
md_kernel_28.c,xczu7ev-ffvc1156-2-e,10,0.02465,36,1,15,9,10,pipeline_1,unroll_8,2,8.75,1,True
md_kernel_40.c,xczu7ev-ffvc1156-2-e,10,0.36881,51.5,1,2,7,7.5,unroll_16,pipeline_1,2,4.375,1,True
md_kernel_17.c,xczu7ev-ffvc1156-2-e,10,0.03489,187,1,21,19,30,unroll_16,unroll_16,1,17.75,0.332951307996,False
md_kernel_8.c,xczu7ev-ffvc1156-2-e,10,1.82801,52,1,4,2,5,unroll_16,unroll_2,1,3,0.107144806311,False
md_kernel_18.c,xczu7ev-ffvc1156-2-e,10,1.01905,78,1,5,3,6,unroll_16,unroll_4,1,3.75,0.413245990227,False
md_kernel_44.c,xczu7ev-ffvc1156-2-e,10,0.61457,126,1,7,4,8,unroll_16,unroll_8,1,5,0.707753707286,False
md_kernel_22.c,xczu7ev-ffvc1156-2-e,10,0.36993,26.5,1,2,1,2,unroll_2,pipeline_1,2,1.5,1,True
md_kernel_10.c,xczu7ev-ffvc1156-2-e,10,0.20353,45,1,11,4,7,unroll_2,unroll_16,1,5.75,1,True
md_kernel_5.c,xczu7ev-ffvc1156-2-e,10,1.82913,27,1,4,1,3,unroll_2,unroll_2,1,2.25,0.107151504333,False
md_kernel_32.c,xczu7ev-ffvc1156-2-e,10,1.02017,30,1,4,1,3,unroll_2,unroll_4,1,2.25,0.417083026378,False
md_kernel_0.c,xczu7ev-ffvc1156-2-e,10,0.61569,35,1,6,2,4,unroll_2,unroll_8,1,3.25,0.733995082958,False
md_kernel_11.c,xczu7ev-ffvc1156-2-e,10,0.36873,75,1,2,14.5,14.5,unroll_32,pipeline_1,2,8,0.692548701909,False
md_kernel_23.c,xczu7ev-ffvc1156-2-e,10,0.02833,404,1,24,21,46,unroll_32,unroll_16,1,23,0.189495742684,False
md_kernel_46.c,xczu7ev-ffvc1156-2-e,10,1.82793,86,1,4,4,6,unroll_32,unroll_2,1,3.75,0.10694885807,False
md_kernel_31.c,xczu7ev-ffvc1156-2-e,10,1.01897,134,1,5,5,8,unroll_32,unroll_4,1,4.75,0.408629379143,False
md_kernel_37.c,xczu7ev-ffvc1156-2-e,10,0.61449,236,1,7,6,12,unroll_32,unroll_8,1,6.5,0.665507705766,False
md_kernel_2.c,xczu7ev-ffvc1156-2-e,10,0.36929,32,1,2,2,3,unroll_4,pipeline_1,2,2,1,True
md_kernel_43.c,xczu7ev-ffvc1156-2-e,10,0.10305,60,1,12,6,9,unroll_4,unroll_16,1,7,1,True
