Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_269.cpp,xcu200-fsgd2104-2-e,5,1.0465825,126.5,1,1,2,2,pipeline_1,unroll_8,2,1.5,1,True
workload_285.cpp,xcu200-fsgd2104-2-e,5,2.376005,90,1,1,1,2,unroll_16,pipeline_1,2,1.25,1,True
workload_277.cpp,xcu200-fsgd2104-2-e,5,7.711045,349,1,1,2,5,unroll_16,unroll_16,1,2.25,0.370835922315,False
workload_283.cpp,xcu200-fsgd2104-2-e,5,15.585605,87,1,1,1,1,unroll_16,unroll_2,1,1,0.116644163942,False
workload_318.cpp,xcu200-fsgd2104-2-e,5,6.574405,663,1,1,4,8,unroll_16,unroll_32,1,3.5,0.205904332096,False
workload_267.cpp,xcu200-fsgd2104-2-e,5,10.977605,100,1,1,1,2,unroll_16,unroll_4,1,1.25,0.270776726069,False
workload_262.cpp,xcu200-fsgd2104-2-e,5,8.673605,132,1,1,1,3,unroll_16,unroll_8,1,1.5,0.398725841849,False
workload_282.cpp,xcu200-fsgd2104-2-e,5,2.378245,47.5,1,1,1,1,unroll_2,pipeline_1,2,1,0.999773959817,False
workload_266.cpp,xcu200-fsgd2104-2-e,5,7.713285,56,1,1,1,1,unroll_2,unroll_16,1,1,0.481319469052,False
workload_261.cpp,xcu200-fsgd2104-2-e,5,15.587845,50,1,1,1,1,unroll_2,unroll_2,1,1,0.116608318377,False
workload_288.cpp,xcu200-fsgd2104-2-e,5,6.576645,65,1,1,1,1,unroll_2,unroll_32,1,1,0.573402131559,False
workload_291.cpp,xcu200-fsgd2104-2-e,5,10.979845,49,1,1,1,1,unroll_2,unroll_4,1,1,0.272068952282,False
workload_257.cpp,xcu200-fsgd2104-2-e,5,6.008325,103,1,1,1,2,unroll_2,unroll_64,1,1.25,0.617468953457,False
workload_270.cpp,xcu200-fsgd2104-2-e,5,8.675845,51,1,1,1,1,unroll_2,unroll_8,1,1,0.411119967192,False
workload_268.cpp,xcu200-fsgd2104-2-e,5,2.375845,377,1,1,1,5,unroll_32,pipeline_1,2,2,0.670687028539,False
workload_312.cpp,xcu200-fsgd2104-2-e,5,7.710885,1625,1,1,5,9,unroll_32,unroll_16,1,4,0.134827800766,False
workload_275.cpp,xcu200-fsgd2104-2-e,5,15.585445,194,1,1,1,3,unroll_32,unroll_2,1,1.5,0.115256901939,False
workload_290.cpp,xcu200-fsgd2104-2-e,5,10.977445,251,1,1,2,4,unroll_32,unroll_4,1,2,0.240057852785,False
workload_310.cpp,xcu200-fsgd2104-2-e,5,8.673445,362,1,1,3,5,unroll_32,unroll_8,1,2.5,0.290229817512,False
workload_289.cpp,xcu200-fsgd2104-2-e,5,2.376965,53,1,1,1,1,unroll_4,pipeline_1,2,1,0.999924650118,False
workload_309.cpp,xcu200-fsgd2104-2-e,5,7.712005,70,1,1,1,1,unroll_4,unroll_16,1,1,0.481417569915,False
workload_256.cpp,xcu200-fsgd2104-2-e,5,15.586565,52,1,1,1,1,unroll_4,unroll_2,1,1,0.116628796826,False
workload_265.cpp,xcu200-fsgd2104-2-e,5,6.575365,95,1,1,1,2,unroll_4,unroll_32,1,1.25,0.568793377586,False
workload_319.cpp,xcu200-fsgd2104-2-e,5,10.978565,49,1,1,1,1,unroll_4,unroll_4,1,1,0.272134853469,False
workload_287.cpp,xcu200-fsgd2104-2-e,5,6.007045,200,1,1,2,4,unroll_4,unroll_64,1,2,0.508997869234,False
workload_297.cpp,xcu200-fsgd2104-2-e,5,8.674565,60,1,1,1,1,unroll_4,unroll_8,1,1,0.411208579749,False
workload_311.cpp,xcu200-fsgd2104-2-e,5,15.585365,695,1,1,3,6,unroll_64,unroll_2,1,2.75,0.101610095906,False
workload_308.cpp,xcu200-fsgd2104-2-e,5,10.977365,957,1,1,4,7,unroll_64,unroll_4,1,3.25,0.143779683239,False
workload_315.cpp,xcu200-fsgd2104-2-e,5,8.673365,1587,1,1,6,11,unroll_64,unroll_8,1,4.75,0.1,False
workload_258.cpp,xcu200-fsgd2104-2-e,5,2.376325,61.5,1,1,1,1,unroll_8,pipeline_1,2,1,1,True
workload_259.cpp,xcu200-fsgd2104-2-e,5,7.711365,117,1,1,1,2,unroll_8,unroll_16,1,1.25,0.478113637729,False
workload_293.cpp,xcu200-fsgd2104-2-e,5,15.585925,61,1,1,1,1,unroll_8,unroll_2,1,1,0.116639040781,False
workload_306.cpp,xcu200-fsgd2104-2-e,5,6.574725,217,1,1,2,4,unroll_8,unroll_32,1,2,0.475639542895,False
workload_317.cpp,xcu200-fsgd2104-2-e,5,10.977925,64,1,1,1,1,unroll_8,unroll_4,1,1,0.272167808795,False
workload_276.cpp,xcu200-fsgd2104-2-e,5,6.006405,519,1,1,4,8,unroll_8,unroll_64,1,3.5,0.216891019849,False
workload_302.cpp,xcu200-fsgd2104-2-e,5,8.673925,77,1,1,1,1,unroll_8,unroll_8,1,1,0.41125289076,False
workload_196.cpp,xcu200-fsgd2104-2-e,10,2.087055,110.5,1,1,1,2,pipeline_1,pipeline_1,4,1.25,1,True
workload_224.cpp,xcu200-fsgd2104-2-e,10,2.087055,115.5,1,1,1,2,pipeline_1,unroll_16,2,1.25,1,True
workload_209.cpp,xcu200-fsgd2104-2-e,10,2.087055,113.5,1,1,1,2,pipeline_1,unroll_2,2,1.25,1,True
workload_200.cpp,xcu200-fsgd2104-2-e,10,2.087055,115.5,1,1,1,2,pipeline_1,unroll_32,2,1.25,1,True
workload_207.cpp,xcu200-fsgd2104-2-e,10,2.087055,109.5,1,1,1,2,pipeline_1,unroll_4,2,1.25,1,True
workload_199.cpp,xcu200-fsgd2104-2-e,10,2.087055,115,1,1,1,2,pipeline_1,unroll_64,2,1.25,1,True
workload_204.cpp,xcu200-fsgd2104-2-e,10,2.087055,117,1,1,1,2,pipeline_1,unroll_8,2,1.25,1,True
workload_225.cpp,xcu200-fsgd2104-2-e,10,4.65985,88,1,1,1,2,unroll_16,pipeline_1,2,1.25,0.851088032774,False
workload_213.cpp,xcu200-fsgd2104-2-e,10,10.26113,318,1,1,2,5,unroll_16,unroll_16,1,2.25,0.42198301564,False
workload_220.cpp,xcu200-fsgd2104-2-e,10,22.93825,83,1,1,1,1,unroll_16,unroll_2,1,1,0.102306204467,False
workload_231.cpp,xcu200-fsgd2104-2-e,10,8.47937,592,1,1,4,8,unroll_16,unroll_32,1,3.5,0.303522322717,False
workload_203.cpp,xcu200-fsgd2104-2-e,10,15.77025,98,1,1,1,2,unroll_16,unroll_4,1,1.25,0.242378540987,False
workload_244.cpp,xcu200-fsgd2104-2-e,10,7.58849,1706,1,1,9,14,unroll_16,unroll_64,1,6.25,0.100000201118,False
workload_198.cpp,xcu200-fsgd2104-2-e,10,12.18625,124,1,1,1,3,unroll_16,unroll_8,1,1.5,0.387502689095,False
workload_218.cpp,xcu200-fsgd2104-2-e,10,4.66433,47.5,1,1,1,1,unroll_2,pipeline_1,2,1,0.88332821744,False
workload_202.cpp,xcu200-fsgd2104-2-e,10,10.26561,58,1,1,1,1,unroll_2,unroll_16,1,1,0.497181916604,False
workload_197.cpp,xcu200-fsgd2104-2-e,10,22.94273,50,1,1,1,1,unroll_2,unroll_2,1,1,0.102286461653,False
workload_232.cpp,xcu200-fsgd2104-2-e,10,8.48385,63,1,1,1,1,unroll_2,unroll_32,1,1,0.606684161854,False
workload_234.cpp,xcu200-fsgd2104-2-e,10,15.77473,49,1,1,1,1,unroll_2,unroll_4,1,1,0.242367415438,False
workload_193.cpp,xcu200-fsgd2104-2-e,10,7.59297,91,1,1,1,2,unroll_2,unroll_64,1,1.25,0.663706933619,False
workload_208.cpp,xcu200-fsgd2104-2-e,10,12.19073,54,1,1,1,1,unroll_2,unroll_8,1,1,0.393672167215,False
workload_205.cpp,xcu200-fsgd2104-2-e,10,4.65953,401.5,1,1,1,5,unroll_32,pipeline_1,2,2,0.689184965263,False
workload_243.cpp,xcu200-fsgd2104-2-e,10,10.26081,1457,1,1,5,9,unroll_32,unroll_16,1,4,0.210166627542,False
workload_211.cpp,xcu200-fsgd2104-2-e,10,22.93793,190,1,1,1,3,unroll_32,unroll_2,1,1.5,0.102075919012,False
workload_241.cpp,xcu200-fsgd2104-2-e,10,15.76993,239,1,1,2,4,unroll_32,unroll_4,1,2,0.226125963181,False
workload_226.cpp,xcu200-fsgd2104-2-e,10,12.18593,329,1,1,3,5,unroll_32,unroll_8,1,2.5,0.319955280906,False
workload_228.cpp,xcu200-fsgd2104-2-e,10,4.66177,52.5,1,1,1,1,unroll_4,pipeline_1,2,1,0.883529736148,False
workload_255.cpp,xcu200-fsgd2104-2-e,10,10.26305,61,1,1,1,1,unroll_4,unroll_16,1,1,0.497329844057,False
workload_192.cpp,xcu200-fsgd2104-2-e,10,22.94017,53,1,1,1,1,unroll_4,unroll_2,1,1,0.102297732869,False
workload_201.cpp,xcu200-fsgd2104-2-e,10,8.48129,88,1,1,1,2,unroll_4,unroll_32,1,1.25,0.605204778113,False
workload_252.cpp,xcu200-fsgd2104-2-e,10,15.77217,53,1,1,1,1,unroll_4,unroll_4,1,1,0.242456193089,False
workload_236.cpp,xcu200-fsgd2104-2-e,10,7.59041,178,1,1,2,4,unroll_4,unroll_64,1,2,0.577720837619,False
workload_237.cpp,xcu200-fsgd2104-2-e,10,12.18817,59,1,1,1,1,unroll_4,unroll_8,1,1,0.393799528071,False
workload_253.cpp,xcu200-fsgd2104-2-e,10,22.93777,617,1,1,3,6,unroll_64,unroll_2,1,2.75,0.1,False
workload_240.cpp,xcu200-fsgd2104-2-e,10,15.76977,867,1,1,4,7,unroll_64,unroll_4,1,3.25,0.16590077028,False
workload_250.cpp,xcu200-fsgd2104-2-e,10,12.18577,1366,1,1,6,11,unroll_64,unroll_8,1,4.75,0.128713423192,False
workload_195.cpp,xcu200-fsgd2104-2-e,10,4.66049,61,1,1,1,1,unroll_8,pipeline_1,2,1,1,True
workload_194.cpp,xcu200-fsgd2104-2-e,10,10.26177,109,1,1,1,2,unroll_8,unroll_16,1,1.25,0.496613702738,False
workload_230.cpp,xcu200-fsgd2104-2-e,10,22.93889,60,1,1,1,1,unroll_8,unroll_2,1,1,0.102303378869,False
workload_247.cpp,xcu200-fsgd2104-2-e,10,8.48001,190,1,1,2,4,unroll_8,unroll_32,1,2,0.535155637387,False
workload_229.cpp,xcu200-fsgd2104-2-e,10,15.77089,65,1,1,1,1,unroll_8,unroll_4,1,1,0.242500592275,False
workload_212.cpp,xcu200-fsgd2104-2-e,10,7.58913,466,1,1,4,8,unroll_8,unroll_64,1,3.5,0.320011663206,False
workload_219.cpp,xcu200-fsgd2104-2-e,10,12.18689,74,1,1,1,1,unroll_8,unroll_8,1,1,0.393863218796,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,235.5,1,1,12,13,pipeline_1,pipeline_1,4,6.75,1,True
workload_140.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,232.5,1,1,12,13,pipeline_1,unroll_16,2,6.75,1,True
workload_138.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,227,1,1,12,13,pipeline_1,unroll_2,2,6.75,1,True
workload_139.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,218.5,1,1,12,13,pipeline_1,unroll_32,2,6.75,1,True
workload_136.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,219,1,1,12,13,pipeline_1,unroll_4,2,6.75,1,True
workload_142.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,225.5,1,1,12,13,pipeline_1,unroll_64,2,6.75,1,True
workload_148.cpp,xczu7ev-ffvc1156-2-e,3.33,0.701096535,209.5,1,1,12,13,pipeline_1,unroll_8,2,6.75,1,True
workload_163.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,119.5,1,1,4,10,unroll_16,pipeline_1,2,4,0.608544432135,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,3.33,10.04243085,564,1,1,15,26,unroll_16,unroll_16,1,10.75,0.281929161854,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,3.33,17.58858381,138,1,1,5,9,unroll_16,unroll_2,1,4,0.114667584104,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,3.33,8.91715725,1258,1,1,26,43,unroll_16,unroll_32,1,17.75,0.165758650548,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98519181,146,1,1,6,12,unroll_16,unroll_4,1,5,0.24501102318,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68349581,216,1,1,9,16,unroll_16,unroll_8,1,6.75,0.335540950337,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,60,1,1,1,3,unroll_2,pipeline_1,2,1.5,1,True
workload_128.cpp,xczu7ev-ffvc1156-2-e,3.33,10.04392269,78,1,1,2,5,unroll_2,unroll_16,1,2.25,0.403371008428,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,3.33,17.59007565,58,1,1,1,3,unroll_2,unroll_2,1,1.5,0.113382785232,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,3.33,8.91864909,99,1,1,3,8,unroll_2,unroll_32,1,3.25,0.476245429911,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98668365,57,1,1,1,3,unroll_2,unroll_4,1,1.5,0.244015583587,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,3.33,8.35601229,154,1,1,6,12,unroll_2,unroll_64,1,5,0.490047316273,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68498765,66,1,1,1,4,unroll_2,unroll_8,1,1.75,0.361909727629,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,242,1,1,8,18.5,unroll_32,pipeline_1,2,7.125,0.526753698293,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,3.33,10.04232429,2663,1,1,29,48,unroll_32,unroll_16,1,19.75,0.121126324739,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,3.33,17.58847725,303,1,1,9,16,unroll_32,unroll_2,1,6.75,0.111849517795,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98508525,411,1,1,12,21,unroll_32,unroll_4,1,8.75,0.212210366524,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68338925,588,1,1,17,30,unroll_32,unroll_8,1,12.25,0.228260677667,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,69,1,1,1,4,unroll_4,pipeline_1,2,1.75,0.648527122927,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,3.33,10.04307021,96,1,1,4,8,unroll_4,unroll_16,1,3.5,0.404179502846,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,3.33,17.58922317,64,1,1,1,4,unroll_4,unroll_2,1,1.75,0.113685268927,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,3.33,8.91779661,163,1,1,7,13,unroll_4,unroll_32,1,5.5,0.449321965792,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98583117,74,1,1,2,5,unroll_4,unroll_4,1,2.25,0.247298224707,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,3.33,8.35515981,341,1,1,12,22,unroll_4,unroll_64,1,9,0.391998126156,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68413517,82,1,1,2,6,unroll_4,unroll_8,1,2.5,0.365891031253,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,699.5,1,1,16,34.5,unroll_64,pipeline_1,2,13.125,0.35598007747,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,3.33,17.58842397,1137,1,1,18,31,unroll_64,unroll_2,1,12.75,0.100550529144,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98503197,1556,1,1,23,39,unroll_64,unroll_4,1,16,0.123342132774,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68333597,2793,1,1,35,56,unroll_64,unroll_8,1,23.25,0.1,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,3.33,6.44134221,82.5,1,1,2,6.5,unroll_8,pipeline_1,2,2.625,0.634646677522,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,3.33,10.04264397,184,1,1,7,14,unroll_8,unroll_16,1,5.75,0.383309878658,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,3.33,17.58879693,84,1,1,2,6,unroll_8,unroll_2,1,2.5,0.114353593097,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,3.33,8.91737037,344,1,1,13,23,unroll_8,unroll_32,1,9.5,0.355486309477,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,3.33,12.98540493,89,1,1,3,7,unroll_8,unroll_4,1,3,0.248888590774,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,3.33,8.35473357,895,1,1,24,41,unroll_8,unroll_64,1,16.75,0.197249466196,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,3.33,10.68370893,124,1,1,5,9,unroll_8,unroll_8,1,4,0.364500302935,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,147,1,1,11,13,pipeline_1,pipeline_1,4,6.5,1,True
workload_93.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,146,1,1,11,13,pipeline_1,unroll_16,2,6.5,1,True
workload_81.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,148,1,1,11,13,pipeline_1,unroll_2,2,6.5,1,True
workload_73.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,153,1,1,11,13,pipeline_1,unroll_32,2,6.5,1,True
workload_103.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,148.5,1,1,11,13,pipeline_1,unroll_4,2,6.5,1,True
workload_100.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,146,1,1,11,13,pipeline_1,unroll_64,2,6.5,1,True
workload_121.cpp,xczu7ev-ffvc1156-2-e,5,1.04964,145,1,1,11,13,pipeline_1,unroll_8,2,6.5,1,True
workload_92.cpp,xczu7ev-ffvc1156-2-e,5,2.427205,91.5,1,1,5,15,unroll_16,pipeline_1,2,5.5,1,True
workload_85.cpp,xczu7ev-ffvc1156-2-e,5,11.325765,409,1,1,14,26,unroll_16,unroll_16,1,10.5,0.257298328995,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,5,20.736325,92,1,1,4,9,unroll_16,unroll_2,1,3.75,0.118512547595,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,5,9.943365,846,1,1,25,43,unroll_16,unroll_32,1,17.5,0.115986248383,False
workload_75.cpp,xczu7ev-ffvc1156-2-e,5,15.104325,105,1,1,6,12,unroll_16,unroll_4,1,5,0.239386438846,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,5,12.288325,144,1,1,9,16,unroll_16,unroll_8,1,6.75,0.319453444403,False
workload_116.cpp,xczu7ev-ffvc1156-2-e,5,2.429445,47.5,1,1,1,3,unroll_2,pipeline_1,2,1.5,1,True
workload_74.cpp,xczu7ev-ffvc1156-2-e,5,11.328005,57,1,1,2,5,unroll_2,unroll_16,1,2.25,0.407860007952,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,5,20.738565,50,1,1,1,3,unroll_2,unroll_2,1,1.5,0.119831792938,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,5,9.945605,68,1,1,3,8,unroll_2,unroll_32,1,3.25,0.472504845195,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,5,15.106565,53,1,1,1,3,unroll_2,unroll_4,1,1.5,0.251575940405,False
workload_65.cpp,xczu7ev-ffvc1156-2-e,5,9.254405,111,1,1,6,12,unroll_2,unroll_64,1,5,0.483668215627,False
workload_78.cpp,xczu7ev-ffvc1156-2-e,5,12.290565,52,1,1,1,4,unroll_2,unroll_8,1,1.75,0.363545614364,False
workload_76.cpp,xczu7ev-ffvc1156-2-e,5,2.427045,411.5,1,1,9.5,27,unroll_32,pipeline_1,2,9.625,0.507030006328,False
workload_83.cpp,xczu7ev-ffvc1156-2-e,5,20.736165,213,1,1,9,16,unroll_32,unroll_2,1,6.75,0.113235968462,False
workload_98.cpp,xczu7ev-ffvc1156-2-e,5,15.104165,283,1,1,12,21,unroll_32,unroll_4,1,8.75,0.198264451605,False
workload_104.cpp,xczu7ev-ffvc1156-2-e,5,12.288165,433,1,1,17,30,unroll_32,unroll_8,1,12.25,0.190159108631,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,5,2.428165,55,1,1,1,5,unroll_4,pipeline_1,2,2,1,True
workload_112.cpp,xczu7ev-ffvc1156-2-e,5,11.326725,78,1,1,4,8,unroll_4,unroll_16,1,3.5,0.400935178303,False
