Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2084.cpp,xcu200-fsgd2104-2-e,3.33,69.27524541,499,0,0,2,6,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_5,1,2,0.259793985377,False
workload_2083.cpp,xcu200-fsgd2104-2-e,3.33,73.73883069,150,0,0,0,0,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0,0.25152239074,False
workload_2279.cpp,xcu200-fsgd2104-2-e,3.33,116.40374973,161,0,0,0,1,block_4_1,unroll_2,unroll_2,unroll_5,pipeline_1,2,0.25,0.100003215251,False
workload_2010.cpp,xcu200-fsgd2104-2-e,3.33,61.68135357,985.5,0,0,5.5,13.5,block_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,4.75,0.229779361038,False
workload_2109.cpp,xcu200-fsgd2104-2-e,3.33,50.08762557,302,0,0,1,3,block_4_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1,0.452627394897,False
workload_2374.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,584,0,0,4,9,block_4_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.523546913382,False
workload_2172.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159.5,0,0,0,1,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,0.25,0.977341264911,False
workload_2213.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156,0,0,0,1,block_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2323.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,158,0,0,0,1,block_4_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,0.25,0.977341264911,False
workload_2132.cpp,xcu200-fsgd2104-2-e,3.33,50.08717269,972,0,0,6,14,block_4_1,unroll_4,unroll_16,pipeline_1,pipeline_1,1,5,0.289668504475,False
workload_2314.cpp,xcu200-fsgd2104-2-e,3.33,116.40329685,234,0,0,1,2,block_4_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,0.75,0.1,False
workload_2303.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1238,0,0,9,23,block_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8,0.408547387678,False
workload_2288.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1202,0,0,9,22,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,7.75,1,True
workload_2230.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1190.5,0,0,10,25,block_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,1,True
workload_2343.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1203,0,0,10,25,block_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.382584613512,False
workload_2175.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,218,0,0,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,0.75,0.890511717935,False
workload_2354.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,212,0,0,1,2,block_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,0.75,0.89051232822,False
workload_2060.cpp,xcu200-fsgd2104-2-e,3.33,61.68067425,2163.5,0,0,11.5,27.5,block_4_1,unroll_8,unroll_16,pipeline_1,pipeline_1,2,9.75,0.139702086739,False
workload_2031.cpp,xcu200-fsgd2104-2-e,3.33,50.08694625,2224,0,0,12,28,block_4_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,10,0.165763964941,False
workload_2089.cpp,xcu200-fsgd2104-2-e,3.33,73.27440225,501,0,0,3,6,block_4_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,2.25,0.227855774836,False
workload_2167.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,336,0,0,2,5,block_8_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.730096793359,False
workload_2136.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,367,0,0,2,5,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,1.75,0.497950836269,False
workload_2147.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,674,0,0,4,10,block_8_1,unroll_16,unroll_4,pipeline_1,unroll_5,1,3.5,0.374417574729,False
workload_2165.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128.5,0,0,0,0,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,0,0.999610015869,False
workload_2111.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,130,0,0,0,0,block_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,3,0,1,True
workload_2169.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,133,0,0,0,0,block_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0,0.30849936996,False
workload_2086.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,654,0,0,3,9,block_8_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,3,0.251340075563,False
workload_2177.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,581,0,0,4,9,block_8_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.523546913382,False
workload_2321.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,157,0,0,0,1,block_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2238.cpp,xcu200-fsgd2104-2-e,3.33,36.23266773,282,0,0,1,3,block_8_1,unroll_4,unroll_4,unroll_5,unroll_5,1,1,0.609970539716,False
workload_2329.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1190.5,0,0,10,25,block_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,2,8.75,1,True
workload_2292.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1199.5,0,0,10,25,block_8_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.382584613512,False
workload_2383.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,212,0,0,1,2,block_8_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,0.75,0.89051232822,False
workload_2023.cpp,xcu200-fsgd2104-2-e,3.33,65.85441633,342,0,0,1,4,block_8_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,1.25,0.301643045888,False
workload_2051.cpp,xcu200-fsgd2104-2-e,3.33,64.69504353,360,0,0,1,4,block_8_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,1.25,0.310973395841,False
workload_2099.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,334,0,0,2,5,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_5,2,1.75,0.730096793359,False
workload_2164.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,336,0,0,2,5,complete_1,unroll_16,pipeline_1,unroll_5,unroll_5,1,1.75,0.730096793359,False
workload_2140.cpp,xcu200-fsgd2104-2-e,3.33,65.79633447,368,0,0,1,4,complete_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.25,0.3021056791,False
workload_2016.cpp,xcu200-fsgd2104-2-e,3.33,53.99971623,375,0,0,1.5,4.5,complete_1,unroll_16,unroll_2,pipeline_1,unroll_5,2,1.5,0.398479833977,False
workload_2146.cpp,xcu200-fsgd2104-2-e,3.33,90.20113191,2042,0,0,5,14,complete_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,4.75,0.12044220416,False
workload_2318.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,0,0,0,0,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0,0.999610015869,False
workload_2123.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,127.5,0,0,0,0,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999610015869,False
workload_2122.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127.5,0,0,0,0,complete_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_2245.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,0,0,0,0,complete_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,0,0.999610015869,False
workload_2114.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,130,0,0,0,0,complete_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,0,0.30849936996,False
workload_2088.cpp,xcu200-fsgd2104-2-e,3.33,90.43379901,153,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_5,pipeline_1,2,0.25,0.156405449594,False
workload_2152.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,162,0,0,0,1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.25,0.312089975666,False
workload_2138.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,596,0,0,4,10,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,3.5,0.493097001925,False
workload_2362.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,571,0,0,4,9,complete_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.523546913382,False
workload_2246.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,160,0,0,0,1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,0.25,0.977341264911,False
workload_2001.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156.5,0,0,0,1,complete_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2364.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,157,0,0,0,1,complete_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,0.25,0.977341264911,False
workload_2112.cpp,xcu200-fsgd2104-2-e,3.33,65.85464277,229,0,0,0,2,complete_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,0.5,0.31102548822,False
workload_2176.cpp,xcu200-fsgd2104-2-e,3.33,41.73968853,361,0,0,2,5,complete_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.75,0.507239648417,False
workload_2059.cpp,xcu200-fsgd2104-2-e,3.33,89.27397333,718,0,0,2,6,complete_1,unroll_4,unroll_8,unroll_5,pipeline_1,1,2,0.150937021315,False
workload_2280.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1220,0,0,9,23,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8,0.408547387678,False
workload_2222.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1226,0,0,9,22,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,7.75,1,True
workload_2243.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1186.5,0,0,10,25,complete_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,1,True
workload_2210.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1186,0,0,10,25,complete_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.382584613512,False
workload_2065.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216.5,0,0,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,4,0.75,0.890511717935,False
workload_2104.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,215,0,0,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_5,2,0.75,0.890511717935,False
workload_2206.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,213,0,0,1,2,complete_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,0.75,0.89051232822,False
workload_2044.cpp,xcu200-fsgd2104-2-e,3.33,52.75712673,1429,0,0,7.5,18,complete_1,unroll_8,unroll_16,pipeline_1,unroll_5,2,6.375,0.255595370238,False
workload_2101.cpp,xcu200-fsgd2104-2-e,3.33,65.79644769,229,0,0,0,2,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,0.5,0.311509695637,False
workload_2139.cpp,xcu200-fsgd2104-2-e,3.33,65.79644769,230,0,0,0,2,complete_1,unroll_8,unroll_2,pipeline_1,unroll_5,1,0.5,0.311509695637,False
workload_2026.cpp,xcu200-fsgd2104-2-e,3.33,65.75297121,653.5,0,0,3,9,complete_1,unroll_8,unroll_8,pipeline_1,pipeline_1,2,3,0.251969432798,False
workload_2153.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,334,0,0,2,5,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.730096793359,False
workload_2197.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,325.5,0,0,2,4,cyclic_2_1,unroll_16,pipeline_1,unroll_5,pipeline_1,2,1.5,0.768497178489,False
workload_2158.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,0,0.999610015869,False
workload_2214.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999610015869,False
workload_2149.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127.5,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_2351.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,0,0.999610015869,False
workload_2081.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,132,0,0,0,0,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0,0.30849936996,False
workload_2312.cpp,xcu200-fsgd2104-2-e,3.33,95.07129021,156,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,0.25,0.138185216766,False
workload_2070.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,1609,0,0,8,22,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,7.5,0.278850449247,False
workload_2002.cpp,xcu200-fsgd2104-2-e,3.33,54.26136765,234,0,0,0.5,2,cyclic_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,0.625,0.416893049574,False
workload_2087.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,592.5,0,0,4,10,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,3.5,0.493097001925,False
workload_2071.cpp,xcu200-fsgd2104-2-e,3.33,54.2605185,733,0,0,3.5,10.5,cyclic_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,2,3.5,0.301347068994,False
workload_2234.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,155,0,0,0,1,cyclic_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2337.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,160,0,0,0,1,cyclic_2_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,0.25,0.977341264911,False
workload_2129.cpp,xcu200-fsgd2104-2-e,3.33,42.66718677,370,0,0,2,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.75,0.497947440475,False
workload_2286.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1250,0,0,9,23,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8,0.408547387678,False
workload_2308.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1221.5,0,0,9,22,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,7.75,1,True
workload_2191.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1187,0,0,10,25,cyclic_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,1,True
workload_2290.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1191,0,0,10,25,cyclic_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.382584613512,False
workload_2085.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,215,0,0,1,2,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,0.75,0.890511717935,False
workload_2215.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,214.5,0,0,1,2,cyclic_2_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,0.75,0.89051232822,False
workload_2144.cpp,xcu200-fsgd2104-2-e,3.33,65.85441633,234,0,0,1,2,cyclic_2_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,0.75,0.308906409755,False
workload_2041.cpp,xcu200-fsgd2104-2-e,3.33,65.85441633,703,0,0,3,9,cyclic_2_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,3,0.251344258608,False
workload_2050.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,327,0,0,2,4,cyclic_4_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,1.5,0.768497178489,False
workload_2096.cpp,xcu200-fsgd2104-2-e,3.33,95.07049767,973,0,0,3,9,cyclic_4_1,unroll_16,unroll_2,unroll_5,pipeline_1,1,3,0.121671938212,False
workload_2154.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,1834,0,0,8,23,cyclic_4_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,7.75,0.269974418619,False
workload_2033.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,132,0,0,0,0,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,0,0.999610015869,False
workload_2189.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131.5,0,0,0,0,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999610015869,False
workload_2007.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,129.5,0,0,0,0,cyclic_4_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_2232.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,0,0,0,0,cyclic_4_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,0,0.999610015869,False
workload_2135.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,431,0,0,1,5,cyclic_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1.5,0.296597215414,False
workload_2205.cpp,xcu200-fsgd2104-2-e,3.33,95.07129021,171,0,0,0,1,cyclic_4_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,0.25,0.138185216766,False
workload_2094.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,828,0,0,4,11,cyclic_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,3.75,0.355561396842,False
workload_2371.cpp,xcu200-fsgd2104-2-e,3.33,94.83941565,238,0,0,0,2,cyclic_4_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,0.5,0.138714252045,False
workload_2137.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,1872,0,0,8,23,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,7.75,0.269970409833,False
workload_2017.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,600,0,0,4,10,cyclic_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,3.5,0.493097001925,False
workload_2277.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,577,0,0,4,9,cyclic_4_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.523546913382,False
workload_2124.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,0,0,0,1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,0.25,0.977341264911,False
workload_2257.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,161,0,0,0,1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,0.25,0.977341264911,False
workload_2160.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156.5,0,0,0,1,cyclic_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2353.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,0,0,0,1,cyclic_4_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,0.25,0.977341264911,False
workload_2271.cpp,xcu200-fsgd2104-2-e,3.33,95.07083733,244,0,0,0,2,cyclic_4_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,0.5,0.137892968381,False
workload_2072.cpp,xcu200-fsgd2104-2-e,3.33,65.85464277,1837,0,0,7,21,cyclic_4_1,unroll_4,unroll_32,pipeline_1,pipeline_1,1,7,0.181634134043,False
workload_2227.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1241.5,0,0,9,23,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,4,8,0.408547387678,False
workload_2217.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1215.5,0,0,9,22,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,7.75,1,True
workload_2181.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1185.5,0,0,10,25,cyclic_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,1,True
workload_2278.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1205,0,0,10,25,cyclic_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.382584613512,False
workload_2020.cpp,xcu200-fsgd2104-2-e,3.33,70.14240738,2031,0,0,8,26,cyclic_4_1,unroll_64,unroll_2,pipeline_1,pipeline_1,2,8.5,0.139434914083,False
workload_2126.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216,0,0,1,2,cyclic_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,3,0.75,0.890511717935,False
workload_2236.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,213,0,0,1,2,cyclic_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,0.75,0.89051232822,False
workload_2377.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,332,0,0,2,4,cyclic_8_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,1.5,0.768497178489,False
workload_2193.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130,0,0,0,0,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,0,0.999610015869,False
workload_2130.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,0,0,0,0,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,0,0.999610015869,False
workload_2113.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,130,0,0,0,0,cyclic_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_2171.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130.5,0,0,0,0,cyclic_8_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,0,0.999610015869,False
workload_2024.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,210,0,0,0,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.25,0.312089975666,False
