Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4918.cpp,xcu200-fsgd2104-2-e,3.33,66.99170124,97,0,1,3,5,block_2_1,block_2_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_34,1,2.25,0.941064866562,False
workload_5024.cpp,xcu200-fsgd2104-2-e,3.33,560.94162687,1743,0,0,37,54,block_2_1,cyclic_128_1,block_128_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_34,1,22.75,0.3279063144,False
workload_4857.cpp,xcu200-fsgd2104-2-e,3.33,530.88659199,1497,0,0,37,52,block_2_1,cyclic_4_1,block_128_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_34,1,22.25,0.341474960088,False
workload_4773.cpp,xcu200-fsgd2104-2-e,3.33,3453.48845793,1911,0,1,48,72,block_2_1,cyclic_4_1,block_128_1,unroll_5,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_34,1,30.25,0.13556400029,False
workload_4803.cpp,xcu200-fsgd2104-2-e,3.33,3453.49899072,1693,0,1,48,72,block_2_1,cyclic_4_1,block_128_1,unroll_5,unroll_16,unroll_64,unroll_64,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_34,1,30.25,0.135563811094,False
workload_4873.cpp,xcu200-fsgd2104-2-e,3.33,3111.00245343,3340,0,14,34,57,block_2_1,cyclic_4_1,block_64_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_5,unroll_34,1,26.25,0.190850572197,False
workload_4963.cpp,xcu200-fsgd2104-2-e,3.33,89.69076945,114,0,8,6,8,block_2_1,cyclic_8_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_34,1,5.5,0.853530723929,False
workload_5046.cpp,xcu200-fsgd2104-2-e,3.33,44.62359507,475,11,2,4,7,block_32_1,block_4_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,1,6,0.852970615978,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,44.62359507,466,11,2,4,7,block_32_1,cyclic_8_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,1,6,0.852970615978,False
workload_4860.cpp,xcu200-fsgd2104-2-e,3.33,1296.22556691,361,1,9,6,16,block_4_1,block_32_1,block_8_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,8,0.684943130917,False
workload_4880.cpp,xcu200-fsgd2104-2-e,3.33,66.96313983,156,1,2,4,7,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.5,0.907371302175,False
workload_4823.cpp,xcu200-fsgd2104-2-e,3.33,67.00084209,190,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.883388692518,False
workload_4827.cpp,xcu200-fsgd2104-2-e,3.33,67.00345947,188,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,4.5,0.883388629111,False
workload_4789.cpp,xcu200-fsgd2104-2-e,3.33,67.00345947,185,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.883388629111,False
workload_4836.cpp,xcu200-fsgd2104-2-e,3.33,70.05791196,181,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.883309907916,False
workload_4861.cpp,xcu200-fsgd2104-2-e,3.33,92.66636088,161,1,2,4,7,block_4_1,block_32_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,3.5,0.906569923924,False
workload_4896.cpp,xcu200-fsgd2104-2-e,3.33,543.55584672,95,1,1,2,3,block_4_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,1,1.75,0.922070939068,False
workload_4834.cpp,xcu200-fsgd2104-2-e,3.33,89.66199825,114,1,9,6,8,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,6,0.849530124277,False
workload_4755.cpp,xcu200-fsgd2104-2-e,3.33,461.71792323,96,1,3,3,5,block_4_1,cyclic_4_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,3,0.886247510709,False
workload_4870.cpp,xcu200-fsgd2104-2-e,3.33,3095.91600498,216,1,24,11,14,block_4_1,cyclic_4_1,block_8_1,unroll_5,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_8,1,12.5,0.422285994492,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2246,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.90070875516,False
workload_4992.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2259,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.90070875516,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2351,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,1,4,0.90070875516,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,44.63382483,2263,0,2,4,9,block_64_1,block_16_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,3.75,0.906695166164,False
workload_5009.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2401,0,2,4,10,block_64_1,block_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,4,0.90070875516,False
workload_4948.cpp,xcu200-fsgd2104-2-e,3.33,44.63316882,2265,0,2,4,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.906695211381,False
workload_5059.cpp,xcu200-fsgd2104-2-e,3.33,347.03148114,2162,0,1,5,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.881726413035,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,347.03062866,2114,0,1,5,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.881726495252,False
workload_5033.cpp,xcu200-fsgd2104-2-e,3.33,526.59132822,1903,0,1,5,8,block_64_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,3.5,0.868424108316,False
workload_5500.cpp,xcu200-fsgd2104-2-e,3.33,44.61888978,2289,0,2,4,9,block_64_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,1,3.75,0.906696195569,False
workload_5103.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2347,0,2,4,10,block_64_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.90070875516,False
workload_4970.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2464,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,4,0.900706961288,False
workload_4858.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2502,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,3,4,0.900706961288,False
workload_4898.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2514,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,2,4,0.900706961288,False
workload_4790.cpp,xcu200-fsgd2104-2-e,3.33,94.32893331,2792,0,2,4,13,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4.75,0.871299314328,False
workload_5001.cpp,xcu200-fsgd2104-2-e,3.33,3115.67136984,1256,0,23,10,19,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_8,1,13,0.41345780321,False
workload_4804.cpp,xcu200-fsgd2104-2-e,3.33,125.96659731,891,0,9,7,18,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,1,8.5,0.788468622498,False
workload_5007.cpp,xcu200-fsgd2104-2-e,3.33,375.09366087,1155,0,1,6,12,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4.75,0.852663094612,False
workload_4846.cpp,xcu200-fsgd2104-2-e,3.33,66.97010952,2305,0,2,4,9,block_64_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,2,3.75,0.90513396949,False
workload_5026.cpp,xcu200-fsgd2104-2-e,3.33,44.65874322,2409,0,2,4,9,block_64_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,3.75,0.906693448612,False
workload_5031.cpp,xcu200-fsgd2104-2-e,3.33,455.03256195,2344,0,2,7,14,block_64_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,1,5.75,0.823055860058,False
workload_5043.cpp,xcu200-fsgd2104-2-e,3.33,60.43772178,511,0,9,6,13,block_64_1,cyclic_128_1,cyclic_4_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,7,0.818823503774,False
workload_5019.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2350.5,0,2,4,10,block_64_1,cyclic_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,2,4,0.90070875516,False
workload_4798.cpp,xcu200-fsgd2104-2-e,3.33,5631.86114469,1894,3,9,10,20,block_8_1,block_4_1,block_2_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_5,unroll_2,1,10.5,0.223102761849,False
workload_4926.cpp,xcu200-fsgd2104-2-e,3.33,67.04091531,171,3,2,4,6,block_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_34,pipeline_1,pipeline_1,unroll_34,1,3.75,0.905128951346,False
workload_4757.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,1316,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,1,11,0.710858771264,False
workload_4888.cpp,xcu200-fsgd2104-2-e,3.33,123.98500422,505,12,17,7,11,cyclic_128_1,block_4_1,block_128_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.75,0.710795957972,False
workload_5241.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,396,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,11.75,0.712637136047,False
workload_5318.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,397,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_5279.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,397,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,11.75,0.712637136047,False
workload_5182.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,394,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_5229.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,381,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_5227.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,392,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_4930.cpp,xcu200-fsgd2104-2-e,3.33,3136.45401972,237,12,0,0,7,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,4.75,0.500744213497,False
workload_4996.cpp,xcu200-fsgd2104-2-e,3.33,1716.99016113,175,12,0,0,5,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_5,pipeline_1,1,4.25,0.693090251614,False
workload_4951.cpp,xcu200-fsgd2104-2-e,3.33,48.62979153,259,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_5,unroll_4,1,11.5,0.723382116624,False
workload_4784.cpp,xcu200-fsgd2104-2-e,3.33,49.22800272,262,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.5,0.723373199977,False
workload_4819.cpp,xcu200-fsgd2104-2-e,3.33,48.62943522,265,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,2,11.5,0.723382121815,False
workload_4989.cpp,xcu200-fsgd2104-2-e,3.33,48.62943522,267,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_5,unroll_4,1,11.5,0.723382121815,False
workload_5395.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,344,11,17,7,12,cyclic_128_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,11.75,0.712637189522,False
workload_5421.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,393,11,17,7,13,cyclic_128_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,12,0.701914756906,False
workload_5235.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,406,11,17,7,13,cyclic_128_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,12,0.701914756906,False
workload_5657.cpp,xcu200-fsgd2104-2-e,3.33,30.6597429,357,11,17,7,12,cyclic_128_1,block_8_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_4,1,11.75,0.712637250407,False
workload_5166.cpp,xcu200-fsgd2104-2-e,3.33,30.65989941,513,11,17,6,12,cyclic_128_1,cyclic_128_1,block_128_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,11.5,0.723453454295,False
workload_5581.cpp,xcu200-fsgd2104-2-e,3.33,30.64207725,1404,11,17,7,23,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,14.5,0.599864590102,False
workload_5025.cpp,xcu200-fsgd2104-2-e,3.33,30.64207725,1497,11,17,7,23,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,14.5,0.599864590102,False
workload_5193.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,484,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,12,0.701914756906,False
workload_5083.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,562,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,12,0.701914756906,False
workload_5160.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,554,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,2,12,0.701914756906,False
workload_5278.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,555,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_4,unroll_5,unroll_8,1,12,0.701914756906,False
workload_5461.cpp,xcu200-fsgd2104-2-e,3.33,36.36925767,689,11,17,8,14,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,12.5,0.680783169014,False
workload_5410.cpp,xcu200-fsgd2104-2-e,3.33,30.67998597,1377,11,28,11,27,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,19.25,0.431985129254,False
workload_5374.cpp,xcu200-fsgd2104-2-e,3.33,30.64317615,520,11,17,7,12,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,11.75,0.71263713768,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,30.64317615,526,11,17,7,12,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,11.75,0.71263713768,False
workload_5203.cpp,xcu200-fsgd2104-2-e,3.33,30.68084511,642,11,28,11,17,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.75,0.516086178723,False
workload_5238.cpp,xcu200-fsgd2104-2-e,3.33,46.02830562,674,11,17,7,17,cyclic_128_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_4,unroll_5,unroll_4,1,13,0.660033106542,False
workload_5386.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,1318,11,17,7,22,cyclic_128_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,14.25,0.609645653326,False
workload_5125.cpp,xcu200-fsgd2104-2-e,3.33,30.65989941,506,11,17,6,12,cyclic_128_1,cyclic_128_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,11.5,0.723453454295,False
workload_5143.cpp,xcu200-fsgd2104-2-e,3.33,30.67042887,521,11,17,7,12,cyclic_128_1,cyclic_128_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_16,pipeline_1,unroll_5,unroll_8,1,11.75,0.712637323027,False
workload_5489.cpp,xcu200-fsgd2104-2-e,3.33,30.64993272,1420,11,17,7,22,cyclic_128_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,14.25,0.609645607614,False
workload_5407.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,380,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_5324.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,387,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,11.75,0.712637136047,False
workload_5198.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,386,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,11.75,0.712637136047,False
workload_5234.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,350,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,11.25,0.734362617471,False
workload_5371.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,346,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,11.25,0.734362617471,False
workload_5287.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,346.5,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,2,11.25,0.734362617471,False
