Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_2,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_3855.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,369.5,0,0,2,15,block_2_1,block_4_1,pipeline_1,unroll_64,4,4.25,0.701176599206,False
workload_3866.cpp,xcu200-fsgd2104-2-e,3.33,22.72547178,44,0,0,0,0,block_2_1,block_4_1,unroll_2,unroll_4,1,0,0.501182816271,False
workload_3955.cpp,xcu200-fsgd2104-2-e,3.33,16.17842538,75,0,0,0,2,block_2_1,block_4_1,unroll_2,unroll_64,1,0.5,0.679998414227,False
workload_3944.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,339,0,0,3,14,block_2_1,block_64_1,pipeline_1,unroll_64,1,4.25,0.701176420157,False
workload_3909.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,502,0,0,4,16,block_2_1,block_64_1,pipeline_1,unroll_8,1,5,0.610056456963,False
workload_3794.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,534,0,0,6,23,block_2_1,block_8_1,pipeline_1,unroll_2,1,7.25,0.381602349876,False
workload_4204.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,356,0,0,2,15,block_2_1,block_8_1,pipeline_1,unroll_32,1,4.25,0.701176599206,False
workload_3835.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,353,0,0,2,14,block_2_1,block_8_1,pipeline_1,unroll_64,6,4,0.733104261086,False
workload_4021.cpp,xcu200-fsgd2104-2-e,3.33,12.71394666,80,0,0,0,2,block_2_1,block_8_1,unroll_2,unroll_64,1,0.5,0.783457972584,False
workload_4249.cpp,xcu200-fsgd2104-2-e,3.33,12.72674718,125,0,0,1,5,block_2_1,block_8_1,unroll_4,unroll_64,1,1.5,0.706529361365,False
workload_3759.cpp,xcu200-fsgd2104-2-e,3.33,14.97689478,3236,0,0,7,43,block_2_1,cyclic_128_1,unroll_64,unroll_32,1,12.5,0.105025595269,False
workload_4286.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,326.5,0,0,3,14,block_2_1,cyclic_16_1,pipeline_1,unroll_64,2,4.25,0.701176420157,False
workload_4096.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,349,0,0,3,14,block_2_1,cyclic_32_1,pipeline_1,unroll_64,1,4.25,0.701176420157,False
workload_4005.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,366,0,0,2,15,block_2_1,cyclic_4_1,pipeline_1,unroll_32,1,4.25,0.701176599206,False
workload_4137.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,357,0,0,2,14,block_2_1,cyclic_8_1,pipeline_1,unroll_64,3,4,0.733104261086,False
workload_3765.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,458,0,0,4,19,block_32_1,block_4_1,pipeline_1,unroll_4,1,5.75,0.526421099512,False
workload_3801.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,447,0,0,4,19,block_32_1,block_8_1,pipeline_1,unroll_4,1,5.75,0.526421099512,False
workload_3811.cpp,xcu200-fsgd2104-2-e,3.33,14.98154346,107,0,0,0,3,block_32_1,cyclic_8_1,unroll_2,unroll_64,1,0.75,0.70586877191,False
workload_3862.cpp,xcu200-fsgd2104-2-e,3.33,14.9807043,179,0,0,0,6,block_32_1,cyclic_8_1,unroll_4,unroll_64,1,1.5,0.659103278282,False
workload_3804.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,366,0,0,4,16,block_4_1,block_16_1,pipeline_1,unroll_8,1,5,0.610056456963,False
workload_3831.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,539,0,0,6,23,block_4_1,block_4_1,pipeline_1,unroll_2,1,7.25,0.381602349876,False
workload_3768.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,520,0,0,6,23,block_4_1,block_8_1,pipeline_1,unroll_2,1,7.25,0.381602349876,False
workload_4030.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,338,0,0,2,14,block_4_1,block_8_1,pipeline_1,unroll_64,1,4,0.733104261086,False
workload_3820.cpp,xcu200-fsgd2104-2-e,3.33,27.74363526,52,0,0,0,1,block_4_1,block_8_1,unroll_8,unroll_2,1,0.25,0.383317312776,False
workload_4128.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,324,0,0,3,14,block_4_1,cyclic_16_1,pipeline_1,unroll_64,1,4.25,0.701176420157,False
workload_3860.cpp,xcu200-fsgd2104-2-e,3.33,29.70898794,49,0,0,0,0,block_4_1,cyclic_32_1,unroll_2,unroll_4,1,0,0.342840191118,False
workload_3828.cpp,xcu200-fsgd2104-2-e,3.33,29.71239786,58,0,0,0,1,block_64_1,block_4_1,unroll_2,unroll_2,1,0.25,0.342702210314,False
workload_3896.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,468,0,0,4,16,block_8_1,block_16_1,pipeline_1,unroll_8,1,5,0.610056649174,False
workload_3904.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,502,0,0,3,16,block_8_1,block_8_1,pipeline_1,unroll_8,1,4.75,0.639598613359,False
workload_3748.cpp,xcu200-fsgd2104-2-e,3.33,23.16535146,48,0,0,0,0,block_8_1,block_8_1,unroll_2,unroll_8,1,0,0.490044212827,False
workload_3800.cpp,xcu200-fsgd2104-2-e,3.33,21.85470342,56,0,0,0,1,block_8_1,cyclic_2_1,unroll_8,unroll_4,1,0.25,0.523468937944,False
workload_3792.cpp,xcu200-fsgd2104-2-e,3.33,21.85470342,248,0,0,1,9,block_8_1,cyclic_4_1,unroll_64,unroll_4,1,2.5,0.448778100725,False
workload_3769.cpp,xcu200-fsgd2104-2-e,3.33,54.15386526,178,0,0,0,2,cyclic_128_1,block_16_1,unroll_4,unroll_2,1,0.5,0.1,False
workload_3767.cpp,xcu200-fsgd2104-2-e,3.33,18.09015174,371,0,0,1,10,cyclic_128_1,block_32_1,unroll_8,unroll_16,1,2.75,0.503739999187,False
workload_4302.cpp,xcu200-fsgd2104-2-e,3.33,3.59743563,107,0,0,0,2,cyclic_128_1,cyclic_64_1,pipeline_1,pipeline_1,1,0.5,1,True
workload_3818.cpp,xcu200-fsgd2104-2-e,3.33,19.6177959,150,0,0,1,5,cyclic_16_1,block_32_1,unroll_8,unroll_16,1,1.5,0.548623454929,False
workload_3851.cpp,xcu200-fsgd2104-2-e,3.33,34.51232646,82,0,0,0,2,cyclic_16_1,block_32_1,unroll_8,unroll_2,1,0.5,0.256184602183,False
workload_4020.cpp,xcu200-fsgd2104-2-e,3.33,4.00963302,82,0,0,0,1,cyclic_16_1,block_4_1,pipeline_1,pipeline_1,1,0.25,0.985347536191,False
workload_3868.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,436,0,0,3,15,cyclic_16_1,block_4_1,pipeline_1,unroll_16,1,4.5,0.669971856852,False
workload_3981.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,364,0,0,2,14,cyclic_16_1,block_4_1,pipeline_1,unroll_64,2,4,0.733049884196,False
workload_3960.cpp,xcu200-fsgd2104-2-e,3.33,3.79842444,81,0,0,0,1,cyclic_16_1,block_8_1,pipeline_1,pipeline_1,2,0.25,0.993372051588,False
workload_3929.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,327,0,0,2,14,cyclic_16_1,block_8_1,pipeline_1,unroll_64,2,4,0.733049884196,False
workload_3797.cpp,xcu200-fsgd2104-2-e,3.33,3.67919379,80.5,0,0,0,1,cyclic_16_1,cyclic_16_1,pipeline_1,pipeline_1,4,0.25,0.997918006654,False
workload_3971.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,319,0,0,3,13,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,1,4,0.733158521863,False
workload_3756.cpp,xcu200-fsgd2104-2-e,3.33,22.7274831,142,0,0,0,5,cyclic_16_1,cyclic_2_1,unroll_32,unroll_4,1,1.25,0.483375549442,False
workload_3978.cpp,xcu200-fsgd2104-2-e,3.33,3.67919379,81,0,0,0,1,cyclic_16_1,cyclic_32_1,pipeline_1,pipeline_1,1,0.25,0.997918006654,False
workload_3746.cpp,xcu200-fsgd2104-2-e,3.33,4.00622643,81.5,0,0,0,1,cyclic_16_1,cyclic_4_1,pipeline_1,pipeline_1,2,0.25,0.985476676616,False
workload_3988.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,359,0,0,3,14,cyclic_16_1,cyclic_4_1,pipeline_1,unroll_64,1,4.25,0.701176403098,False
workload_3880.cpp,xcu200-fsgd2104-2-e,3.33,12.29796306,45,0,0,0,0,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,4,0,0.810844150838,False
workload_3888.cpp,xcu200-fsgd2104-2-e,3.33,46.29824874,45,0,0,0,0,cyclic_16_1,cyclic_4_1,unroll_2,unroll_2,1,0,0.125184309254,False
workload_3814.cpp,xcu200-fsgd2104-2-e,3.33,22.7288817,46.5,0,0,0,0,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,2,0,0.501095868776,False
workload_3949.cpp,xcu200-fsgd2104-2-e,3.33,14.49051498,63,0,0,0,2,cyclic_16_1,cyclic_4_1,unroll_2,unroll_64,1,0.5,0.730655533419,False
workload_3850.cpp,xcu200-fsgd2104-2-e,3.33,15.96276126,53,0,0,0,1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_16,1,0.25,0.691270394947,False
workload_3755.cpp,xcu200-fsgd2104-2-e,3.33,22.72764294,351,0,0,2,10,cyclic_16_1,cyclic_4_1,unroll_64,unroll_4,1,3,0.405510853313,False
workload_3965.cpp,xcu200-fsgd2104-2-e,3.33,3.78820467,78,0,0,0,1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,1,0.25,0.993761252825,False
workload_3948.cpp,xcu200-fsgd2104-2-e,3.33,12.29796306,45,0,0,0,0,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,1,0,0.810844150838,False
workload_3870.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,118,0,0,0,2,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,1,0.5,0.959559789941,False
workload_3787.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,86.5,0,0,0,1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,6,0.25,0.969151319431,False
workload_4019.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,347,0,0,3,14,cyclic_2_1,block_16_1,pipeline_1,unroll_16,1,4.25,0.701176420157,False
workload_3776.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,340,0,0,3,13,cyclic_2_1,block_16_1,pipeline_1,unroll_64,15,4,1,True
workload_3905.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,401,0,0,4,15,cyclic_2_1,block_16_1,pipeline_1,unroll_8,1,4.75,0.639598203381,False
workload_4215.cpp,xcu200-fsgd2104-2-e,3.33,10.5486741,43,0,0,0,0,cyclic_2_1,block_16_1,unroll_2,pipeline_1,3,0,1,True
workload_4112.cpp,xcu200-fsgd2104-2-e,3.33,13.17769578,88.5,0,0,0,3,cyclic_2_1,block_16_1,unroll_2,unroll_64,2,0.75,0.755895239415,False
workload_3973.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,396,0,0,3,14,cyclic_2_1,block_2_1,pipeline_1,unroll_64,1,4.25,0.701176599206,False
workload_4084.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,85.5,0,0,0,1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,2,0.25,0.969151319431,False
workload_3995.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,322,0,0,3,13,cyclic_2_1,block_32_1,pipeline_1,unroll_64,1,4,1,True
workload_3926.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,473,0,0,4,15,cyclic_2_1,block_32_1,pipeline_1,unroll_8,1,4.75,0.639598203381,False
workload_3890.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,392,0,0,3,14,cyclic_2_1,block_4_1,pipeline_1,unroll_64,11,4.25,0.701176599206,False
workload_4293.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,91,0,0,0,1,cyclic_2_1,block_64_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_4282.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,84,0,0,0,1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_4079.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,367.5,0,0,2,14,cyclic_2_1,block_8_1,pipeline_1,unroll_64,6,4,0.733104261086,False
workload_4183.cpp,xcu200-fsgd2104-2-e,3.33,10.5486741,42,0,0,0,0,cyclic_2_1,block_8_1,unroll_2,pipeline_1,1,0,1,True
workload_3925.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,84,0,0,0,1,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_4031.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,337,0,0,3,13,cyclic_2_1,cyclic_16_1,pipeline_1,unroll_64,7,4,1,True
workload_3869.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,92,0,0,0,1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_3934.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,87,0,0,0,1,cyclic_2_1,cyclic_32_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_4210.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,339,0,0,3,13,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_64,1,4,1,True
workload_4015.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,376,0,0,3,14,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_64,1,4.25,0.701176599206,False
workload_3898.cpp,xcu200-fsgd2104-2-e,3.33,14.04043218,42,0,0,0,0,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,1,0,0.753049241949,False
workload_4295.cpp,xcu200-fsgd2104-2-e,3.33,4.43886003,84,0,0,0,1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,0.25,0.969151319431,False
workload_4185.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,353.5,0,0,2,14,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_64,2,4,0.733104261086,False
workload_4160.cpp,xcu200-fsgd2104-2-e,3.33,10.5486741,42,0,0,0,0,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,2,0,1,True
workload_4147.cpp,xcu200-fsgd2104-2-e,3.33,10.99534698,62,0,0,0,2,cyclic_2_1,cyclic_8_1,unroll_2,unroll_64,4,0.5,0.827384851867,False
workload_3991.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,299,0,0,3,14,cyclic_32_1,block_16_1,pipeline_1,unroll_64,1,4.25,0.701176604888,False
workload_3822.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,475,0,0,3,16,cyclic_32_1,block_32_1,pipeline_1,unroll_8,1,4.75,0.639598406162,False
workload_3751.cpp,xcu200-fsgd2104-2-e,3.33,19.89182826,60,0,0,0,1,cyclic_32_1,block_32_1,unroll_2,unroll_8,1,0.25,0.576361300814,False
workload_3865.cpp,xcu200-fsgd2104-2-e,3.33,20.09502486,813,0,0,2,17,cyclic_32_1,block_32_1,unroll_32,unroll_8,1,4.75,0.382782902092,False
workload_3893.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,438,0,0,4,18,cyclic_32_1,block_4_1,pipeline_1,unroll_4,1,5.5,0.553468114328,False
workload_3908.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,381,0,0,2,14,cyclic_32_1,block_4_1,pipeline_1,unroll_64,3,4,0.733049884196,False
workload_3937.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,382,0,0,3,16,cyclic_32_1,block_4_1,pipeline_1,unroll_8,1,4.75,0.639598613359,False
workload_3849.cpp,xcu200-fsgd2104-2-e,3.33,16.61830506,74,0,0,0,2,cyclic_32_1,block_4_1,unroll_2,unroll_64,1,0.5,0.666968722283,False
workload_3793.cpp,xcu200-fsgd2104-2-e,3.33,19.67235462,933,0,0,3,19,cyclic_32_1,block_4_1,unroll_64,unroll_8,1,5.5,0.356842502734,False
workload_3891.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,471,0,0,3,16,cyclic_32_1,block_64_1,pipeline_1,unroll_8,1,4.75,0.639598406162,False
workload_3796.cpp,xcu200-fsgd2104-2-e,3.33,13.9896963,815,0,0,1,22,cyclic_32_1,block_64_1,unroll_64,pipeline_1,1,5.75,0.429600138481,False
workload_3763.cpp,xcu200-fsgd2104-2-e,3.33,20.10200454,1154,0,0,3,21,cyclic_32_1,block_8_1,unroll_64,unroll_8,1,6,0.3263020059,False
workload_3946.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,297,0,0,3,14,cyclic_32_1,cyclic_16_1,pipeline_1,unroll_64,1,4.25,0.701176604888,False
workload_3815.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,460,0,0,4,18,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_4,1,5.5,0.553468114328,False
workload_3861.cpp,xcu200-fsgd2104-2-e,3.33,3.5497467,519,0,0,3,16,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_8,1,4.75,0.639598613359,False
workload_3802.cpp,xcu200-fsgd2104-2-e,3.33,13.1701167,55,0,0,0,1,cyclic_32_1,cyclic_2_1,unroll_4,pipeline_1,1,0.25,0.779371773973,False
workload_3781.cpp,xcu200-fsgd2104-2-e,3.33,23.49146502,73,0,0,0,2,cyclic_32_1,cyclic_2_1,unroll_8,unroll_4,1,0.5,0.479930685753,False
workload_4271.cpp,xcu200-fsgd2104-2-e,3.33,3.62468835,82,0,0,0,1,cyclic_32_1,cyclic_32_1,pipeline_1,pipeline_1,2,0.25,1,True
workload_3951.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,331,0,0,3,14,cyclic_32_1,cyclic_32_1,pipeline_1,unroll_16,1,4.25,0.701176604888,False
workload_4294.cpp,xcu200-fsgd2104-2-e,3.33,3.54293352,298,0,0,3,14,cyclic_32_1,cyclic_32_1,pipeline_1,unroll_64,1,4.25,0.701176604888,False
workload_3786.cpp,xcu200-fsgd2104-2-e,3.33,15.96360042,59,0,0,0,1,cyclic_32_1,cyclic_64_1,unroll_2,unroll_16,1,0.25,0.691244620548,False
workload_3847.cpp,xcu200-fsgd2104-2-e,3.33,14.48967582,89,0,0,0,4,cyclic_32_1,cyclic_8_1,unroll_4,unroll_64,1,1,0.705514809996,False
workload_3871.cpp,xcu200-fsgd2104-2-e,3.33,4.0062231,83,0,0,0,1,cyclic_4_1,block_16_1,pipeline_1,pipeline_1,5,0.25,0.985476802857,False
workload_4211.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,302,0,0,3,14,cyclic_4_1,block_16_1,pipeline_1,unroll_32,1,4.25,0.701176420157,False
workload_3939.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,316,0,0,3,13,cyclic_4_1,block_16_1,pipeline_1,unroll_64,24,4,1,True
workload_3832.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,377,0,0,4,15,cyclic_4_1,block_16_1,pipeline_1,unroll_8,1,4.75,0.639598203381,False
workload_4180.cpp,xcu200-fsgd2104-2-e,3.33,10.5486741,43,0,0,0,0,cyclic_4_1,block_16_1,unroll_2,pipeline_1,1,0,1,True
workload_4261.cpp,xcu200-fsgd2104-2-e,3.33,14.10519402,64,0,0,0,1,cyclic_4_1,block_16_1,unroll_2,unroll_32,1,0.25,0.74944520605,False
workload_4048.cpp,xcu200-fsgd2104-2-e,3.33,13.17769578,86.5,0,0,0,3,cyclic_4_1,block_16_1,unroll_2,unroll_64,4,0.75,0.755895239415,False
workload_3914.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,376,0,0,3,14,cyclic_4_1,block_2_1,pipeline_1,unroll_64,4,4.25,0.701176599206,False
workload_4140.cpp,xcu200-fsgd2104-2-e,3.33,4.0062231,83,0,0,0,1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,1,0.25,0.985476802857,False
workload_4040.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,319,0,0,3,14,cyclic_4_1,block_32_1,pipeline_1,unroll_32,1,4.25,0.701176420157,False
workload_3990.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,306,0,0,3,13,cyclic_4_1,block_32_1,pipeline_1,unroll_64,7,4,1,True
workload_3932.cpp,xcu200-fsgd2104-2-e,3.33,3.5395236,373,0,0,4,15,cyclic_4_1,block_32_1,pipeline_1,unroll_8,1,4.75,0.639598203381,False
workload_4069.cpp,xcu200-fsgd2104-2-e,3.33,14.04043218,45,0,0,0,0,cyclic_4_1,block_32_1,unroll_2,pipeline_1,3,0,0.753049241949,False
workload_4259.cpp,xcu200-fsgd2104-2-e,3.33,21.57973866,813,0,0,0,3,cyclic_4_1,block_32_1,unroll_2,unroll_64,1,0.75,0.524399921508,False
workload_3881.cpp,xcu200-fsgd2104-2-e,3.33,4.0062231,80,0,0,0,1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,3,0.25,0.985476802857,False
workload_3915.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,369,0,0,3,15,cyclic_4_1,block_4_1,pipeline_1,unroll_16,2,4.5,0.669971844068,False
workload_3848.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,567,0,0,7,22,cyclic_4_1,block_4_1,pipeline_1,unroll_2,1,7.25,0.381602349876,False
workload_4038.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,381,0,0,3,14,cyclic_4_1,block_4_1,pipeline_1,unroll_32,2,4.25,0.701176599206,False
workload_3784.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,361,0,0,2,14,cyclic_4_1,block_4_1,pipeline_1,unroll_64,25,4,0.733104261086,False
workload_3952.cpp,xcu200-fsgd2104-2-e,3.33,3.54633678,503,0,0,3,16,cyclic_4_1,block_4_1,pipeline_1,unroll_8,1,4.75,0.639598542643,False
workload_3841.cpp,xcu200-fsgd2104-2-e,3.33,14.04043218,42,0,0,0,0,cyclic_4_1,block_4_1,unroll_2,pipeline_1,5,0,0.753049241949,False
workload_3872.cpp,xcu200-fsgd2104-2-e,3.33,19.2337137,50,0,0,0,0,cyclic_4_1,block_4_1,unroll_2,unroll_16,1,0,0.59514675239,False
workload_3749.cpp,xcu200-fsgd2104-2-e,3.33,29.70898794,42,0,0,0,0,cyclic_4_1,block_4_1,unroll_2,unroll_2,3,0,0.342840191118,False
workload_3875.cpp,xcu200-fsgd2104-2-e,3.33,29.70898794,48,0,0,0,0,cyclic_4_1,block_4_1,unroll_2,unroll_4,1,0,0.342840191118,False
workload_3788.cpp,xcu200-fsgd2104-2-e,3.33,16.61489514,67,0,0,0,2,cyclic_4_1,block_4_1,unroll_2,unroll_64,4,0.5,0.667069352798,False
workload_4232.cpp,xcu200-fsgd2104-2-e,3.33,16.61405598,95,0,0,1,4,cyclic_4_1,block_4_1,unroll_4,unroll_64,1,1.25,0.635943034691,False
