Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_5124.cpp,xcu200-fsgd2104-2-e,3.33,44.52429447,81,1,2,1,1,block_16_1,block_2_2,block_2_2,block_8_1,block_4_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.25,0.987904408092,False
workload_4309.cpp,xcu200-fsgd2104-2-e,3.33,44.52567975,114,1,2,3,3,block_16_1,block_2_2,block_2_2,block_8_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.25,0.945664237207,False
workload_4473.cpp,xcu200-fsgd2104-2-e,3.33,44.52570972,109,1,2,3,3,block_16_1,block_2_2,block_2_2,block_8_1,cyclic_2_1,block_8_1,unroll_8,unroll_2,pipeline_1,unroll_4,1,2.25,0.945664192466,False
workload_4348.cpp,xcu200-fsgd2104-2-e,3.33,44.52566643,100,1,2,3,3,block_16_1,block_2_2,block_2_2,block_8_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll_2,pipeline_1,unroll_4,1,2.25,0.945664257091,False
workload_5063.cpp,xcu200-fsgd2104-2-e,3.33,44.5241979,62,1,2,1,2,block_16_1,block_2_2,block_2_2,complete_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.5,0.979554113902,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,44.52440769,184,1,2,6,5,block_16_1,block_2_2,block_2_2,complete_1,block_4_1,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_4,1,3.5,0.903773923751,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,44.52418458,73,1,2,1,2,block_16_1,block_2_2,block_2_2,complete_1,block_4_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.5,0.979554149916,False
workload_4332.cpp,xcu200-fsgd2104-2-e,3.33,50.1971193,667,1,2,2,4,block_16_1,block_2_2,block_2_2,complete_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,unroll_16,1,2.25,0.920442137624,False
workload_4724.cpp,xcu200-fsgd2104-2-e,3.33,44.52476733,62,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.987903704759,False
workload_4847.cpp,xcu200-fsgd2104-2-e,3.33,44.52425784,65,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.25,0.987904462567,False
workload_4668.cpp,xcu200-fsgd2104-2-e,3.33,44.52475401,65,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,1.25,0.987903724574,False
workload_5047.cpp,xcu200-fsgd2104-2-e,3.33,44.52502041,68,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,1.25,0.987903328237,False
workload_4517.cpp,xcu200-fsgd2104-2-e,3.33,44.52425118,76,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.25,1,True
workload_4586.cpp,xcu200-fsgd2104-2-e,3.33,44.52571971,60,1,2,1,1,block_16_1,block_2_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.25,0.987902287519,False
workload_4787.cpp,xcu200-fsgd2104-2-e,3.33,44.52425118,63,2,2,1,1,block_16_1,block_2_2,block_4_2,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.5,0.979553969845,False
workload_4372.cpp,xcu200-fsgd2104-2-e,3.33,58.51728081,771,3,0,15,27,block_16_1,block_2_2,block_64_1,complete_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,pipeline_1,1,11.25,0.489561467288,False
workload_4371.cpp,xcu200-fsgd2104-2-e,3.33,49.32594135,188,1,1,2,3,block_16_1,block_2_2,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,1.75,0.945117837411,False
workload_4389.cpp,xcu200-fsgd2104-2-e,3.33,170.2806156,83,1,0,0,1,block_16_1,block_2_2,cyclic_2_1,block_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.5,0.227060670794,False
workload_4442.cpp,xcu200-fsgd2104-2-e,3.33,174.64638546,328,1,0,1,3,block_16_1,block_2_2,cyclic_2_1,block_8_1,block_4_1,cyclic_4_1,unroll_32,unroll_2,unroll_4,unroll_2,1,1.25,0.211597517382,False
workload_4645.cpp,xcu200-fsgd2104-2-e,3.33,169.84529802,118,1,0,0,1,block_16_1,block_2_2,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_8,1,0.5,0.228624861444,False
workload_4567.cpp,xcu200-fsgd2104-2-e,3.33,170.28047241,232,1,0,1,2,block_16_1,block_2_2,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_4,unroll_4,1,1,0.226940152665,False
workload_4515.cpp,xcu200-fsgd2104-2-e,3.33,169.84434564,114,1,0,0,1,block_16_1,block_2_2,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,0.5,0.228628294039,False
workload_4616.cpp,xcu200-fsgd2104-2-e,3.33,166.35274074,115,1,0,1,2,block_16_1,block_2_2,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,1,0.241387837692,False
workload_4532.cpp,xcu200-fsgd2104-2-e,3.33,170.28088866,130,1,0,0,1,block_16_1,block_2_2,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_4_1,unroll_4,pipeline_1,unroll_4,unroll_4,1,0.5,0.227059692632,False
workload_4849.cpp,xcu200-fsgd2104-2-e,3.33,49.32572823,95,2,1,1,1,block_16_1,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.966249543644,False
workload_4752.cpp,xcu200-fsgd2104-2-e,3.33,49.32501561,96,2,1,1,1,block_16_1,block_2_2,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,1.25,0.966255245298,False
workload_4865.cpp,xcu200-fsgd2104-2-e,3.33,44.52461415,64,2,2,1,1,block_16_1,block_2_2,cyclic_4_2,block_8_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.979552988384,False
workload_4952.cpp,xcu200-fsgd2104-2-e,3.33,44.52425784,71,2,2,1,1,block_16_1,block_2_2,cyclic_4_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.5,0.979553951838,False
workload_4514.cpp,xcu200-fsgd2104-2-e,3.33,48.01758435,105,3,2,3,3,block_16_1,block_2_2,cyclic_8_2,block_8_1,block_8_1,cyclic_2_1,unroll_8,unroll_2,pipeline_1,unroll_4,1,2.75,0.911798573842,False
workload_4497.cpp,xcu200-fsgd2104-2-e,3.33,46.27142226,331,3,1,4,5,block_16_1,block_4_1,cyclic_4_2,block_8_1,block_8_1,block_2_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,3.25,0.909394668528,False
workload_4621.cpp,xcu200-fsgd2104-2-e,3.33,173.77242363,644,3,0,1,3,block_16_1,block_4_1,cyclic_4_2,cyclic_8_1,block_4_1,block_2_1,unroll_32,pipeline_1,unroll_4,unroll_4,1,1.75,0.213861294607,False
workload_4693.cpp,xcu200-fsgd2104-2-e,3.33,176.827662,107,1,0,0,1,block_16_1,block_4_2,block_16_1,block_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.5,0.204689573544,False
workload_4661.cpp,xcu200-fsgd2104-2-e,3.33,49.76204481,971,1,1,10,14,block_16_1,block_4_2,block_16_1,complete_1,block_4_1,block_4_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,6.5,0.748719780833,False
workload_4850.cpp,xcu200-fsgd2104-2-e,3.33,49.76300052,167,1,1,1,2,block_16_1,block_4_2,block_16_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.963858879982,False
workload_4726.cpp,xcu200-fsgd2104-2-e,3.33,44.52403806,75,2,2,1,2,block_16_1,block_4_2,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.75,0.967331389681,False
workload_4894.cpp,xcu200-fsgd2104-2-e,3.33,44.52387822,281,2,2,6,5,block_16_1,block_4_2,block_2_2,cyclic_4_1,block_4_1,block_4_1,unroll_16,unroll_16,pipeline_1,unroll_16,1,3.75,0.887829630977,False
workload_4230.cpp,xcu200-fsgd2104-2-e,3.33,177.9882003,418,4,0,1,3,block_16_1,block_4_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,unroll_2,1,2,0.199606428073,False
workload_4319.cpp,xcu200-fsgd2104-2-e,3.33,181.48001166,403,4,0,1,3,block_16_1,block_4_2,block_32_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,unroll_2,1,2,0.188874062001,False
workload_4282.cpp,xcu200-fsgd2104-2-e,3.33,61.9962084,331,4,0,5,8,block_16_1,block_4_2,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,pipeline_1,1,4.25,0.788508901294,False
workload_4708.cpp,xcu200-fsgd2104-2-e,3.33,47.14357257,66,4,2,1,1,block_16_1,block_4_2,block_8_2,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,2,0.947529016035,False
workload_4815.cpp,xcu200-fsgd2104-2-e,3.33,166.78844127,95,2,2,1,2,block_16_1,block_4_2,cyclic_2_2,complete_1,block_4_1,block_4_1,unroll_2,unroll_16,unroll_4,unroll_4,1,1.75,0.238706038667,False
workload_4936.cpp,xcu200-fsgd2104-2-e,3.33,44.52387822,293,2,2,6,6,block_16_1,block_4_2,cyclic_2_2,cyclic_4_1,block_4_1,block_4_1,unroll_16,unroll_16,pipeline_1,unroll_16,1,4,0.887231944261,False
workload_4600.cpp,xcu200-fsgd2104-2-e,3.33,170.25368922,132,3,0,0,1,block_16_1,block_4_2,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,unroll_4,1,1,0.227036037416,False
workload_4993.cpp,xcu200-fsgd2104-2-e,3.33,43.65125838,75,3,2,1,2,block_16_1,block_4_2,cyclic_4_2,complete_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,2,0.961907307593,False
workload_5119.cpp,xcu200-fsgd2104-2-e,3.33,43.65104526,247,3,2,6,6,block_16_1,block_4_2,cyclic_4_2,complete_1,block_2_1,block_4_1,unroll_32,unroll_16,pipeline_1,unroll_4,1,4.25,0.887257494242,False
workload_4558.cpp,xcu200-fsgd2104-2-e,3.33,43.65242388,65,3,2,1,1,block_16_1,block_4_2,cyclic_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.969925218579,False
workload_4798.cpp,xcu200-fsgd2104-2-e,3.33,43.65131832,63,3,2,1,1,block_16_1,block_4_2,cyclic_4_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,1.75,0.969928191832,False
workload_4898.cpp,xcu200-fsgd2104-2-e,3.33,43.65109854,274,3,2,6,6,block_16_1,block_4_2,cyclic_4_2,cyclic_4_1,block_4_1,block_4_1,unroll_16,unroll_16,pipeline_1,unroll_4,1,4.25,0.887257282331,False
workload_4939.cpp,xcu200-fsgd2104-2-e,3.33,49.76237781,631,3,1,11,17,block_16_1,block_64_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,unroll_4,1,8,0.664008306659,False
workload_4485.cpp,xcu200-fsgd2104-2-e,3.33,47.14412535,64,4,2,1,1,block_16_1,block_8_2,block_4_2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,0.947526158626,False
workload_5023.cpp,xcu200-fsgd2104-2-e,3.33,48.01600926,63,0,2,1,1,block_16_1,complete_2,block_2_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1,0.983428677285,False
workload_4991.cpp,xcu200-fsgd2104-2-e,3.33,48.0161691,66,0,2,1,1,block_16_1,complete_2,block_2_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1,0.983427167046,False
workload_4795.cpp,xcu200-fsgd2104-2-e,3.33,48.01727133,105,0,2,3,3,block_16_1,complete_2,block_2_2,block_8_1,block_4_1,block_4_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2,0.942789894774,False
workload_4522.cpp,xcu200-fsgd2104-2-e,3.33,48.01727799,126,0,2,3,3,block_16_1,complete_2,block_2_2,block_8_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2,0.942789856989,False
workload_4882.cpp,xcu200-fsgd2104-2-e,3.33,48.01705821,60,0,2,1,1,block_16_1,complete_2,block_2_2,block_8_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1,0.983418766366,False
workload_4839.cpp,xcu200-fsgd2104-2-e,3.33,48.01590603,72,0,2,1,1,block_16_1,complete_2,block_2_2,block_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1,0.983429652648,False
workload_4964.cpp,xcu200-fsgd2104-2-e,3.33,48.01591269,73,0,2,1,1,block_16_1,complete_2,block_2_2,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1,0.983429589722,False
workload_4950.cpp,xcu200-fsgd2104-2-e,3.33,48.01579614,68,0,2,1,2,block_16_1,complete_2,block_2_2,complete_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.25,0.975894212924,False
workload_4994.cpp,xcu200-fsgd2104-2-e,3.33,48.0158028,75,0,2,1,2,block_16_1,complete_2,block_2_2,complete_1,block_2_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.25,0.975894169947,False
workload_5001.cpp,xcu200-fsgd2104-2-e,3.33,88.87900203,78,0,0,0,1,block_16_1,complete_2,block_2_2,complete_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,0.25,0.68502953422,False
workload_4592.cpp,xcu200-fsgd2104-2-e,3.33,48.01579614,73,0,2,1,2,block_16_1,complete_2,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.25,0.975894212924,False
workload_5066.cpp,xcu200-fsgd2104-2-e,3.33,48.01695498,66,0,2,1,1,block_16_1,complete_2,block_2_2,complete_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1,0.983419741724,False
workload_4749.cpp,xcu200-fsgd2104-2-e,3.33,48.01579614,75,0,2,1,2,block_16_1,complete_2,block_2_2,complete_1,cyclic_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.25,0.975894212924,False
workload_4868.cpp,xcu200-fsgd2104-2-e,3.33,48.01727133,64,0,2,1,1,block_16_1,complete_2,block_2_2,complete_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,1,1,0.983416752726,False
workload_5025.cpp,xcu200-fsgd2104-2-e,3.33,48.01585275,63,0,2,1,1,block_16_1,complete_2,block_2_2,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1,0.983430156062,False
workload_4367.cpp,xcu200-fsgd2104-2-e,3.33,53.25444225,493,3,1,2,4,block_16_1,complete_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,2.5,0.890893423002,False
workload_4325.cpp,xcu200-fsgd2104-2-e,3.33,53.25510825,551,3,1,2,4,block_16_1,complete_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,2.5,0.890889053188,False
workload_4191.cpp,xcu200-fsgd2104-2-e,3.33,188.57251872,661,3,0,1,3,block_16_1,complete_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,unroll_16,unroll_2,1,1.75,0.169289311152,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,49.76220798,83,1,1,1,1,block_16_1,complete_2,block_4_1,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1,0.974699339118,False
workload_4676.cpp,xcu200-fsgd2104-2-e,3.33,47.14404543,123,1,2,3,4,block_16_1,complete_2,block_4_2,block_8_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.5,0.923550004741,False
workload_4777.cpp,xcu200-fsgd2104-2-e,3.33,52.81769943,240,1,1,2,3,block_16_1,complete_2,cyclic_4_1,block_8_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,1.75,0.922586965922,False
workload_5088.cpp,xcu200-fsgd2104-2-e,3.33,58.76228556,87,0,1,1,1,block_16_1,cyclic_16_1,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,0.75,0.92380518164,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,49.76205147,553,0,1,5,9,block_16_1,cyclic_16_1,block_2_1,block_8_1,block_4_1,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_4,1,3.75,0.871433960541,False
