Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4833.cpp,xcu200-fsgd2104-2-e,3.33,424.29355173,1048,1,11,14,19,block_4_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,11.25,0.549115334378,False
workload_4869.cpp,xcu200-fsgd2104-2-e,3.33,459.43873803,294,1,4,4,6,block_4_1,cyclic_64_1,cyclic_8_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.75,0.789444508273,False
workload_4838.cpp,xcu200-fsgd2104-2-e,3.33,66.96903393,388,3,2,4,8,block_8_1,block_32_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,unroll_5,pipeline_1,1,4.25,0.834101332932,False
workload_5174.cpp,xcu200-fsgd2104-2-e,3.33,41.24179026,1258,11,17,7,14,cyclic_128_1,block_16_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,unroll_5,pipeline_1,1,12.25,0.558049428476,False
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,30.64269663,804,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,1,12,0.573233814281,False
workload_5192.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,838,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,12,0.57323391016,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,841,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,12,0.57323391016,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,845,11,17,7,13,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,12,0.57323391016,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,36.36816543,1075,11,17,8,14,cyclic_128_1,block_16_1,cyclic_128_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,unroll_5,pipeline_1,1,12.5,0.543230996786,False
workload_5220.cpp,xcu200-fsgd2104-2-e,3.33,1204.09442028,736,11,4,2,8,cyclic_128_1,block_16_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_32,unroll_8,unroll_4,unroll_5,unroll_34,1,6.25,0.573853504392,False
workload_5307.cpp,xcu200-fsgd2104-2-e,3.33,30.65164434,743,11,17,6,12,cyclic_128_1,block_16_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,1,11.5,0.580882011475,False
workload_5441.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,751,11,17,6,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,2,11.5,0.580881980606,False
workload_4932.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,785,11,17,7,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.57322870578,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,775,11,17,7,12,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,11.75,0.57322870578,False
workload_5028.cpp,xcu200-fsgd2104-2-e,3.33,277.84270584,1011,12,1,3,15,cyclic_128_1,block_16_1,cyclic_8_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,7.75,0.677999185432,False
workload_4859.cpp,xcu200-fsgd2104-2-e,3.33,49.90881123,540,11,17,6,11,cyclic_128_1,block_2_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_34,1,11.25,0.59415927747,False
workload_5647.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,780,11,17,7,12,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,unroll_5,pipeline_1,1,11.75,0.573228696414,False
workload_4792.cpp,xcu200-fsgd2104-2-e,3.33,391.92878223,1323,12,3,3,19,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_4,1,9.25,0.611755176412,False
workload_4728.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,2297.5,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,2,11,0.560117147175,False
workload_4800.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,2253.5,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,2,11,0.560117147175,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,46.25107263,562,11,17,6,11,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_8,1,11.25,0.594581297872,False
workload_4857.cpp,xcu200-fsgd2104-2-e,3.33,57.13599348,820,11,17,8,13,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,unroll_16,pipeline_1,unroll_64,unroll_4,unroll_16,unroll_34,pipeline_1,unroll_2,1,12.25,0.557609082724,False
workload_4791.cpp,xcu200-fsgd2104-2-e,3.33,49.90865472,560,11,17,6,11,cyclic_128_1,block_32_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.25,0.594159295536,False
workload_4977.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,846,12,17,7,12,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,12,0.573231993704,False
workload_4856.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,887,12,17,7,12,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,12,0.573231993704,False
workload_4910.cpp,xcu200-fsgd2104-2-e,3.33,491.76086022,518,12,0,1,11,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,1,6,0.706414889741,False
workload_4934.cpp,xcu200-fsgd2104-2-e,3.33,125.94620772,917,12,17,7,11,cyclic_128_1,block_4_1,block_32_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_5,unroll_8,1,11.75,0.567624000532,False
workload_4948.cpp,xcu200-fsgd2104-2-e,3.33,46.27444257,568,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_34,1,11.5,0.580730890884,False
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,46.27430937,578,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_34,pipeline_1,unroll_34,1,11.5,0.580730894012,False
workload_4757.cpp,xcu200-fsgd2104-2-e,3.33,49.22800272,537,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.5,0.580654208041,False
workload_4917.cpp,xcu200-fsgd2104-2-e,3.33,48.56549922,549,12,17,7,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_8,1,11.75,0.573019453667,False
workload_5537.cpp,xcu200-fsgd2104-2-e,3.33,30.64098501,941,11,17,7,13,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,12,1,True
workload_4993.cpp,xcu200-fsgd2104-2-e,3.33,46.2472398,630,11,17,7,12,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_34,1,11.75,0.573078033994,False
workload_5398.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,783,11,17,7,12,cyclic_128_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,11.75,0.573228696414,False
workload_4850.cpp,xcu200-fsgd2104-2-e,3.33,46.00191537,762,11,17,7,13,cyclic_128_1,block_4_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_34,3,12,0.571503462198,False
workload_4943.cpp,xcu200-fsgd2104-2-e,3.33,291.1553865,1020,12,3,3,9,cyclic_128_1,block_4_1,cyclic_2_1,unroll_5,unroll_8,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_34,1,6.75,0.707338468113,False
workload_5149.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,869,12,0,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,6.75,0.70832350604,False
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,863,12,0,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,2,6.75,0.70832350604,False
workload_5161.cpp,xcu200-fsgd2104-2-e,3.33,283.51915704,851,12,0,2,13,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,6.75,0.70832350604,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,425.57502897,567,12,0,2,12,cyclic_128_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_8,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.5,0.697206652536,False
workload_5475.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,715,11,17,7,12,cyclic_128_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,unroll_5,unroll_2,1,11.75,0.57322870578,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,30.64631634,732,11,17,7,12,cyclic_128_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,11.75,0.57322871609,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,30.64397202,739,11,17,7,12,cyclic_128_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.57322870578,False
workload_5349.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,986,11,17,7,13,cyclic_128_1,cyclic_128_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_8,pipeline_1,pipeline_1,1,12,0.57323391016,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,48.18845997,625,11,17,6,12,cyclic_128_1,cyclic_128_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.5,0.580682856552,False
workload_5580.cpp,xcu200-fsgd2104-2-e,3.33,30.64269663,788,11,17,7,12,cyclic_128_1,cyclic_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_4,1,11.75,0.573228700167,False
workload_5491.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,784,11,17,7,12,cyclic_128_1,cyclic_16_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,pipeline_1,1,11.75,0.573228696414,False
workload_4889.cpp,xcu200-fsgd2104-2-e,3.33,431.40086397,864,12,1,3,14,cyclic_128_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_4,unroll_34,unroll_34,pipeline_1,pipeline_1,1,7.5,0.66500034253,False
workload_5388.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,723.5,11,17,6,11,cyclic_128_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,pipeline_1,2,11.25,0.596377686407,False
workload_5416.cpp,xcu200-fsgd2104-2-e,3.33,30.6448245,732,11,17,6,11,cyclic_128_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,1,11.25,0.596377686407,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,285.91974072,811,12,0,2,12,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.5,0.716660696245,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,30.6454572,844,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,11.75,0.573228712313,False
workload_4971.cpp,xcu200-fsgd2104-2-e,3.33,30.6454572,837,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,11.75,0.573228712313,False
workload_5238.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,771,12,0,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,6.25,0.728314216894,False
workload_5195.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,785,12,0,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,6.25,0.728314216894,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,770,12,0,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_16,1,6.25,0.728314216894,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,776,12,0,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,6.25,0.728314216894,False
workload_5153.cpp,xcu200-fsgd2104-2-e,3.33,287.22915,787,12,0,1,12,cyclic_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,6.25,0.728314216894,False
workload_5114.cpp,xcu200-fsgd2104-2-e,3.33,30.64311288,827,11,17,7,12,cyclic_128_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,11.75,0.573228701999,False
workload_5478.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,814,11,17,7,12,cyclic_128_1,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,11.75,0.573228696414,False
workload_5442.cpp,xcu200-fsgd2104-2-e,3.33,30.64184415,810,11,17,7,12,cyclic_128_1,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_8,pipeline_1,pipeline_1,1,11.75,0.573228696414,False
workload_5346.cpp,xcu200-fsgd2104-2-e,3.33,30.65164434,753,11,17,6,11,cyclic_128_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,pipeline_1,1,11.25,0.596376902893,False
