Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_227.cpp,xcu200-fsgd2104-2-e,3.33,144.25654572,46,0,0,0,1,unroll_4,unroll_4,1,0.25,0.151001987258,False
workload_211.cpp,xcu200-fsgd2104-2-e,3.33,122.22840924,634,0,0,3,6,unroll_4,unroll_64,1,2.25,0.155134554129,False
workload_228.cpp,xcu200-fsgd2104-2-e,3.33,141.96507948,60,0,0,0,1,unroll_4,unroll_8,1,0.25,0.156445091922,False
workload_165.cpp,xcu200-fsgd2104-2-e,5,5.246525,56.5,0,0,0,1,unroll_17,pipeline_1,2,0.25,1,True
workload_194.cpp,xcu200-fsgd2104-2-e,5,171.810675,431,0,0,2,6,unroll_17,unroll_16,1,2,0.144626568532,False
workload_167.cpp,xcu200-fsgd2104-2-e,5,175.640435,66,0,0,0,1,unroll_17,unroll_2,1,0.25,0.168371544034,False
workload_172.cpp,xcu200-fsgd2104-2-e,5,171.667315,1657,0,0,5,12,unroll_17,unroll_32,1,4.25,0.1,False
workload_191.cpp,xcu200-fsgd2104-2-e,5,176.787315,95,0,0,0,2,unroll_17,unroll_4,1,0.5,0.164759369557,False
workload_193.cpp,xcu200-fsgd2104-2-e,5,176.336755,169,0,0,1,3,unroll_17,unroll_8,1,1,0.159760008643,False
workload_161.cpp,xcu200-fsgd2104-2-e,5,5.2468,37.5,0,0,0,0,unroll_2,pipeline_1,2,0,1,True
workload_164.cpp,xcu200-fsgd2104-2-e,5,161.05872,55,0,0,0,1,unroll_2,unroll_16,1,0.25,0.202515507,False
workload_185.cpp,xcu200-fsgd2104-2-e,5,175.64048,37,0,0,0,0,unroll_2,unroll_2,1,0,0.16868663151,False
workload_189.cpp,xcu200-fsgd2104-2-e,5,154.09552,81,0,0,0,1,unroll_2,unroll_32,1,0.25,0.221248793032,False
workload_160.cpp,xcu200-fsgd2104-2-e,5,175.64048,38,0,0,0,0,unroll_2,unroll_4,1,0,0.16868663151,False
workload_192.cpp,xcu200-fsgd2104-2-e,5,150.49104,154,0,0,1,3,unroll_2,unroll_64,1,1,0.21974586733,False
workload_163.cpp,xcu200-fsgd2104-2-e,5,167.44848,44,0,0,0,0,unroll_2,unroll_8,1,0,0.187078721291,False
workload_162.cpp,xcu200-fsgd2104-2-e,5,68.1611,39,0,0,0,0,unroll_4,pipeline_1,2,0,0.583261186455,False
workload_190.cpp,xcu200-fsgd2104-2-e,5,167.2027,81,0,0,0,2,unroll_4,unroll_16,1,0.5,0.185804801944,False
workload_168.cpp,xcu200-fsgd2104-2-e,5,175.64046,41,0,0,0,0,unroll_4,unroll_2,1,0,0.168686673752,False
workload_170.cpp,xcu200-fsgd2104-2-e,5,162.20558,159,0,0,1,3,unroll_4,unroll_32,1,1,0.190060278549,False
workload_187.cpp,xcu200-fsgd2104-2-e,5,176.29582,40,0,0,0,1,unroll_4,unroll_4,1,0.25,0.166998639013,False
workload_171.cpp,xcu200-fsgd2104-2-e,5,154.62798,446,0,0,2,6,unroll_4,unroll_64,1,2,0.174893458127,False
workload_188.cpp,xcu200-fsgd2104-2-e,5,172.5275,56,0,0,0,1,unroll_4,unroll_8,1,0.25,0.175082543057,False
workload_125.cpp,xcu200-fsgd2104-2-e,10,10.4921,54,0,0,0,1,unroll_17,pipeline_1,2,0.25,1,True
workload_154.cpp,xcu200-fsgd2104-2-e,10,282.42583,376,0,0,2,6,unroll_17,unroll_16,1,2,0.146545465948,False
workload_127.cpp,xcu200-fsgd2104-2-e,10,288.36503,60,0,0,0,1,unroll_17,unroll_2,1,0.25,0.171065815003,False
workload_132.cpp,xcu200-fsgd2104-2-e,10,285.29303,1471,0,0,5,12,unroll_17,unroll_32,1,4.25,0.1,False
workload_150.cpp,xcu200-fsgd2104-2-e,10,290.65879,75,0,0,0,2,unroll_17,unroll_4,1,0.5,0.166867460135,False
workload_152.cpp,xcu200-fsgd2104-2-e,10,290.90455,140,0,0,1,3,unroll_17,unroll_8,1,1,0.160638752939,False
workload_120.cpp,xcu200-fsgd2104-2-e,10,10.49296,33.5,0,0,0,0,unroll_2,pipeline_1,2,0,1,True
workload_124.cpp,xcu200-fsgd2104-2-e,10,272.96416,48,0,0,0,1,unroll_2,unroll_16,1,0.25,0.192609630777,False
workload_145.cpp,xcu200-fsgd2104-2-e,10,288.36512,35,0,0,0,0,unroll_2,unroll_2,1,0,0.171386430026,False
workload_149.cpp,xcu200-fsgd2104-2-e,10,264.60832,69,0,0,0,1,unroll_2,unroll_32,1,0.25,0.205489032133,False
workload_121.cpp,xcu200-fsgd2104-2-e,10,288.36512,34,0,0,0,0,unroll_2,unroll_4,1,0,0.171386430026,False
workload_153.cpp,xcu200-fsgd2104-2-e,10,258.21856,143,0,0,1,3,unroll_2,unroll_64,1,1,0.205317273924,False
workload_123.cpp,xcu200-fsgd2104-2-e,10,281.15616,45,0,0,0,0,unroll_2,unroll_8,1,0,0.181146854442,False
workload_122.cpp,xcu200-fsgd2104-2-e,10,115.34972,36,0,0,0,0.5,unroll_4,pipeline_1,2,0.125,0.577094812388,False
workload_151.cpp,xcu200-fsgd2104-2-e,10,278.37084,75,0,0,0,2,unroll_4,unroll_16,1,0.5,0.183283707957,False
workload_129.cpp,xcu200-fsgd2104-2-e,10,288.36508,36,0,0,0,0,unroll_4,unroll_2,1,0,0.171386482449,False
workload_130.cpp,xcu200-fsgd2104-2-e,10,276.07708,148,0,0,1,3,unroll_4,unroll_32,1,1,0.179419040284,False
workload_147.cpp,xcu200-fsgd2104-2-e,10,289.6758,38,0,0,0,1,unroll_4,unroll_4,1,0.25,0.169363640572,False
workload_131.cpp,xcu200-fsgd2104-2-e,10,265.67324,357,0,0,2,6,unroll_4,unroll_64,1,2,0.16397241778,False
workload_148.cpp,xcu200-fsgd2104-2-e,10,286.72668,53,0,0,0,1,unroll_4,unroll_8,1,0.25,0.17322237899,False
workload_86.cpp,xczu7ev-ffvc1156-2-e,3.33,3.49538112,63,2,0,6,12,unroll_17,pipeline_1,2,5,1,True
workload_92.cpp,xczu7ev-ffvc1156-2-e,3.33,185.76287784,980,2,0,18,36,unroll_17,unroll_16,1,14,0.1,False
workload_112.cpp,xczu7ev-ffvc1156-2-e,3.33,193.68757854,74,2,0,4,9,unroll_17,unroll_2,1,3.75,0.337991999325,False
workload_113.cpp,xczu7ev-ffvc1156-2-e,3.33,191.39610564,112,2,0,6,13,unroll_17,unroll_4,1,5.25,0.291048420467,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,3.33,190.2503592,320,2,0,11,22,unroll_17,unroll_8,1,8.75,0.178073151703,False
workload_108.cpp,xczu7ev-ffvc1156-2-e,3.33,3.49567416,31,2,0,3,6,unroll_2,pipeline_1,2,2.75,1,True
workload_85.cpp,xczu7ev-ffvc1156-2-e,3.33,164.00766816,63,2,0,5,10,unroll_2,unroll_16,1,4.25,0.376707666144,False
workload_80.cpp,xczu7ev-ffvc1156-2-e,3.33,193.79672928,40,2,0,2,5,unroll_2,unroll_2,1,2.25,0.37181036079,False
workload_89.cpp,xczu7ev-ffvc1156-2-e,3.33,156.96954,112,2,0,7,14,unroll_2,unroll_32,1,5.75,0.326801815849,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,3.33,182.44851552,43,2,0,2,5,unroll_2,unroll_4,1,2.25,1,True
workload_114.cpp,xczu7ev-ffvc1156-2-e,3.33,153.53234064,237,2,0,10,20,unroll_2,unroll_64,1,8,0.242177826777,False
workload_84.cpp,xczu7ev-ffvc1156-2-e,3.33,176.77440864,50,2,0,4,8,unroll_2,unroll_8,1,3.5,0.387694813811,False
workload_111.cpp,xczu7ev-ffvc1156-2-e,3.33,71.5846104,41.5,2,0,3,7,unroll_4,pipeline_1,2,3,0.535383843564,False
workload_90.cpp,xczu7ev-ffvc1156-2-e,3.33,176.50157508,115,2,0,7,14,unroll_4,unroll_16,1,5.75,0.300267778882,False
workload_83.cpp,xczu7ev-ffvc1156-2-e,3.33,193.79671596,43,2,0,2,6,unroll_4,unroll_2,1,2.5,0.370550041158,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,3.33,164.77142364,249,2,0,10,21,unroll_4,unroll_32,1,8.25,0.222113772413,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,3.33,187.68613932,40,2,0,3,7,unroll_4,unroll_4,1,3,0.381518257474,False
workload_93.cpp,xczu7ev-ffvc1156-2-e,3.33,157.7060694,980,2,0,17,34,unroll_4,unroll_64,1,13.25,0.106686918975,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,3.33,184.630851,66,2,0,5,10,unroll_4,unroll_8,1,4.25,0.343029475247,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,5,5.247515,58,2,2,4,9,unroll_17,pipeline_1,2,4.25,1,True
workload_74.cpp,xczu7ev-ffvc1156-2-e,5,232.985795,747,2,2,15,33,unroll_17,unroll_16,1,13,0.192694965269,False
workload_47.cpp,xczu7ev-ffvc1156-2-e,5,238.556355,73,2,1,3,7,unroll_17,unroll_2,1,3.25,0.369223868569,False
workload_52.cpp,xczu7ev-ffvc1156-2-e,5,234.501315,2959,2,2,28,61,unroll_17,unroll_32,1,23.25,0.1,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,5,238.392515,119,2,2,5,11,unroll_17,unroll_4,1,5,0.336630516369,False
workload_73.cpp,xczu7ev-ffvc1156-2-e,5,238.310595,234,2,2,8,18,unroll_17,unroll_8,1,7.5,0.287205445074,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,5,5.24796,37.5,2,2,1,3,unroll_2,pipeline_1,2,2,1,True
workload_46.cpp,xczu7ev-ffvc1156-2-e,5,210.04824,58,2,2,3,7,unroll_2,unroll_16,1,3.5,0.408334467475,False
workload_65.cpp,xczu7ev-ffvc1156-2-e,5,238.5564,35,2,1,1,3,unroll_2,unroll_2,1,1.75,0.385782855023,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,5,201.6924,96,2,2,4,10,unroll_2,unroll_32,1,4.5,0.396175896672,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,5,228.07064,39,2,1,1,3,unroll_2,unroll_4,1,1.75,1,True
workload_72.cpp,xczu7ev-ffvc1156-2-e,5,198.006,206,2,2,8,17,unroll_2,unroll_64,1,7.25,0.343830056956,False
workload_43.cpp,xczu7ev-ffvc1156-2-e,5,222.82776,46,2,2,2,5,unroll_2,unroll_8,1,2.75,0.411821055748,False
workload_42.cpp,xczu7ev-ffvc1156-2-e,5,87.82296,38.5,2,1,1.5,4.5,unroll_4,pipeline_1,2,2.25,0.546270156018,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,5,223.15542,89,2,2,4,10,unroll_4,unroll_16,1,4.5,0.37494901054,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,5,238.55638,43,2,1,1,4,unroll_4,unroll_2,1,2,0.385184916867,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,5,212.66966,206,2,2,8,17,unroll_4,unroll_32,1,7.25,0.329109190871,False
workload_67.cpp,xczu7ev-ffvc1156-2-e,5,233.96886,44,2,2,2,5,unroll_4,unroll_4,1,2.75,0.390511640123,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,5,203.37174,682,2,2,14,32,unroll_4,unroll_64,1,12.5,0.228149442216,False
workload_68.cpp,xczu7ev-ffvc1156-2-e,5,231.6751,56,2,2,3,7,unroll_4,unroll_8,1,3.5,0.38120559896,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,10.49289,54.5,2,1,4,9,unroll_17,pipeline_1,2,4,1,True
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,334.40519,417,2,2,14,33,unroll_17,unroll_16,1,12.75,0.190135858076,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,340.79495,61,2,1,2,7,unroll_17,unroll_2,1,3,0.37617262042,False
workload_12.cpp,xczu7ev-ffvc1156-2-e,10,334.85575,1612,2,2,26,61,unroll_17,unroll_32,1,22.75,0.1,False
workload_31.cpp,xczu7ev-ffvc1156-2-e,10,343.08871,94,2,2,4,11,unroll_17,unroll_4,1,4.75,0.336939944068,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,10,342.59719,158,2,2,7,18,unroll_17,unroll_8,1,7.25,0.286190120739,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,10.49344,34,2,1,1,3,unroll_2,pipeline_1,2,1.75,1,True
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,321.7896,51,2,2,2,6,unroll_2,unroll_16,1,3,0.391750970159,False
workload_25.cpp,xczu7ev-ffvc1156-2-e,10,340.79504,33,2,1,1,2,unroll_2,unroll_2,1,1.5,1,True
workload_30.cpp,xczu7ev-ffvc1156-2-e,10,306.38864,80,2,2,4,10,unroll_2,unroll_32,1,4.5,0.372591228196,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,340.79504,37,2,1,1,3,unroll_2,unroll_4,1,1.75,0.402033461805,False
workload_33.cpp,xczu7ev-ffvc1156-2-e,10,300.32656,167,2,2,7,17,unroll_2,unroll_64,1,7,0.325950639948,False
workload_3.cpp,xczu7ev-ffvc1156-2-e,10,327.68784,40,2,2,2,5,unroll_2,unroll_8,1,2.75,0.393025145423,False
workload_2.cpp,xczu7ev-ffvc1156-2-e,10,133.70056,35,2,1,1,4.5,unroll_4,pipeline_1,2,2.125,0.52783383788,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,328.99852,80,2,2,4,10,unroll_4,unroll_16,1,4.5,0.357113821462,False
workload_8.cpp,xczu7ev-ffvc1156-2-e,10,340.795,39,2,1,1,3,unroll_4,unroll_2,1,1.75,0.402033514307,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,320.97036,148,2,2,7,17,unroll_4,unroll_32,1,7,0.311294858027,False
workload_27.cpp,xczu7ev-ffvc1156-2-e,10,342.10572,45,2,2,2,5,unroll_4,unroll_4,1,2.75,0.379657746966,False
workload_11.cpp,xczu7ev-ffvc1156-2-e,10,308.80524,441,2,2,14,32,unroll_4,unroll_64,1,12.5,0.209281884604,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,336.20748,55,2,2,2,7,unroll_4,unroll_8,1,3.25,0.376206439571,False
