Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_5025.cpp,xcu200-fsgd2104-2-e,3.33,560.94162687,1508,0,0,37,54,block_2_1,cyclic_128_1,block_128_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_34,1,22.75,0.502222591004,False
workload_4859.cpp,xcu200-fsgd2104-2-e,3.33,530.88659199,1321,0,0,37,52,block_2_1,cyclic_4_1,block_128_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_34,1,22.25,0.514703286682,False
workload_4774.cpp,xcu200-fsgd2104-2-e,3.33,3453.48845793,1746,0,1,48,72,block_2_1,cyclic_4_1,block_128_1,unroll_5,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_34,1,30.25,0.241881037885,False
workload_4804.cpp,xcu200-fsgd2104-2-e,3.33,3453.49899072,1488,0,1,48,72,block_2_1,cyclic_4_1,block_128_1,unroll_5,unroll_16,unroll_64,unroll_64,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_34,1,30.25,0.241880537456,False
workload_4874.cpp,xcu200-fsgd2104-2-e,3.33,3111.00245343,3124,0,14,34,57,block_2_1,cyclic_4_1,block_64_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_5,unroll_34,1,26.25,0.308080592066,False
workload_4964.cpp,xcu200-fsgd2104-2-e,3.33,89.69076945,102,0,8,6,8,block_2_1,cyclic_8_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_34,1,5.5,0.915778296808,False
workload_5047.cpp,xcu200-fsgd2104-2-e,3.33,44.62359507,405,11,2,4,7,block_32_1,block_4_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,1,6,0.916278845897,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,44.62359507,404,11,2,4,7,block_32_1,cyclic_8_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,1,6,0.916278845897,False
workload_4861.cpp,xcu200-fsgd2104-2-e,3.33,1296.22556691,328,1,9,6,16,block_4_1,block_32_1,block_8_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,8,0.730683587284,False
workload_4881.cpp,xcu200-fsgd2104-2-e,3.33,66.96313983,145,1,2,4,7,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.5,0.954893397426,False
workload_4824.cpp,xcu200-fsgd2104-2-e,3.33,67.00084209,166,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.93767144035,False
workload_4828.cpp,xcu200-fsgd2104-2-e,3.33,67.00345947,171,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,4.5,0.937671281728,False
workload_4790.cpp,xcu200-fsgd2104-2-e,3.33,67.00345947,169,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.937671281728,False
workload_4837.cpp,xcu200-fsgd2104-2-e,3.33,70.05791196,157,1,3,5,9,block_4_1,block_32_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.5,0.937480781317,False
workload_4862.cpp,xcu200-fsgd2104-2-e,3.33,92.66636088,153,1,2,4,7,block_4_1,block_32_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,1,3.5,0.952928337191,False
workload_4899.cpp,xcu200-fsgd2104-2-e,3.33,543.55584672,88,1,1,2,3,block_4_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,1,1.75,0.922212460452,False
workload_4835.cpp,xcu200-fsgd2104-2-e,3.33,89.66199825,108,1,9,6,8,block_4_1,cyclic_4_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,6,0.912000041931,False
workload_4756.cpp,xcu200-fsgd2104-2-e,3.33,461.71792323,85,1,3,3,5,block_4_1,cyclic_4_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,3,0.910634201486,False
workload_4870.cpp,xcu200-fsgd2104-2-e,3.33,3095.91600498,211,1,24,11,14,block_4_1,cyclic_4_1,block_8_1,unroll_5,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_8,1,12.5,0.464853722991,False
workload_5073.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2031,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.950592875383,False
workload_4993.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,1939,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.950592875383,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2057,0,2,4,10,block_64_1,block_16_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,1,4,0.950592875383,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,44.63382483,2030,0,2,4,9,block_64_1,block_16_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,3.75,0.954919910554,False
workload_5010.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2107,0,2,4,10,block_64_1,block_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,4,0.950592875383,False
workload_4947.cpp,xcu200-fsgd2104-2-e,3.33,44.63316882,1887,0,2,4,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.954919973276,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,347.03148114,1876,0,1,5,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.917969583677,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,347.03062866,1802,0,1,5,9,block_64_1,block_2_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.917969706022,False
workload_5034.cpp,xcu200-fsgd2104-2-e,3.33,526.59132822,1806,0,1,5,8,block_64_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,3.5,0.893471682253,False
workload_5502.cpp,xcu200-fsgd2104-2-e,3.33,44.61888978,2084,0,2,4,9,block_64_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,1,3.75,0.954921338493,False
workload_5102.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2027,0,2,4,10,block_64_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.950592875383,False
workload_4971.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2108,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,4,0.950590439722,False
workload_4857.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2237,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,3,4,0.950590439722,False
workload_4895.cpp,xcu200-fsgd2104-2-e,3.33,44.64193671,2150.5,0,2,4,10,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,2,4,0.950590439722,False
workload_4791.cpp,xcu200-fsgd2104-2-e,3.33,94.32893331,2459,0,2,4,13,block_64_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4.75,0.928268225139,False
workload_5002.cpp,xcu200-fsgd2104-2-e,3.33,3115.67136984,1105,0,23,10,19,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_8,1,13,0.458944557169,False
workload_4805.cpp,xcu200-fsgd2104-2-e,3.33,125.96659731,798,0,9,7,18,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,1,8.5,0.866865177669,False
workload_5008.cpp,xcu200-fsgd2104-2-e,3.33,375.09366087,1003,0,1,6,12,block_64_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4.75,0.898466223179,False
workload_4847.cpp,xcu200-fsgd2104-2-e,3.33,66.97010952,2067,0,2,4,9,block_64_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,2,3.75,0.952734743898,False
workload_5028.cpp,xcu200-fsgd2104-2-e,3.33,44.65874322,2069,0,2,4,9,block_64_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,3.75,0.95491752801,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,455.03256195,2102,0,2,7,14,block_64_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,1,5.75,0.873952419503,False
workload_5045.cpp,xcu200-fsgd2104-2-e,3.33,60.43772178,464,0,9,6,13,block_64_1,cyclic_128_1,cyclic_4_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,7,0.891830656774,False
workload_5020.cpp,xcu200-fsgd2104-2-e,3.33,44.61636231,2073,0,2,4,10,block_64_1,cyclic_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_34,pipeline_1,pipeline_1,pipeline_1,2,4,0.950592875383,False
workload_4799.cpp,xcu200-fsgd2104-2-e,3.33,5631.86114469,1627,3,9,10,20,block_8_1,block_4_1,block_2_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_5,unroll_2,1,10.5,0.233611249163,False
workload_4853.cpp,xcu200-fsgd2104-2-e,3.33,443.81534373,3574,3,34,70,99,block_8_1,block_4_1,block_2_1,unroll_5,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,51.5,0.10983480377,False
workload_4926.cpp,xcu200-fsgd2104-2-e,3.33,67.04091531,150,3,2,4,6,block_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_34,pipeline_1,pipeline_1,unroll_34,1,3.75,0.952727659848,False
workload_4758.cpp,xcu200-fsgd2104-2-e,3.33,390.45569679,1147,12,3,4,25,cyclic_128_1,block_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,1,11,0.80065279106,False
workload_4889.cpp,xcu200-fsgd2104-2-e,3.33,123.98500422,457,12,17,7,11,cyclic_128_1,block_4_1,block_128_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.75,0.811437007815,False
workload_5242.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,353,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,11.75,0.814960541111,False
workload_5320.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,364,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_5280.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,355,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,11.75,0.814960541111,False
workload_5183.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,351,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_5230.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,355,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_5228.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,362,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_4931.cpp,xcu200-fsgd2104-2-e,3.33,3136.45401972,204,12,0,0,7,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,4.75,0.506611930081,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,1716.99016113,156,12,0,0,5,cyclic_128_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_5,pipeline_1,1,4.25,0.706567187746,False
workload_4952.cpp,xcu200-fsgd2104-2-e,3.33,48.62979153,238,12,17,6,11,cyclic_128_1,block_4_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_5,unroll_4,1,11.5,0.822614643247,False
workload_4785.cpp,xcu200-fsgd2104-2-e,3.33,49.22800272,255,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,11.5,0.822595207333,False
workload_4820.cpp,xcu200-fsgd2104-2-e,3.33,48.62943522,239.5,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,2,11.5,0.822614654657,False
workload_4989.cpp,xcu200-fsgd2104-2-e,3.33,48.62943522,235,12,17,6,11,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_5,unroll_4,1,11.5,0.822614654657,False
workload_5396.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,307,11,17,7,12,cyclic_128_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,11.75,0.814960543519,False
workload_5424.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,351,11,17,7,13,cyclic_128_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,12,0.807055150047,False
workload_5236.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,361,11,17,7,13,cyclic_128_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,12,0.807055150047,False
workload_5658.cpp,xcu200-fsgd2104-2-e,3.33,30.6597429,327,11,17,7,12,cyclic_128_1,block_8_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_4,1,11.75,0.81496054619,False
workload_5167.cpp,xcu200-fsgd2104-2-e,3.33,30.65989941,463,11,17,6,12,cyclic_128_1,cyclic_128_1,block_128_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,11.5,0.822909884733,False
workload_5582.cpp,xcu200-fsgd2104-2-e,3.33,30.64207725,1330,11,17,7,23,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,14.5,0.730418366504,False
workload_5026.cpp,xcu200-fsgd2104-2-e,3.33,30.64207725,1302,11,17,7,23,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,14.5,0.730418366504,False
workload_5194.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,461,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,12,0.807055150047,False
workload_5084.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,500,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,12,0.807055150047,False
workload_5161.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,496.5,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,2,12,0.807055150047,False
workload_5279.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,492,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_4,unroll_5,unroll_8,1,12,0.807055150047,False
workload_5462.cpp,xcu200-fsgd2104-2-e,3.33,36.36925767,620,11,17,8,14,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,12.5,0.791371140662,False
workload_5417.cpp,xcu200-fsgd2104-2-e,3.33,30.67998597,1433,11,28,11,27,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,19.25,0.596916229254,False
workload_5375.cpp,xcu200-fsgd2104-2-e,3.33,30.64317615,465,11,17,7,12,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,11.75,0.814960541186,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,30.64317615,453,11,17,7,12,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,11.75,0.814960541186,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,30.68084511,575,11,28,11,17,cyclic_128_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.75,0.665202835406,False
workload_5239.cpp,xcu200-fsgd2104-2-e,3.33,46.02830562,594,11,17,7,17,cyclic_128_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_4,unroll_5,unroll_4,1,13,0.77584189145,False
workload_5387.cpp,xcu200-fsgd2104-2-e,3.33,30.65888376,1212,11,17,7,22,cyclic_128_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,14.25,0.737884282821,False
workload_5126.cpp,xcu200-fsgd2104-2-e,3.33,30.65989941,456,11,17,6,12,cyclic_128_1,cyclic_128_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,11.5,0.822909884733,False
workload_5144.cpp,xcu200-fsgd2104-2-e,3.33,30.67042887,468,11,17,7,12,cyclic_128_1,cyclic_128_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_16,pipeline_1,unroll_5,unroll_8,1,11.75,0.814960549275,False
workload_5490.cpp,xcu200-fsgd2104-2-e,3.33,30.64993272,1304,11,17,7,22,cyclic_128_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,14.25,0.737884280715,False
workload_5409.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,351,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_5328.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,365,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,pipeline_1,1,11.75,0.814960541111,False
workload_5199.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,347,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,11.75,0.814960541111,False
workload_5235.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,310,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,11.25,0.83090240913,False
workload_5372.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,315,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,11.25,0.83090240913,False
