Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Replicate_Count,Area,Weight,is_pareto
ss_sort_5073.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26.5,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,0,0.989012941159,False
ss_sort_5241.c,xcu200-fsgd2104-2-e,3.33,0.71741853,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,0,0.989012941159,False
ss_sort_5091.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,0,0.989012941159,False
ss_sort_5050.c,xcu200-fsgd2104-2-e,3.33,0.71741853,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0,0.989012941159,False
ss_sort_4847.c,xcu200-fsgd2104-2-e,3.33,0.71741853,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,6,0,0.989012941159,False
ss_sort_5293.c,xcu200-fsgd2104-2-e,3.33,0.82653597,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,1,0,0.812251093938,False
ss_sort_4927.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,3,0,0.989012941159,False
ss_sort_5249.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0,0.989012941159,False
ss_sort_5141.c,xcu200-fsgd2104-2-e,3.33,0.71741853,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_4,unroll_2,1,0,0.989012941159,False
ss_sort_5196.c,xcu200-fsgd2104-2-e,3.33,0.71741853,30,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_4,unroll_4,2,0,0.989012941159,False
ss_sort_5245.c,xcu200-fsgd2104-2-e,3.33,0.71741853,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,1,0,0.989012941159,False
ss_sort_5204.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26.5,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,2,0,0.989012941159,False
ss_sort_5069.c,xcu200-fsgd2104-2-e,3.33,0.71741853,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,2,0,0.989012941159,False
ss_sort_5048.c,xcu200-fsgd2104-2-e,3.33,0.71728533,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,1,0,0.989240675503,False
ss_sort_5109.c,xcu200-fsgd2104-2-e,3.33,0.71741853,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_4,1,0,0.989012941159,False
ss_sort_5331.c,xcu200-fsgd2104-2-e,3.33,0.71728533,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,1,0,0.989240675503,False
ss_sort_4875.c,xcu200-fsgd2104-2-e,3.33,0.82663587,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.812098231353,False
ss_sort_4943.c,xcu200-fsgd2104-2-e,3.33,0.82663587,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_4,1,0,0.812098231353,False
ss_sort_4861.c,xcu200-fsgd2104-2-e,3.33,0.77207715,27.5,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll_2,pipeline_1,2,0,0.898023650148,False
ss_sort_5258.c,xcu200-fsgd2104-2-e,3.33,0.71751843,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.988842159541,False
ss_sort_5215.c,xcu200-fsgd2104-2-e,3.33,0.71741853,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,1,0,0.989012941159,False
ss_sort_5243.c,xcu200-fsgd2104-2-e,3.33,0.71741853,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,pipeline_1,1,0,0.989012941159,False
ss_sort_5232.c,xcu200-fsgd2104-2-e,3.33,0.71741853,30,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_2,1,0,0.989012941159,False
ss_sort_5072.c,xcu200-fsgd2104-2-e,3.33,0.71741853,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,1,0,0.989012941159,False
ss_sort_5190.c,xcu200-fsgd2104-2-e,3.33,0.71741853,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,1,0,0.989012941159,False
ss_sort_4931.c,xcu200-fsgd2104-2-e,3.33,0.82664253,31,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,0,0.812088041097,False
ss_sort_4950.c,xcu200-fsgd2104-2-e,3.33,0.82648935,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.812322435425,False
ss_sort_4872.c,xcu200-fsgd2104-2-e,3.33,0.82664253,32,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,0,0.812088041097,False
ss_sort_4862.c,xcu200-fsgd2104-2-e,3.33,0.82664253,31,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,1,0,0.812088041097,False
ss_sort_5026.c,xcu200-fsgd2104-2-e,3.33,0.71752509,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0,0.988830774683,False
ss_sort_4940.c,xcu200-fsgd2104-2-e,3.33,0.77208381,28.5,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,2,0,0.898012862591,False
ss_sort_5037.c,xcu200-fsgd2104-2-e,3.33,0.82664253,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.812088041097,False
ss_sort_5068.c,xcu200-fsgd2104-2-e,3.33,0.71752509,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,pipeline_1,1,0,0.988830774683,False
ss_sort_5041.c,xcu200-fsgd2104-2-e,3.33,0.71752509,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,1,0,0.988830774683,False
ss_sort_4900.c,xcu200-fsgd2104-2-e,3.33,0.85380867,39,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_32,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.771128706528,False
ss_sort_4899.c,xcu200-fsgd2104-2-e,3.33,0.85373874,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,0,0.771232585033,False
ss_sort_4908.c,xcu200-fsgd2104-2-e,3.33,0.85366215,32,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,0,0.771346365954,False
ss_sort_4935.c,xcu200-fsgd2104-2-e,3.33,0.85366215,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.771346365954,False
ss_sort_4777.c,xcu200-fsgd2104-2-e,3.33,1.12836717,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,1,0,0.425255303837,False
ss_sort_4928.c,xcu200-fsgd2104-2-e,3.33,1.07375517,32,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0,0.484179872963,False
ss_sort_4887.c,xcu200-fsgd2104-2-e,3.33,0.85380867,27,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0,0.771128706528,False
ss_sort_4929.c,xcu200-fsgd2104-2-e,3.33,0.96293277,26,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,1,0,0.618822419521,False
ss_sort_4981.c,xcu200-fsgd2104-2-e,3.33,0.85380867,48,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.750947775261,False
ss_sort_4895.c,xcu200-fsgd2104-2-e,3.33,0.74469123,46,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.25,0.890224087899,False
ss_sort_5034.c,xcu200-fsgd2104-2-e,3.33,0.74469123,48,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.25,0.890224087899,False
ss_sort_4965.c,xcu200-fsgd2104-2-e,3.33,0.74469123,47,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.25,0.890224087899,False
ss_sort_5047.c,xcu200-fsgd2104-2-e,3.33,0.74459133,42,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.25,0.890332359863,False
ss_sort_4916.c,xcu200-fsgd2104-2-e,3.33,0.90842067,44,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_4,unroll_2,pipeline_1,1,0.25,0.678070168148,False
ss_sort_4979.c,xcu200-fsgd2104-2-e,3.33,0.77197059,37,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0,0.898196260973,False
ss_sort_4980.c,xcu200-fsgd2104-2-e,3.33,0.96463107,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0,0.616606766151,False
ss_sort_5024.c,xcu200-fsgd2104-2-e,3.33,0.77197059,34,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,1,0,0.898196260973,False
ss_sort_4920.c,xcu200-fsgd2104-2-e,3.33,0.77197059,35,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.898196260973,False
ss_sort_4877.c,xcu200-fsgd2104-2-e,3.33,0.77197059,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_4,1,0,0.898196260973,False
ss_sort_4832.c,xcu200-fsgd2104-2-e,3.33,0.82993923,40,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1,0.25,0.783086546598,False
ss_sort_4930.c,xcu200-fsgd2104-2-e,3.33,0.88098813,31,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.731363320912,False
ss_sort_4990.c,xcu200-fsgd2104-2-e,3.33,0.77187069,33,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,1,0,0.898358100574,False
ss_sort_4993.c,xcu200-fsgd2104-2-e,3.33,0.77197725,39,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.89818547225,False
ss_sort_4906.c,xcu200-fsgd2104-2-e,3.33,0.90826083,31,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,0,0.692682104258,False
ss_sort_4719.c,xcu200-fsgd2104-2-e,3.33,0.90826083,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,1,0,0.692682104258,False
ss_sort_4834.c,xcu200-fsgd2104-2-e,3.33,0.96622947,38,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.603868817095,False
ss_sort_4876.c,xcu200-fsgd2104-2-e,3.33,0.79914339,59,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.82399410793,False
ss_sort_4656.c,xcu200-fsgd2104-2-e,3.33,0.93980259,95,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.637316369229,False
ss_sort_5017.c,xcu200-fsgd2104-2-e,3.33,0.77197059,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.898196260973,False
ss_sort_4934.c,xcu200-fsgd2104-2-e,3.33,0.77197059,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,1,0,0.898196260973,False
ss_sort_5031.c,xcu200-fsgd2104-2-e,3.33,0.77197059,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_2,1,0,0.898196260973,False
ss_sort_5004.c,xcu200-fsgd2104-2-e,3.33,0.77197725,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,0,0.89818547225,False
ss_sort_4860.c,xcu200-fsgd2104-2-e,3.33,0.79914339,44.5,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,0.25,0.82399410793,False
ss_sort_4923.c,xcu200-fsgd2104-2-e,3.33,0.79914339,46,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.25,0.82399410793,False
ss_sort_4852.c,xcu200-fsgd2104-2-e,3.33,0.88184061,72,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,0.25,0.713310942818,False
ss_sort_4801.c,xcu200-fsgd2104-2-e,3.33,0.96367869,75,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.607059565399,False
ss_sort_5028.c,xcu200-fsgd2104-2-e,3.33,0.77197059,42,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.858539218638,False
ss_sort_4933.c,xcu200-fsgd2104-2-e,3.33,0.79914339,57,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.82399410793,False
ss_sort_4881.c,xcu200-fsgd2104-2-e,3.33,0.84016899,30,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_2,1,0,0.791542086863,False
ss_sort_4918.c,xcu200-fsgd2104-2-e,3.33,0.84016899,33,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1,0,0.791542086863,False
ss_sort_4830.c,xcu200-fsgd2104-2-e,3.33,0.77187069,28,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.898358100574,False
ss_sort_4973.c,xcu200-fsgd2104-2-e,3.33,0.79914339,39,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,0.25,0.82399410793,False
ss_sort_4796.c,xcu200-fsgd2104-2-e,3.33,0.96367869,74,0,0,0,2,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_8,unroll_16,unroll_2,unroll_4,unroll_4,1,0.5,0.569469077618,False
ss_sort_4776.c,xcu200-fsgd2104-2-e,3.33,0.93725181,120,0,0,0,3,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,1,0.75,0.529341833692,False
ss_sort_4802.c,xcu200-fsgd2104-2-e,3.33,0.94236669,35,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,2,0,0.646029893168,False
ss_sort_4842.c,xcu200-fsgd2104-2-e,3.33,0.94321251,80,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.25,0.632953222925,False
ss_sort_4789.c,xcu200-fsgd2104-2-e,3.33,0.94321251,77,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.632953222925,False
ss_sort_5027.c,xcu200-fsgd2104-2-e,3.33,0.94976595,34,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,1,0,0.636161119463,False
ss_sort_5095.c,xcu200-fsgd2104-2-e,3.33,0.71746515,52,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,1,0.25,0.917040291884,False
ss_sort_5029.c,xcu200-fsgd2104-2-e,3.33,0.94966605,33,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0,0.636293761889,False
ss_sort_4960.c,xcu200-fsgd2104-2-e,3.33,0.74517741,32,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,1,0,0.942189471068,False
ss_sort_5035.c,xcu200-fsgd2104-2-e,3.33,0.71747181,51,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline_1,pipeline_1,1,0.25,0.917034450291,False
ss_sort_5051.c,xcu200-fsgd2104-2-e,3.33,0.71747181,45,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,1,0.25,0.917034450291,False
ss_sort_5045.c,xcu200-fsgd2104-2-e,3.33,0.94977261,38,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.636152277218,False
ss_sort_4762.c,xcu200-fsgd2104-2-e,3.33,0.85759155,42,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.765521353152,False
ss_sort_4974.c,xcu200-fsgd2104-2-e,3.33,0.88146099,34,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.730682241842,False
ss_sort_5012.c,xcu200-fsgd2104-2-e,3.33,0.97693875,47,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.25,0.59056412813,False
ss_sort_4846.c,xcu200-fsgd2104-2-e,3.33,0.77234355,53,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.858081258315,False
