Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,4383.07521,503,1,1,17,25,unroll_16,unroll_4,unroll_8,1,11,0.36047368969,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,1202.83969,94,1,2,15,21,unroll_16,unroll_8,pipeline_1,2,9.75,0.50082043833,False
workload_49.cpp,xczu7ev-ffvc1156-2-e,10,3273.55073,1493,1,2,27,36,unroll_16,unroll_8,unroll_16,1,16.5,0.192537220201,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10,7606.13569,122,1,1,9,15,unroll_16,unroll_8,unroll_2,1,6.5,0.305081213374,False
workload_92.cpp,xczu7ev-ffvc1156-2-e,10,6565.42401,235,1,1,13,19,unroll_16,unroll_8,unroll_4,1,8.5,0.333742133341,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,4383.07521,472,1,1,17,25,unroll_16,unroll_8,unroll_8,1,11,0.36047368969,False
workload_23.cpp,xczu7ev-ffvc1156-2-e,10,1202.26625,49,1,2,3,5,unroll_2,unroll_16,pipeline_1,2,2.75,0.999999998385,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,9572.35905,162,1,1,8,13,unroll_2,unroll_16,unroll_16,1,5.75,0.192996726831,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,3275.66017,55,1,1,2,4,unroll_2,unroll_16,unroll_2,1,2,0.837564312818,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,7574.82177,64,1,1,3,6,unroll_2,unroll_16,unroll_4,1,2.75,0.343656278224,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,10,8906.51329,81,1,1,4,8,unroll_2,unroll_16,unroll_8,1,3.5,0.243041028239,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,1202.26625,44,1,2,3,5,unroll_2,unroll_2,pipeline_1,2,2.75,0.999999998385,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,3275.66017,47,1,1,2,4,unroll_2,unroll_2,unroll_2,1,2,0.837564312818,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,9905.28193,572,1,1,15,22,unroll_2,unroll_2,unroll_32,1,9.75,0.145832860784,False
workload_53.cpp,xczu7ev-ffvc1156-2-e,10,7574.82177,61,1,1,3,6,unroll_2,unroll_2,unroll_4,1,2.75,0.343656278224,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,10071.74337,2905,1,1,28,39,unroll_2,unroll_2,unroll_64,1,17.25,0.1,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,8906.51329,87,1,1,4,8,unroll_2,unroll_2,unroll_8,1,3.5,0.243041028239,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10,1202.26624,50,1,2,3,5,unroll_2,unroll_32,pipeline_1,2,2.75,1,True
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,3275.66016,47,1,1,2,4,unroll_2,unroll_32,unroll_2,1,2,1,True
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,9905.28192,534,1,1,15,22,unroll_2,unroll_32,unroll_32,1,9.75,0.145832861106,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,7574.82176,63,1,1,3,6,unroll_2,unroll_32,unroll_4,1,2.75,0.343656279063,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,8906.51328,84,1,1,4,8,unroll_2,unroll_32,unroll_8,1,3.5,0.243041028879,False
workload_116.cpp,xczu7ev-ffvc1156-2-e,10,1202.26625,48.5,1,2,3,5,unroll_2,unroll_4,pipeline_1,2,2.75,0.999999998385,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,10,3275.66017,47,1,1,2,4,unroll_2,unroll_4,unroll_2,1,2,0.837564312818,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,9905.28193,531,1,1,15,22,unroll_2,unroll_4,unroll_32,1,9.75,0.145832860784,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,7574.82177,57,1,1,3,6,unroll_2,unroll_4,unroll_4,1,2.75,0.343656278224,False
workload_98.cpp,xczu7ev-ffvc1156-2-e,10,10071.74337,2970,1,1,28,39,unroll_2,unroll_4,unroll_64,1,17.25,0.1,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10,8906.51329,75,1,1,4,8,unroll_2,unroll_4,unroll_8,1,3.5,0.243041028239,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10,1202.26625,48.5,1,2,3,5,unroll_2,unroll_8,pipeline_1,2,2.75,0.999999998385,False
workload_26.cpp,xczu7ev-ffvc1156-2-e,10,3275.66017,51,1,1,2,4,unroll_2,unroll_8,unroll_2,1,2,0.837564312818,False
workload_83.cpp,xczu7ev-ffvc1156-2-e,10,9905.28193,546,1,1,15,22,unroll_2,unroll_8,unroll_32,1,9.75,0.145832860784,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,7574.82177,61,1,1,3,6,unroll_2,unroll_8,unroll_4,1,2.75,0.343656278224,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,10071.74337,2844,1,1,28,39,unroll_2,unroll_8,unroll_64,1,17.25,0.1,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10,8906.51329,82,1,1,4,8,unroll_2,unroll_8,unroll_8,1,3.5,0.243041028239,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,1202.88065,196,1,2,29,39,unroll_32,unroll_16,pipeline_1,1,17.75,0.174224398678,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,7915.45537,348,1,1,17,27,unroll_32,unroll_16,unroll_2,1,11.5,0.196179308776,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,6493.32417,913,1,1,24,34,unroll_32,unroll_16,unroll_4,1,15,0.172290671695,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10,4059.97249,1978,1,1,31,42,unroll_32,unroll_16,unroll_8,1,18.75,0.135726897253,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,1202.88065,190,1,2,29,39,unroll_32,unroll_2,pipeline_1,1,17.75,0.174224398678,False
workload_96.cpp,xczu7ev-ffvc1156-2-e,10,6493.32417,929,1,1,24,34,unroll_32,unroll_2,unroll_4,1,15,0.172290671695,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,1202.88064,197,1,2,29,39,unroll_32,unroll_32,pipeline_1,2,17.75,0.174224398678,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,7915.45536,416,1,1,17,27,unroll_32,unroll_32,unroll_2,1,11.5,0.196179309172,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,6493.32416,911,1,1,24,34,unroll_32,unroll_32,unroll_4,1,15,0.172290671937,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,4059.97248,1953,1,1,31,42,unroll_32,unroll_32,unroll_8,1,18.75,0.135726897319,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,1202.88065,194.5,1,2,29,39,unroll_32,unroll_4,pipeline_1,2,17.75,0.174224398678,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10,7915.45537,411,1,1,17,27,unroll_32,unroll_4,unroll_2,1,11.5,0.196179308776,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,4059.97249,2111,1,1,31,41,unroll_32,unroll_4,unroll_8,1,18.5,0.139985667895,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,7915.45537,358,1,1,17,27,unroll_32,unroll_8,unroll_2,1,11.5,0.196179308776,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,6493.32417,806,1,1,24,34,unroll_32,unroll_8,unroll_4,1,15,0.172290671695,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10,4059.97249,2102,1,1,31,42,unroll_32,unroll_8,unroll_8,1,18.75,0.135726897253,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10,1202.59393,55,1,2,5,7,unroll_4,unroll_16,pipeline_1,2,3.75,0.916493875188,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,5750.21761,64,1,1,3,6,unroll_4,unroll_16,unroll_2,1,2.75,0.520411308158,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,5798.71425,932,1,1,19,28,unroll_4,unroll_16,unroll_32,1,12.25,0.263066928164,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10,6998.02305,79,1,1,4,8,unroll_4,unroll_16,unroll_4,1,3.5,0.39090580747,False
workload_47.cpp,xczu7ev-ffvc1156-2-e,10,6321.69153,98,1,1,6,11,unroll_4,unroll_16,unroll_8,1,4.75,0.43920734768,False
workload_75.cpp,xczu7ev-ffvc1156-2-e,10,1202.59393,51,1,2,5,7,unroll_4,unroll_2,pipeline_1,2,3.75,0.916493875188,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,5973.04001,215,1,2,11,17,unroll_4,unroll_2,unroll_16,1,7.75,0.395126968951,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10,5750.21761,66,1,1,3,6,unroll_4,unroll_2,unroll_2,1,2.75,0.520411308158,False
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,5798.71425,858,1,1,19,28,unroll_4,unroll_2,unroll_32,1,12.25,0.263066928164,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,6998.02305,76,1,1,4,7,unroll_4,unroll_2,unroll_4,1,3.25,0.392421058119,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10,6321.69153,106,1,1,6,11,unroll_4,unroll_2,unroll_8,1,4.75,0.43920734768,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10,1202.59392,50.5,1,2,5,8,unroll_4,unroll_32,pipeline_1,2,4,0.896252494076,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,5750.2176,66,1,1,3,6,unroll_4,unroll_32,unroll_2,1,2.75,0.520411309255,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,5798.71424,935,1,1,19,28,unroll_4,unroll_32,unroll_32,1,12.25,0.26306692854,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10,6998.02304,74,1,1,4,8,unroll_4,unroll_32,unroll_4,1,3.5,0.390905808377,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,6321.69152,98,1,1,6,11,unroll_4,unroll_32,unroll_8,1,4.75,0.439207348613,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,1202.59393,55.5,1,2,5,7,unroll_4,unroll_4,pipeline_1,2,3.75,0.916493875188,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10,5973.04001,210,1,2,11,17,unroll_4,unroll_4,unroll_16,1,7.75,0.395126968951,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,5750.21761,96,1,1,3,6,unroll_4,unroll_4,unroll_2,1,2.75,0.520411308158,False
workload_123.cpp,xczu7ev-ffvc1156-2-e,10,5798.71425,814,1,1,19,28,unroll_4,unroll_4,unroll_32,1,12.25,0.263066928164,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,6998.02305,70,1,1,4,7,unroll_4,unroll_4,unroll_4,1,3.25,0.392421058119,False
workload_112.cpp,xczu7ev-ffvc1156-2-e,10,6321.69153,100,1,1,6,11,unroll_4,unroll_4,unroll_8,1,4.75,0.43920734768,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,1202.59393,54.5,1,2,5,7,unroll_4,unroll_8,pipeline_1,2,3.75,0.916493875188,False
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,5750.21761,54,1,1,3,6,unroll_4,unroll_8,unroll_2,1,2.75,0.520411308158,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,5798.71425,795,1,1,19,28,unroll_4,unroll_8,unroll_32,1,12.25,0.263066928164,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10,6998.02305,67,1,1,4,8,unroll_4,unroll_8,unroll_4,1,3.5,0.39090580747,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10,6321.69153,108,1,1,6,11,unroll_4,unroll_8,unroll_8,1,4.75,0.43920734768,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,1202.75777,69,1,2,8,12,unroll_8,unroll_16,pipeline_1,2,5.75,0.761676405775,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10,4173.38049,495,1,2,16,24,unroll_8,unroll_16,unroll_16,1,10.75,0.378271280719,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,10,6987.49633,75,1,1,5,9,unroll_8,unroll_16,unroll_2,1,4,0.387817955832,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,3745.43041,1930,1,1,28,37,unroll_8,unroll_16,unroll_32,1,16.75,0.179503762038,False
workload_89.cpp,xczu7ev-ffvc1156-2-e,10,6709.62369,116,1,1,7,11,unroll_8,unroll_16,unroll_4,1,5,0.400029517842,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,5029.28065,180,1,1,10,15,unroll_8,unroll_16,unroll_8,1,6.75,0.499369129628,False
workload_58.cpp,xczu7ev-ffvc1156-2-e,10,1202.75777,63.5,1,2,8,12,unroll_8,unroll_2,pipeline_1,2,5.75,0.761676405775,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10,4173.38049,420,1,2,16,24,unroll_8,unroll_2,unroll_16,1,10.75,0.378271280719,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,10,6987.49633,74,1,1,5,9,unroll_8,unroll_2,unroll_2,1,4,0.387817955832,False
workload_24.cpp,xczu7ev-ffvc1156-2-e,10,3745.43041,1991,1,1,28,37,unroll_8,unroll_2,unroll_32,1,16.75,0.179503762038,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,6709.62369,119,1,1,7,11,unroll_8,unroll_2,unroll_4,1,5,0.400029517842,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,5029.28065,165,1,1,10,15,unroll_8,unroll_2,unroll_8,1,6.75,0.499369129628,False
workload_101.cpp,xczu7ev-ffvc1156-2-e,10,1202.75776,64.5,1,2,8,12,unroll_8,unroll_32,pipeline_1,2,5.75,0.761676405776,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,10,6987.49632,74,1,1,5,9,unroll_8,unroll_32,unroll_2,1,4,0.387817956725,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,3745.4304,2125,1,1,28,38,unroll_8,unroll_32,unroll_32,1,17,0.173442853493,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,6709.62368,99,1,1,7,12,unroll_8,unroll_32,unroll_4,1,5.25,0.395989315056,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,10,5029.28064,168,1,1,10,16,unroll_8,unroll_32,unroll_8,1,7,0.490003073127,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10,1202.75777,69,1,2,8,12,unroll_8,unroll_4,pipeline_1,2,5.75,0.761676405775,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,4173.38049,490,1,2,16,24,unroll_8,unroll_4,unroll_16,1,10.75,0.378271280719,False
workload_117.cpp,xczu7ev-ffvc1156-2-e,10,6987.49633,75,1,1,5,9,unroll_8,unroll_4,unroll_2,1,4,0.387817955832,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,3745.43041,1914,1,1,28,37,unroll_8,unroll_4,unroll_32,1,16.75,0.179503762038,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,6709.62369,112,1,1,7,11,unroll_8,unroll_4,unroll_4,1,5,0.400029517842,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10,5029.28065,181,1,1,10,15,unroll_8,unroll_4,unroll_8,1,6.75,0.499369129628,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10,1202.75777,68,1,2,8,12,unroll_8,unroll_8,pipeline_1,2,5.75,0.761676405775,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,4173.38049,436,1,2,16,24,unroll_8,unroll_8,unroll_16,1,10.75,0.378271280719,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,6987.49633,74,1,1,5,9,unroll_8,unroll_8,unroll_2,1,4,0.387817955832,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10,3745.43041,2192,1,1,28,37,unroll_8,unroll_8,unroll_32,1,16.75,0.179503762038,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10,5029.28065,184,1,1,10,15,unroll_8,unroll_8,unroll_8,1,6.75,0.499369129628,False
