Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_4175.cpp,xcu200-fsgd2104-2-e,3.33,12.87245466,59,0,0,0,0,block_16_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_2,pipeline_1,1,0,0.936775122015,False
workload_4089.cpp,xcu200-fsgd2104-2-e,3.33,5.55817626,434,0,9,5,12,block_16_1,block_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6.5,0.198960071634,False
workload_4118.cpp,xcu200-fsgd2104-2-e,3.33,10.81051866,87,0,0,0,1,block_16_1,block_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,0.25,0.936065718229,False
workload_4097.cpp,xcu200-fsgd2104-2-e,3.33,5.55817626,437.5,0,9,5,12,block_16_1,block_32_1,complete_1,unroll_64,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,6.5,0.198960071634,False
workload_4074.cpp,xcu200-fsgd2104-2-e,3.33,5.8036905,1080,0,3,3,9,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.473601430876,False
workload_4144.cpp,xcu200-fsgd2104-2-e,3.33,5.8036905,692,0,3,3,9,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline_1,pipeline_1,1,3.75,0.473601430876,False
workload_4033.cpp,xcu200-fsgd2104-2-e,3.33,5.8036905,1097,0,3,3,9,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_8,pipeline_1,pipeline_1,1,3.75,0.473601430876,False
workload_4154.cpp,xcu200-fsgd2104-2-e,3.33,5.8036905,1460,0,3,3,8,block_16_1,block_32_1,complete_1,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.5,0.5072812783,False
workload_4233.cpp,xcu200-fsgd2104-2-e,3.33,5.4967977,523,0,1,2,6,block_16_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2.25,0.69735281892,False
workload_4054.cpp,xcu200-fsgd2104-2-e,3.33,78.94307457,94,0,0,0,3,block_16_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_2,pipeline_1,1,0.75,0.349795041382,False
workload_4007.cpp,xcu200-fsgd2104-2-e,3.33,77.03042913,121,0,0,0,3,block_16_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,pipeline_1,1,0.75,0.361525787227,False
workload_4213.cpp,xcu200-fsgd2104-2-e,3.33,3.77819802,503,0,1,1,6,block_16_1,block_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.739569311247,False
workload_4146.cpp,xcu200-fsgd2104-2-e,3.33,3.77819802,481,0,1,1,6,block_16_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.739569311247,False
workload_4306.cpp,xcu200-fsgd2104-2-e,3.33,10.92325914,106,0,0,0,1,block_16_1,cyclic_128_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_16,unroll_2,1,0.25,0.935271966769,False
workload_4010.cpp,xcu200-fsgd2104-2-e,3.33,77.14732545,150,0,0,1,6,block_16_1,cyclic_16_1,complete_1,unroll_4,unroll_64,unroll_16,unroll_16,pipeline_1,1,1.75,0.335576088372,False
workload_4040.cpp,xcu200-fsgd2104-2-e,3.33,77.38047873,121,0,0,1,6,block_16_1,cyclic_16_1,complete_1,unroll_4,unroll_64,unroll_16,unroll_8,pipeline_1,1,1.75,0.334245241844,False
workload_4121.cpp,xcu200-fsgd2104-2-e,3.33,3.75774849,491,0,4,3,8,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.473495269145,False
workload_4027.cpp,xcu200-fsgd2104-2-e,3.33,3.75774849,536,0,4,3,8,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,3.75,0.473495269145,False
workload_4252.cpp,xcu200-fsgd2104-2-e,3.33,5.53090689,450,0,10,6,13,block_16_1,cyclic_64_1,complete_1,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,7.25,0.154594994848,False
workload_4060.cpp,xcu200-fsgd2104-2-e,3.33,11.58948225,49.5,0,0,0,0,block_2_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,2,0,0.951318148321,False
workload_4061.cpp,xcu200-fsgd2104-2-e,3.33,85.26570561,61,0,0,0,1,block_2_1,block_4_1,complete_1,unroll_8,unroll_8,unroll_32,unroll_32,pipeline_1,1,0.25,0.318452979442,False
workload_4042.cpp,xcu200-fsgd2104-2-e,3.33,78.84035073,79,0,0,0,1,block_2_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_16,pipeline_1,1,0.25,0.35700932584,False
workload_4066.cpp,xcu200-fsgd2104-2-e,3.33,78.67443681,111,0,0,0,1,block_2_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_64,pipeline_1,1,0.25,0.358046232122,False
workload_4029.cpp,xcu200-fsgd2104-2-e,3.33,79.06156929,79,0,0,0,1,block_2_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,1,0.25,0.35563001744,False
workload_3999.cpp,xcu200-fsgd2104-2-e,3.33,85.82151258,138,0,0,0,1,block_2_1,cyclic_128_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_32,pipeline_1,1,0.25,0.315264458747,False
workload_4028.cpp,xcu200-fsgd2104-2-e,3.33,87.77901978,67,0,0,0,1,block_2_1,cyclic_4_1,complete_1,unroll_32,unroll_16,pipeline_1,unroll_8,pipeline_1,1,0.25,0.3042208746,False
workload_4241.cpp,xcu200-fsgd2104-2-e,3.33,3.70999962,473,0,0,1,6,block_32_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783276302771,False
workload_4232.cpp,xcu200-fsgd2104-2-e,3.33,3.70999962,498,0,0,1,6,block_32_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783276302771,False
workload_4206.cpp,xcu200-fsgd2104-2-e,3.33,3.70999962,483,0,0,1,6,block_32_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783276302771,False
workload_4242.cpp,xcu200-fsgd2104-2-e,3.33,3.80547738,488,0,0,1,6,block_32_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.75,0.783327708956,False
workload_4095.cpp,xcu200-fsgd2104-2-e,3.33,3.80547738,481,0,0,1,6,block_32_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783327708956,False
workload_4204.cpp,xcu200-fsgd2104-2-e,3.33,3.80547738,465,0,0,1,6,block_32_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783327708956,False
workload_4228.cpp,xcu200-fsgd2104-2-e,3.33,3.80547738,459,0,0,1,6,block_32_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783327708956,False
workload_4202.cpp,xcu200-fsgd2104-2-e,3.33,5.55817626,435,0,6,4,10,block_32_1,block_16_1,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5,0.326969812744,False
workload_4209.cpp,xcu200-fsgd2104-2-e,3.33,5.55817626,421,0,6,4,10,block_32_1,block_16_1,complete_1,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,1,5,0.326969812744,False
workload_4143.cpp,xcu200-fsgd2104-2-e,3.33,3.80547738,471,0,0,1,6,block_32_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783327708956,False
workload_4271.cpp,xcu200-fsgd2104-2-e,3.33,4.57612929,474,0,6,4,9,block_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4.75,0.353380181546,False
workload_4194.cpp,xcu200-fsgd2104-2-e,3.33,4.5761193,477,0,0,1,6,block_32_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783494119742,False
workload_4012.cpp,xcu200-fsgd2104-2-e,3.33,10.7629929,122,0,0,1,1,block_32_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,2,0.5,0.893549647563,False
workload_4161.cpp,xcu200-fsgd2104-2-e,3.33,4.1328297,464,0,0,1,6,block_32_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783452354386,False
workload_4009.cpp,xcu200-fsgd2104-2-e,3.33,80.52357249,200,0,0,1,7,block_32_1,block_4_1,complete_1,pipeline_1,unroll_64,unroll_32,unroll_4,pipeline_1,1,2,0.309790330781,False
workload_4227.cpp,xcu200-fsgd2104-2-e,3.33,10.92326913,108,0,0,0,2,block_32_1,block_4_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,1,0.5,0.892900078101,False
workload_4155.cpp,xcu200-fsgd2104-2-e,3.33,5.57864577,1382,0,6,4,10,block_32_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,5,0.326969299839,False
workload_4063.cpp,xcu200-fsgd2104-2-e,3.33,77.18802138,185,0,0,0,4,block_32_1,block_64_1,complete_1,unroll_8,unroll_32,pipeline_1,unroll_32,pipeline_1,1,1,0.354687363111,False
workload_4011.cpp,xcu200-fsgd2104-2-e,3.33,77.07891393,370,0,0,1,8,block_32_1,block_64_1,complete_1,unroll_8,unroll_64,pipeline_1,unroll_32,pipeline_1,1,2.25,0.319905201424,False
workload_4265.cpp,xcu200-fsgd2104-2-e,3.33,10.98122778,56,0,0,0,0,block_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,1,0,0.958256746908,False
workload_4235.cpp,xcu200-fsgd2104-2-e,3.33,5.66730369,619,0,9,5,11,block_32_1,block_8_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,6.25,0.216657034673,False
workload_4251.cpp,xcu200-fsgd2104-2-e,3.33,10.93349889,95,0,0,1,2,block_32_1,block_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_16,unroll_2,1,0.75,0.859779922729,False
workload_4239.cpp,xcu200-fsgd2104-2-e,3.33,10.97441793,76,0,0,0,1,block_32_1,block_8_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_16,pipeline_1,1,0.25,0.934906814307,False
workload_4272.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,465,0,0,1,6,block_32_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4217.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,482,0,0,1,6,block_32_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4188.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,483,0,0,1,6,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4299.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,493,0,0,1,6,block_32_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4308.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,488,0,0,1,6,block_32_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4282.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,484,0,0,1,6,block_32_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4038.cpp,xcu200-fsgd2104-2-e,3.33,83.84483457,58,0,0,0,0,block_32_1,cyclic_4_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,1,0,0.327444956217,False
workload_4126.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,485,0,0,1,6,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,1.75,0.78327237072,False
workload_4226.cpp,xcu200-fsgd2104-2-e,3.33,5.44223898,740,0,0,2,6,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2,0.739620657898,False
workload_4225.cpp,xcu200-fsgd2104-2-e,3.33,10.93007898,75,0,0,0,0,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_16,pipeline_1,1,0,0.958841505078,False
workload_4096.cpp,xcu200-fsgd2104-2-e,3.33,3.703184775,473.5,0,2.5,2,7.5,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,3,0.578850993364,False
workload_4291.cpp,xcu200-fsgd2104-2-e,3.33,5.44223898,750,0,0,2,6,block_32_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,2,0.739620657898,False
workload_4262.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,492,0,0,1,6,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4270.cpp,xcu200-fsgd2104-2-e,3.33,3.70317978,455,0,0,1,6,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78327237072,False
workload_4236.cpp,xcu200-fsgd2104-2-e,3.33,10.92753153,57,0,0,0,0,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,0,0.958870633982,False
workload_4173.cpp,xcu200-fsgd2104-2-e,3.33,4.19420826,498.5,0,5,3,8,block_4_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,4,0.441335712966,False
workload_4190.cpp,xcu200-fsgd2104-2-e,3.33,4.19420826,498,0,5,3,8,block_4_1,block_16_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,0.441335712966,False
workload_4168.cpp,xcu200-fsgd2104-2-e,3.33,4.19420826,502,0,5,3,8,block_4_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.441335712966,False
workload_4123.cpp,xcu200-fsgd2104-2-e,3.33,4.96485018,499,0,4,2,7,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,3.25,0.54245716071,False
workload_4053.cpp,xcu200-fsgd2104-2-e,3.33,105.4490121,54,0,0,0,0,block_4_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_32,unroll_2,1,0,0.218082660768,False
workload_4023.cpp,xcu200-fsgd2104-2-e,3.33,103.2666633,55,0,0,0,0,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_32,unroll_2,1,0,0.227516771733,False
workload_4110.cpp,xcu200-fsgd2104-2-e,3.33,4.52156058,505,0,5,3,8,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,4,0.441369276465,False
workload_4004.cpp,xcu200-fsgd2104-2-e,3.33,24.17123457,192,0,0,0,2,block_4_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,unroll_2,1,0.5,0.791965322183,False
workload_4082.cpp,xcu200-fsgd2104-2-e,3.33,24.22472769,146,0,0,0,1,block_4_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_4,unroll_32,unroll_2,1,0.25,0.807745827102,False
workload_4125.cpp,xcu200-fsgd2104-2-e,3.33,4.3033257,487,0,5,3,8,block_4_1,block_8_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,0.441348404093,False
workload_4229.cpp,xcu200-fsgd2104-2-e,3.33,4.09191066,522,0,5,3,9,block_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4.25,0.410543007122,False
workload_4208.cpp,xcu200-fsgd2104-2-e,3.33,4.09191066,514,0,5,3,9,block_4_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.410543007122,False
workload_4016.cpp,xcu200-fsgd2104-2-e,3.33,4.09191066,579,0,5,3,9,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.410543007122,False
workload_4072.cpp,xcu200-fsgd2104-2-e,3.33,4.09191066,502,0,5,3,9,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,4.25,0.410543007122,False
workload_4062.cpp,xcu200-fsgd2104-2-e,3.33,13.15122561,75,0,0,0,1,block_4_1,cyclic_32_1,complete_1,unroll_16,unroll_32,unroll_32,unroll_8,unroll_2,1,0.25,0.917173536901,False
workload_4174.cpp,xcu200-fsgd2104-2-e,3.33,4.09192065,508,0,4,2,8,block_4_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,3.5,0.507235712727,False
workload_4310.cpp,xcu200-fsgd2104-2-e,3.33,3.68272026,474,0,0,1,6,block_64_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783260366437,False
workload_4219.cpp,xcu200-fsgd2104-2-e,3.33,3.68273025,510,0,9,5,11,block_64_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,6.25,0.216602634674,False
workload_4342.cpp,xcu200-fsgd2104-2-e,3.33,3.68272026,476,0,0,1,6,block_64_1,block_128_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783260366437,False
workload_4015.cpp,xcu200-fsgd2104-2-e,3.33,3.68272026,562,0,0,1,6,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783260366437,False
workload_4122.cpp,xcu200-fsgd2104-2-e,3.33,3.682725255,501,0,4.5,3,8.5,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,2,4,0.441256190518,False
workload_4301.cpp,xcu200-fsgd2104-2-e,3.33,3.68272026,485,0,0,1,6,block_64_1,block_128_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,1,1.75,0.783260366437,False
workload_4048.cpp,xcu200-fsgd2104-2-e,3.33,30.63814785,89,0,0,1,2,block_64_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,1,0.75,0.714510086034,False
workload_4220.cpp,xcu200-fsgd2104-2-e,3.33,4.54883994,488,0,0,1,6,block_64_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783495752618,False
workload_4134.cpp,xcu200-fsgd2104-2-e,3.33,10.78249338,106,0,0,0,0,block_64_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_2,1,0,0.96052989233,False
workload_4330.cpp,xcu200-fsgd2104-2-e,3.33,4.54883994,479,0,0,1,6,block_64_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.75,0.783495752618,False
workload_4223.cpp,xcu200-fsgd2104-2-e,3.33,4.54883994,487,0,0,1,6,block_64_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783495752618,False
workload_4185.cpp,xcu200-fsgd2104-2-e,3.33,5.4967977,435,0,9,4,11,block_64_1,block_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6,0.235812405693,False
workload_4025.cpp,xcu200-fsgd2104-2-e,3.33,77.40605313,104,0,0,0,1,block_64_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,unroll_32,pipeline_1,1,0.25,0.366041875145,False
workload_4331.cpp,xcu200-fsgd2104-2-e,3.33,4.10555034,480,0,0,1,6,block_64_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78344501697,False
workload_4358.cpp,xcu200-fsgd2104-2-e,3.33,4.10555034,490,0,0,1,6,block_64_1,block_4_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.78344501697,False
workload_4039.cpp,xcu200-fsgd2104-2-e,3.33,78.71546241,87,0,0,0,1,block_64_1,block_4_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_32,pipeline_1,1,0.25,0.357789642469,False
workload_4145.cpp,xcu200-fsgd2104-2-e,3.33,5.54453658,853,0,13,9,14,block_64_1,block_64_1,complete_1,pipeline_1,unroll_64,unroll_16,pipeline_1,unroll_2,1,9,0.102009249527,False
workload_4115.cpp,xcu200-fsgd2104-2-e,3.33,5.54453658,800,0,13,9,14,block_64_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,9,0.102009249527,False
workload_4216.cpp,xcu200-fsgd2104-2-e,3.33,3.88732545,500,0,10,5,11,block_64_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6.5,0.198922206618,False
workload_4352.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,455,0,0,1,6,block_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783256295635,False
workload_4376.cpp,xcu200-fsgd2104-2-e,3.33,14.19550362,89,0,0,0,1,block_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.25,0.907640177336,False
workload_4518.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,490,0,0,1,6,block_64_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783256295635,False
workload_4230.cpp,xcu200-fsgd2104-2-e,3.33,3.675905415,500,0,4,3,8,block_64_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,3.75,0.473478531911,False
workload_4346.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,493,0,0,1,6,block_64_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.75,0.783256295635,False
workload_4289.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,484,0,0,1,6,block_64_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.783256295635,False
workload_4215.cpp,xcu200-fsgd2104-2-e,3.33,3.675905415,508,0,4,3,8,block_64_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,3.75,0.473478531911,False
workload_4274.cpp,xcu200-fsgd2104-2-e,3.33,5.41496961,992,0,10,6,12,block_64_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,1,7,0.167928819505,False
workload_4172.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,481.5,0,0,1,6,block_64_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,1.75,0.783256295635,False
workload_4246.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,490.5,0,0,1,6,block_64_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,2,1.75,0.783256295635,False
workload_4218.cpp,xcu200-fsgd2104-2-e,3.33,3.675905415,497.5,0,4,3,8,block_64_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,3.75,0.473478531911,False
workload_4341.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,476,0,0,1,6,block_64_1,cyclic_128_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.783256295635,False
workload_4314.cpp,xcu200-fsgd2104-2-e,3.33,5.41495962,530,0,0,1,6,block_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.75,0.783178105403,False
